time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface
95820,1.20276667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
95880,1.20273333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
95940,1.20270000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
96000,1.20266667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
96060,1.20263333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
96120,1.20260000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
96180,1.20256667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
96240,1.20253333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
96300,1.20250000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
96360,1.20246667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
96420,1.20243333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
96480,1.20240000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
96540,1.20236667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
96600,1.20233333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
96660,1.20230000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
96720,1.20226667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
96780,1.20223333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
96840,1.20220000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
96900,1.20216667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
96960,1.20213333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
97020,1.20210000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
97080,1.20206667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
97140,1.20203333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
97200,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
97260,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
97320,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
97380,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
97440,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
97500,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
97560,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
97620,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
97680,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
97740,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
97800,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
97860,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
97920,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
97980,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
98040,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
98100,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
98160,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
98220,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
98280,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
98340,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
98400,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
98460,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
98520,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
98580,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
98640,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
98700,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
98760,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
98820,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
98880,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
98940,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
99000,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
99060,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
99120,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
99180,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
99240,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
99300,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
99360,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
99420,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
99480,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
99540,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
99600,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
99660,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
99720,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
99780,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
99840,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
99900,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
99960,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
100020,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
100080,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
100140,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
100200,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
100260,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
100320,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
100380,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
100440,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
100500,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
100560,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
100620,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
100680,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
100740,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
100800,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
100860,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
100920,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
100980,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
101040,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
101100,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
101160,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
101220,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
101280,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
101340,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
101400,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
101460,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
101520,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
101580,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
101640,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
101700,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
101760,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
101820,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
101880,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
101940,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
102000,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
102060,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
102120,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
102180,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
102240,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
102300,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
102360,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
102420,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
102480,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
102540,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
102600,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
102660,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
102720,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
102780,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
102840,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
102900,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
102960,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
103020,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
103080,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
103140,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
103200,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
103260,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
103320,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
103380,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
103440,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
103500,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
103560,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
103620,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
103680,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
103740,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
103800,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
103860,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
103920,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
103980,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
104040,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
104100,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
104160,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
104220,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
104280,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
104340,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
104400,1.20200000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
104460,1.20196667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
104520,1.20193333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
104580,1.20190000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
104640,1.20186667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
104700,1.20183333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
104760,1.20180000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
104820,1.20176667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
104880,1.20173333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
104940,1.20170000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
105000,1.20166667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
105060,1.20163333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
105120,1.20160000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
105180,1.20156667,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
105240,1.20153333,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
