time_s,time_h,oven_temperature_c,oven_moisture_kg_kg
94080,26.133333,49.78773200,0.0500754021
94140,26.150000,49.82738875,0.0498352914
94200,26.166667,50.08256595,0.0496828975
94260,26.183333,49.91224512,0.0500140299
94320,26.200000,50.13253931,0.0501837448
94380,26.216667,49.92198429,0.0499126127
94440,26.233333,50.36768129,0.0499041305
94500,26.250000,49.91045647,0.0499124272
94560,26.266667,50.07353370,0.0495558603
94620,26.283333,49.80657890,0.0499294885
94680,26.300000,49.85339706,0.0500361182
94740,26.316667,50.05448796,0.0500344335
94800,26.333333,49.77586913,0.0502514563
94860,26.350000,50.17709023,0.0497724065
94920,26.366667,50.22897569,0.0496558464
94980,26.383333,49.94065306,0.0499005080
95040,26.400000,49.97934470,0.0500590725
95100,26.416667,49.78178723,0.0503875813
95160,26.433333,50.25357421,0.0498777296
95220,26.450000,49.89136899,0.0502132577
95280,26.466667,50.01062170,0.0500421672
95340,26.483333,49.89155940,0.0500887471
95400,26.500000,49.74840081,0.0498048990
95460,26.516667,49.92360579,0.0499746089
95520,26.533333,50.14234414,0.0501683252
95580,26.550000,50.16453264,0.0499939864
95640,26.566667,49.93482066,0.0499791538
95700,26.583333,50.09339751,0.0500024835
95760,26.600000,49.97486716,0.0500179793
95820,26.616667,49.79263084,0.0500042663
95880,26.633333,49.92467220,0.0499579558
95940,26.650000,50.05857809,0.0499594359
96000,26.666667,50.30564877,0.0500699294
96060,26.683333,50.16515211,0.0498784579
96120,26.700000,50.20175450,0.0501381557
96180,26.716667,49.62035477,0.0500304079
96240,26.733333,49.89945787,0.0501732090
96300,26.750000,49.82282793,0.0500904078
96360,26.766667,50.20583499,0.0502038599
96420,26.783333,50.10727259,0.0500714609
96480,26.800000,49.97908448,0.0499486896
96540,26.816667,49.99761539,0.0501843804
96600,26.833333,50.08368683,0.0500081810
96660,26.850000,49.72977502,0.0497774548
96720,26.866667,49.87904328,0.0497513989
96780,26.883333,50.16947738,0.0498825786
96840,26.900000,49.72331148,0.0498069728
96900,26.916667,50.14332812,0.0499600567
96960,26.933333,49.68601901,0.0500772397
97020,26.950000,49.91273234,0.0498721236
97080,26.966667,50.03831041,0.0501032597
97140,26.983333,50.02903198,0.0499307396
97200,27.000000,49.95850654,0.0501388946
97260,27.016667,49.71354786,0.0500254850
97320,27.033333,50.26891286,0.0498831403
97380,27.050000,49.94963669,0.0498431962
97440,27.066667,50.15657796,0.0501525590
97500,27.083333,50.13947057,0.0500611354
97560,27.100000,50.19218454,0.0497829141
97620,27.116667,50.02430648,0.0499814219
97680,27.133333,49.96279893,0.0497387009
97740,27.150000,49.91607111,0.0500369276
97800,27.166667,50.10063832,0.0498932691
97860,27.183333,50.06436037,0.0498916377
97920,27.200000,49.90005113,0.0499003672
97980,27.216667,49.82358093,0.0498690242
98040,27.233333,49.81177976,0.0500454782
98100,27.250000,49.78490146,0.0503521736
98160,27.266667,50.09649329,0.0499874125
98220,27.283333,50.17020119,0.0499814515
98280,27.300000,49.97996298,0.0500535831
98340,27.316667,49.97981540,0.0498923625
98400,27.333333,49.67403694,0.0499074837
98460,27.350000,49.97892608,0.0499272228
98520,27.366667,50.23865141,0.0497506170
98580,27.383333,50.08180992,0.0495390398
98640,27.400000,49.96392645,0.0498603939
98700,27.416667,50.15747049,0.0497599282
98760,27.433333,49.93648241,0.0499499409
98820,27.450000,50.33140884,0.0500327433
98880,27.466667,49.73500233,0.0501730091
98940,27.483333,49.68955180,0.0501336436
99000,27.500000,49.63929513,0.0499655198
99060,27.516667,49.99900590,0.0499760807
99120,27.533333,49.78973153,0.0501312170
99180,27.550000,50.28008483,0.0499303712
99240,27.566667,50.00115481,0.0496446050
99300,27.583333,49.92610497,0.0498442635
99360,27.600000,50.51002664,0.0501532169
99420,27.616667,49.87572430,0.0498312036
99480,27.633333,50.23106245,0.0497304587
99540,27.650000,50.06540061,0.0498530059
99600,27.666667,50.44216283,0.0499640369
99660,27.683333,50.32267540,0.0499497796
99720,27.700000,50.15925590,0.0499758915
99780,27.716667,50.00783217,0.0500406203
99840,27.733333,50.07189866,0.0503270845
99900,27.750000,50.00973667,0.0496905218
99960,27.766667,49.80319028,0.0498043667
100020,27.783333,49.97203035,0.0498078133
100080,27.800000,49.58066774,0.0500783404
100140,27.816667,49.76493719,0.0502170765
100200,27.833333,50.02043994,0.0502653502
100260,27.850000,50.16942966,0.0496374667
100320,27.866667,50.00724465,0.0498813440
100380,27.883333,49.85761507,0.0500487094
100440,27.900000,49.91727729,0.0496245758
100500,27.916667,49.66030669,0.0502127301
100560,27.933333,50.07189048,0.0497354779
100620,27.950000,49.83801381,0.0500681383
100680,27.966667,50.14029429,0.0499257735
100740,27.983333,49.78924321,0.0501223154
100800,28.000000,49.92985111,0.0501031941
100860,28.016667,49.99190170,0.0499933792
100920,28.033333,49.99700820,0.0500687429
100980,28.050000,49.91509330,0.0498021847
101040,28.066667,50.09715908,0.0497617369
101100,28.083333,49.90502946,0.0495632002
101160,28.100000,49.91926752,0.0498925317
101220,28.116667,49.87012488,0.0502362046
101280,28.133333,49.93376793,0.0500409246
101340,28.150000,50.37261968,0.0503546846
101400,28.166667,49.98256281,0.0499741221
101460,28.183333,49.86840644,0.0500378329
101520,28.200000,49.91367650,0.0498935143
101580,28.216667,49.92956650,0.0500583732
101640,28.233333,50.04334346,0.0500167950
101700,28.250000,50.55804394,0.0499401350
101760,28.266667,49.88681718,0.0501355641
101820,28.283333,49.99977334,0.0499396458
101880,28.300000,50.01970388,0.0500383168
101940,28.316667,49.93581002,0.0499198549
102000,28.333333,50.00293869,0.0497539836
102060,28.350000,50.01506026,0.0497266568
102120,28.366667,50.30895039,0.0498527266
102180,28.383333,49.94995927,0.0505449036
102240,28.400000,50.07942820,0.0498392326
102300,28.416667,50.06186850,0.0500374673
102360,28.433333,50.21169669,0.0499566302
102420,28.450000,50.25478282,0.0498310300
102480,28.466667,50.26957400,0.0498796771
102540,28.483333,49.91350557,0.0499896011
102600,28.500000,50.24502138,0.0501126892
102660,28.516667,50.18095207,0.0498706647
102720,28.533333,50.19396795,0.0497985080
102780,28.550000,50.02512929,0.0499841508
102840,28.566667,50.02128058,0.0497160952
102900,28.583333,50.08546301,0.0498501151
102960,28.600000,50.17083425,0.0499396359
103020,28.616667,49.94410005,0.0498463458
103080,28.633333,50.07767224,0.0499423092
103140,28.650000,50.05788508,0.0500741821
103200,28.666667,49.90270878,0.0498831869
103260,28.683333,49.91163589,0.0499504549
103320,28.700000,50.10926067,0.0499422230
103380,28.716667,49.98749726,0.0498273678
103440,28.733333,49.78042096,0.0498428652
103500,28.750000,50.42613817,0.0500536734
103560,28.766667,50.14686962,0.0502130293
103620,28.783333,49.87471312,0.0501223760
103680,28.800000,49.90833336,0.0497217211
103740,28.816667,50.01811641,0.0499308861
103800,28.833333,50.05544567,0.0499933217
103860,28.850000,49.92962063,0.0499969945
103920,28.866667,50.00493022,0.0497820645
103980,28.883333,50.07157796,0.0500301601
104040,28.900000,49.83022144,0.0498967970
104100,28.916667,49.94627965,0.0498025556
104160,28.933333,50.01886303,0.0500477405
104220,28.950000,49.89295659,0.0500205396
104280,28.966667,50.14405861,0.0498449904
104340,28.983333,50.29846225,0.0503843816
104400,29.000000,49.79124404,0.0501654839
104460,29.016667,50.15697529,0.0499581825
104520,29.033333,50.23707471,0.0501258881
104580,29.050000,49.56933812,0.0499596253
104640,29.066667,50.03916551,0.0502517662
104700,29.083333,50.15191938,0.0496987870
104760,29.100000,49.91634160,0.0500904429
104820,29.116667,50.17665350,0.0497764333
104880,29.133333,49.89704181,0.0499318053
104940,29.150000,50.28982595,0.0499099764
105000,29.166667,49.74108115,0.0501184586
105060,29.183333,50.03824695,0.0502074821
105120,29.200000,49.84832804,0.0503923184
105180,29.216667,49.75388250,0.0498193730
105240,29.233333,49.85168112,0.0497923408
105300,29.250000,50.17639418,0.0501686608
105360,29.266667,50.15467363,0.0503412116
105420,29.283333,49.98138584,0.0499410487
105480,29.300000,50.00692233,0.0498976824
105540,29.316667,50.00278128,0.0499823568
105600,29.333333,50.42465694,0.0499517544
105660,29.350000,49.88724794,0.0503721614
105720,29.366667,49.99794456,0.0498832580
105780,29.383333,50.05021195,0.0499567539
105840,29.400000,50.12635429,0.0502080468
105900,29.416667,50.06366916,0.0502472081
105960,29.433333,50.10239369,0.0500682686
106020,29.450000,50.11494834,0.0504312700
106080,29.466667,50.17515641,0.0497793901
106140,29.483333,50.05797341,0.0500406666
106200,29.500000,49.95708437,0.0500104259
106260,29.516667,49.93096209,0.0498952035
106320,29.533333,50.15334964,0.0501053364
106380,29.550000,50.02635238,0.0501375277
106440,29.566667,50.06966969,0.0501662675
106500,29.583333,49.85447080,0.0499450718
106560,29.600000,50.06984147,0.0499345862
106620,29.616667,49.96665924,0.0502205202
106680,29.633333,50.15577486,0.0499601663
106740,29.650000,49.90814242,0.0500125306
106800,29.666667,50.12713632,0.0501779483
106860,29.683333,49.86775200,0.0498612733
106920,29.700000,50.12544091,0.0497790538
106980,29.716667,49.59234613,0.0500557122
107040,29.733333,49.85002978,0.0501945342
107100,29.750000,50.02482777,0.0500192866
107160,29.766667,49.48300320,0.0500713515
107220,29.783333,50.19358366,0.0500689444
107280,29.800000,49.84806749,0.0501235923
107340,29.816667,49.89927380,0.0501634621
107400,29.833333,49.93160067,0.0500529787
107460,29.850000,50.29398165,0.0501089584
107520,29.866667,50.31379067,0.0500118865
107580,29.883333,49.82101803,0.0499037801
107640,29.900000,50.21829669,0.0498456123
107700,29.916667,49.81512916,0.0499853278
107760,29.933333,49.72856861,0.0498449490
107820,29.950000,49.93657645,0.0495546274
107880,29.966667,50.11324207,0.0498487505
107940,29.983333,50.05116449,0.0500942370
108000,30.000000,50.20436138,0.0499254963
108060,30.016667,50.06780343,0.0498309530
108120,30.033333,50.00002907,0.0500636895
108180,30.050000,49.73084863,0.0498728123
108240,30.066667,49.96452931,0.0502931778
108300,30.083333,49.75703255,0.0500419182
108360,30.100000,50.13888977,0.0498606286
108420,30.116667,49.78434361,0.0501993320
108480,30.133333,49.64069171,0.0501332320
108540,30.150000,49.99187037,0.0497275088
108600,30.166667,49.98029353,0.0500939829
108660,30.183333,49.96947176,0.0501008329
108720,30.200000,50.00146996,0.0500606067
108780,30.216667,50.02845305,0.0498859784
108840,30.233333,50.04663794,0.0496543125
108900,30.250000,49.82548319,0.0498079553
108960,30.266667,50.25659388,0.0497851495
109020,30.283333,50.19461289,0.0496006028
109080,30.300000,49.85212732,0.0500886252
109140,30.316667,49.88424199,0.0502552251
109200,30.333333,49.87482107,0.0499299787
109260,30.350000,49.99456933,0.0498530902
109320,30.366667,50.07531284,0.0500836590
109380,30.383333,50.21002982,0.0501239742
109440,30.400000,49.69575447,0.0500105213
109500,30.416667,50.36419530,0.0499413901
109560,30.433333,50.05256343,0.0498547815
109620,30.450000,49.82610103,0.0502646980
109680,30.466667,50.03540291,0.0500925220
109740,30.483333,49.88715089,0.0499431410
109800,30.500000,50.10443149,0.0499206633
109860,30.516667,49.90000307,0.0502130362
109920,30.533333,50.09679800,0.0498748209
109980,30.550000,49.96252446,0.0499281916
110040,30.566667,49.88573801,0.0498249286
110100,30.583333,50.02072188,0.0499120142
110160,30.600000,49.96157196,0.0498767074
110220,30.616667,49.98405500,0.0499197372
110280,30.633333,49.95778168,0.0500401047
110340,30.650000,50.18005046,0.0497357349
110400,30.666667,49.97819752,0.0501021930
110460,30.683333,50.22596133,0.0499543331
110520,30.700000,49.82040549,0.0502979950
110580,30.716667,50.05893734,0.0499725525
110640,30.733333,50.03388565,0.0498719572
110700,30.750000,50.14861310,0.0497979503
110760,30.766667,50.00215389,0.0501199835
110820,30.783333,50.07627139,0.0499977595
110880,30.800000,50.05791773,0.0502762596
110940,30.816667,50.25218223,0.0501383503
111000,30.833333,49.98136408,0.0498727867
111060,30.850000,49.93780073,0.0499785453
111120,30.866667,49.76846655,0.0501325317
111180,30.883333,49.87818764,0.0500278032
111240,30.900000,50.28907607,0.0501354275
111300,30.916667,49.92580715,0.0500184871
111360,30.933333,50.06541651,0.0499926148
111420,30.950000,50.23053220,0.0496031474
111480,30.966667,50.19178939,0.0500274863
111540,30.983333,50.11406160,0.0498456018
111600,31.000000,50.07433624,0.0498937757
111660,31.016667,49.97833657,0.0498326210
111720,31.033333,49.97430823,0.0503231212
111780,31.050000,50.12975081,0.0499159478
111840,31.066667,50.05367979,0.0500902961
111900,31.083333,49.89297622,0.0503118518
111960,31.100000,50.00778259,0.0500497219
112020,31.116667,50.13444492,0.0499672555
112080,31.133333,49.99920183,0.0500973780
112140,31.150000,49.77953380,0.0499136669
112200,31.166667,50.10193922,0.0499055972
112260,31.183333,49.85164346,0.0499458190
112320,31.200000,50.19283450,0.0499034028
112380,31.216667,49.99458462,0.0499885271
112440,31.233333,50.30685556,0.0497381729
112500,31.250000,49.62123190,0.0499531717
112560,31.266667,49.80262025,0.0499314113
112620,31.283333,49.80689507,0.0503795438
112680,31.300000,50.07335404,0.0498111568
112740,31.316667,50.15713539,0.0502048338
112800,31.333333,49.57838353,0.0500209248
112860,31.350000,50.05303809,0.0498125031
112920,31.366667,50.14938480,0.0501597707
112980,31.383333,50.05653118,0.0499468704
113040,31.400000,50.03577005,0.0498909738
113100,31.416667,50.35088817,0.0499397635
113160,31.433333,49.99985796,0.0498511074
113220,31.450000,50.05277307,0.0498581685
113280,31.466667,49.94840211,0.0498633356
113340,31.483333,50.10560129,0.0502270135
113400,31.500000,49.79779174,0.0500158330
113460,31.516667,50.26159578,0.0499772973
113520,31.533333,50.25986280,0.0500214049
113580,31.550000,50.01175655,0.0499934511
113640,31.566667,50.26875509,0.0502393724
113700,31.583333,50.14681047,0.0500783174
113760,31.600000,50.17496419,0.0498728468
113820,31.616667,49.88822050,0.0499623277
113880,31.633333,49.88812594,0.0499408243
113940,31.650000,49.99864154,0.0498039771
114000,31.666667,50.11783804,0.0498932205
114060,31.683333,49.88962139,0.0499727130
114120,31.700000,50.01530832,0.0498450451
114180,31.716667,49.85562496,0.0499531348
114240,31.733333,49.98015645,0.0498924134
114300,31.750000,50.22688990,0.0498577632
114360,31.766667,50.19608322,0.0500865392
114420,31.783333,50.07463628,0.0498437360
114480,31.800000,50.22853368,0.0501888734
114540,31.816667,49.97153534,0.0500260795
114600,31.833333,50.10620480,0.0499255308
114660,31.850000,49.90410073,0.0498299630
114720,31.866667,50.29382263,0.0498510684
114780,31.883333,49.96048242,0.0497428056
114840,31.900000,50.07701236,0.0499354264
114900,31.916667,50.28012517,0.0500352015
114960,31.933333,49.79487864,0.0498777925
115020,31.950000,49.80672452,0.0498250904
115080,31.966667,49.73286447,0.0500890456
115140,31.983333,50.30664844,0.0501914261
115200,32.000000,49.90752329,0.0498214664
115260,32.016667,49.88150480,0.0502665839
115320,32.033333,49.88673434,0.0497792447
115380,32.050000,49.97546704,0.0498408720
115440,32.066667,49.88423473,0.0500764360
115500,32.083333,50.11509248,0.0497788917
115560,32.100000,49.55319301,0.0499597713
115620,32.116667,49.75242280,0.0497830511
115680,32.133333,49.92788475,0.0496040467
115740,32.150000,50.13935798,0.0498171583
115800,32.166667,49.96305606,0.0502204745
115860,32.183333,49.83642358,0.0501513981
115920,32.200000,50.03601205,0.0499086041
115980,32.216667,49.87226553,0.0499805689
116040,32.233333,50.02353020,0.0498091094
116100,32.250000,50.32285449,0.0498468171
116160,32.266667,50.15188183,0.0500803721
116220,32.283333,49.69529941,0.0501109749
116280,32.300000,49.81511538,0.0500331357
116340,32.316667,49.81996043,0.0500393391
116400,32.333333,49.90773001,0.0501339725
116460,32.350000,50.12844892,0.0501033549
116520,32.366667,49.85173287,0.0502231209
116580,32.383333,49.84584952,0.0499956457
116640,32.400000,50.16789431,0.0499278705
116700,32.416667,49.65219412,0.0500335273
116760,32.433333,49.70245642,0.0502796251
116820,32.450000,49.89784620,0.0501732178
116880,32.466667,49.40232727,0.0501347002
116940,32.483333,49.65588901,0.0501552615
117000,32.500000,50.18586121,0.0499977043
117060,32.516667,49.79541230,0.0499462909
117120,32.533333,49.73793995,0.0498618441
117180,32.550000,50.18892537,0.0497904966
117240,32.566667,49.87567741,0.0500349630
117300,32.583333,50.08708439,0.0502396785
117360,32.600000,49.77085061,0.0501918213
117420,32.616667,50.03961199,0.0499321057
117480,32.633333,49.81898742,0.0500187007
117540,32.650000,50.21627440,0.0500480724
117600,32.666667,49.76950003,0.0500288913
117660,32.683333,50.05923582,0.0498385994
117720,32.700000,49.81322771,0.0501547524
117780,32.716667,50.03185837,0.0497216808
117840,32.733333,50.09172922,0.0501269740
117900,32.750000,49.70919818,0.0498945447
117960,32.766667,49.72320186,0.0498007037
118020,32.783333,49.75725266,0.0499655938
118080,32.800000,49.98788611,0.0500616534
118140,32.816667,50.01577519,0.0500520147
118200,32.833333,50.04759361,0.0501402083
118260,32.850000,49.62658244,0.0499285418
118320,32.866667,50.23154559,0.0499709031
118380,32.883333,49.91469696,0.0500583369
118440,32.900000,50.31146625,0.0499035403
118500,32.916667,50.03420685,0.0498807391
118560,32.933333,49.98026968,0.0498621653
118620,32.950000,50.20248541,0.0500466935
118680,32.966667,49.66761766,0.0499823061
118740,32.983333,49.85227044,0.0504167765
118800,33.000000,49.87231320,0.0500798365
118860,33.016667,49.74047402,0.0499680923
118920,33.033333,50.32305709,0.0497720245
118980,33.050000,49.93121668,0.0499200221
119040,33.066667,50.24642025,0.0496598902
119100,33.083333,50.00937698,0.0500391296
119160,33.100000,49.88121943,0.0498942365
119220,33.116667,49.98954254,0.0499597331
119280,33.133333,49.96728627,0.0499538945
119340,33.150000,50.16790861,0.0500251479
119400,33.166667,50.19801729,0.0500789028
119460,33.183333,49.80973961,0.0499418701
119520,33.200000,49.98920042,0.0501952456
119580,33.216667,49.83702978,0.0500024631
119640,33.233333,50.08344296,0.0501118419
119700,33.250000,50.29725967,0.0497586885
119760,33.266667,49.75476465,0.0498524957
119820,33.283333,50.01692665,0.0497791646
119880,33.300000,50.13293061,0.0495926353
119940,33.316667,49.94928435,0.0499802184
120000,33.333333,50.09766355,0.0500198363
120060,33.350000,49.99913173,0.0496164305
120120,33.366667,50.07557416,0.0498281917
120180,33.383333,50.34630828,0.0496738012
120240,33.400000,49.94611980,0.0500349926
120300,33.416667,50.11811317,0.0498964093
120360,33.433333,50.17267258,0.0498870775
120420,33.450000,49.96937212,0.0498796356
120480,33.466667,50.14623466,0.0501029026
120540,33.483333,50.20439247,0.0499995744
120600,33.500000,49.82131090,0.0499072948
120660,33.516667,49.99149905,0.0497676926
120720,33.533333,49.96349402,0.0496290122
120780,33.550000,50.10797379,0.0500964731
120840,33.566667,50.16357367,0.0498633406
120900,33.583333,50.18769680,0.0501980115
120960,33.600000,49.96715903,0.0499871892
121020,33.616667,49.80431040,0.0500221599
121080,33.633333,50.35778857,0.0499654071
121140,33.650000,50.28378584,0.0499494828
121200,33.666667,50.11179963,0.0501358690
121260,33.683333,49.96288045,0.0501037663
121320,33.700000,50.15343133,0.0499975927
121380,33.716667,49.89649037,0.0497410783
121440,33.733333,50.09837011,0.0498142722
121500,33.750000,49.81288372,0.0498702822
121560,33.766667,49.83415080,0.0498734107
121620,33.783333,49.88407200,0.0500739565
121680,33.800000,50.24759360,0.0502040906
121740,33.816667,50.15752161,0.0498205696
121800,33.833333,50.00868674,0.0495534852
121860,33.850000,50.36356381,0.0500037983
121920,33.866667,49.97341227,0.0501259083
121980,33.883333,49.76131360,0.0500235854
122040,33.900000,49.82002493,0.0497848495
122100,33.916667,50.10361740,0.0499246779
122160,33.933333,49.89766943,0.0500972843
122220,33.950000,50.11995618,0.0502683073
122280,33.966667,49.99325338,0.0499793962
122340,33.983333,50.11054084,0.0498454292
122400,34.000000,49.76055900,0.0499075804
122460,34.016667,49.88274229,0.0498075259
122520,34.033333,49.98234034,0.0500716275
122580,34.050000,49.91480002,0.0501310693
122640,34.066667,49.91915199,0.0498652663
122700,34.083333,50.16083751,0.0502497586
122760,34.100000,49.86985419,0.0498001418
122820,34.116667,50.08704163,0.0499846321
122880,34.133333,49.89880215,0.0502015525
122940,34.150000,50.21978410,0.0499252365
123000,34.166667,50.08006380,0.0499257991
123060,34.183333,50.03020812,0.0499248987
123120,34.200000,50.19940190,0.0496097148
123180,34.216667,50.20049054,0.0499522694
123240,34.233333,50.10297968,0.0498704977
123300,34.250000,50.02554631,0.0498617735
123360,34.266667,50.10807638,0.0498888371
123420,34.283333,50.05714675,0.0501535319
123480,34.300000,49.93704135,0.0499848943
123540,34.316667,49.82589460,0.0501258817
123600,34.333333,49.73727903,0.0497329814
123660,34.350000,50.18880086,0.0499032443
123720,34.366667,50.16214402,0.0499188835
123780,34.383333,49.80624088,0.0499048542
123840,34.400000,49.79514456,0.0502602839
123900,34.416667,50.14700541,0.0499655610
123960,34.433333,50.30094088,0.0499384954
124020,34.450000,49.96841410,0.0501280149
124080,34.466667,50.04944639,0.0499574799
124140,34.483333,50.01584337,0.0499514814
124200,34.500000,49.94477133,0.0501827722
124260,34.516667,50.21756906,0.0500518467
124320,34.533333,49.95514474,0.0499016863
124380,34.550000,49.97012414,0.0499207358
124440,34.566667,49.80821667,0.0502144426
124500,34.583333,49.94655646,0.0497710961
124560,34.600000,50.02516041,0.0499217813
124620,34.616667,49.95705704,0.0499338899
124680,34.633333,50.07410395,0.0500995503
124740,34.650000,49.57773106,0.0499072098
124800,34.666667,49.76315459,0.0498827192
124860,34.683333,49.88114526,0.0501482905
124920,34.700000,50.00872483,0.0500196511
124980,34.716667,49.84038084,0.0499647939
125040,34.733333,50.20236675,0.0500423812
125100,34.750000,50.09435347,0.0496106730
125160,34.766667,49.91019334,0.0502849098
125220,34.783333,49.92173424,0.0499764492
125280,34.800000,49.83001561,0.0498922014
125340,34.816667,49.58791057,0.0497585425
125400,34.833333,50.04399238,0.0498011774
125460,34.850000,50.01248143,0.0499474975
125520,34.866667,50.16164951,0.0497900457
125580,34.883333,49.84494251,0.0499539571
125640,34.900000,50.04382142,0.0497837179
125700,34.916667,49.70807875,0.0502589782
125760,34.933333,49.90243997,0.0500103091
125820,34.950000,49.95369041,0.0499452528
125880,34.966667,49.97874004,0.0497300578
125940,34.983333,50.15648324,0.0498464775
126000,35.000000,50.08936603,0.0498940504
126060,35.016667,50.05829733,0.0499782122
126120,35.033333,50.35765656,0.0499462186
126180,35.050000,50.01057421,0.0498031814
126240,35.066667,49.78649583,0.0499290091
126300,35.083333,49.72311760,0.0501087637
126360,35.100000,50.27863163,0.0499481894
126420,35.116667,50.23286870,0.0496824934
126480,35.133333,50.03914403,0.0499990204
126540,35.150000,49.70364780,0.0502200262
126600,35.166667,49.93177709,0.0500270759
126660,35.183333,49.94139601,0.0500583869
126720,35.200000,49.80609811,0.0499808364
126780,35.216667,50.10754249,0.0496282366
126840,35.233333,50.11909240,0.0499180415
126900,35.250000,50.12840699,0.0500062607
126960,35.266667,49.86693058,0.0503042107
127020,35.283333,50.20663001,0.0496878039
127080,35.300000,50.12250955,0.0498844278
127140,35.316667,50.00936708,0.0499525320
127200,35.333333,50.26655058,0.0501992319
127260,35.350000,50.19513006,0.0500174299
127320,35.366667,50.16668906,0.0502767202
127380,35.383333,49.86462948,0.0499888100
127440,35.400000,50.10635911,0.0500409270
127500,35.416667,50.13379712,0.0498682504
127560,35.433333,50.07972127,0.0500658648
127620,35.450000,50.07429870,0.0500405595
127680,35.466667,49.85575503,0.0499657151
127740,35.483333,50.08120684,0.0497843725
127800,35.500000,49.85594532,0.0499715644
127860,35.516667,50.02508666,0.0498347900
127920,35.533333,50.12598012,0.0499882559
127980,35.550000,49.93728162,0.0500331331
128040,35.566667,49.91215215,0.0500817000
128100,35.583333,49.86955697,0.0499666354
128160,35.600000,49.80693290,0.0497993163
128220,35.616667,50.10399800,0.0502715528
128280,35.633333,49.95426410,0.0500601809
128340,35.650000,49.98276345,0.0499424105
128400,35.666667,49.89054701,0.0502072773
128460,35.683333,50.09048118,0.0502146417
128520,35.700000,49.63806879,0.0500891669
128580,35.716667,49.86658109,0.0499440118
128640,35.733333,49.95598406,0.0499720287
128700,35.750000,50.01027368,0.0499356964
128760,35.766667,50.00468617,0.0498502341
128820,35.783333,49.94735831,0.0502947687
128880,35.800000,49.87662603,0.0503998545
128940,35.816667,49.62636738,0.0500893338
129000,35.833333,49.99678013,0.0500004135
129060,35.850000,49.81464061,0.0502873640
129120,35.866667,50.08515091,0.0499209974
129180,35.883333,50.18874392,0.0500486568
129240,35.900000,50.22960786,0.0499400903
129300,35.916667,49.84111458,0.0499414743
129360,35.933333,50.12942680,0.0496415680
129420,35.950000,50.36728104,0.0498091182
129480,35.966667,49.78763800,0.0500163967
129540,35.983333,49.91830750,0.0500966073
129600,36.000000,50.11307140,0.0501111932
129660,36.016667,49.98320021,0.0500435104
129720,36.033333,49.75653007,0.0496522529
129780,36.050000,50.08295548,0.0495156383
129840,36.066667,50.08139877,0.0500217083
129900,36.083333,50.02700303,0.0499119050
129960,36.100000,49.97772819,0.0499771986
130020,36.116667,49.77589268,0.0498586052
130080,36.133333,49.95867664,0.0499955238
130140,36.150000,50.35253769,0.0500664286
130200,36.166667,50.13840704,0.0497646380
130260,36.183333,49.82628950,0.0500917047
130320,36.200000,49.91376636,0.0501852647
130380,36.216667,49.96385196,0.0497246251
130440,36.233333,50.21278392,0.0497673271
130500,36.250000,50.04520951,0.0500959345
130560,36.266667,50.08829131,0.0500709625
130620,36.283333,49.83709844,0.0500908875
130680,36.300000,49.85673435,0.0502045238
130740,36.316667,49.78331407,0.0498624320
130800,36.333333,50.00652570,0.0498895335
130860,36.350000,49.73977373,0.0498479629
130920,36.366667,49.91625220,0.0501691857
130980,36.383333,50.00481186,0.0498229130
131040,36.400000,49.73703012,0.0497329644
131100,36.416667,50.23029713,0.0499504888
131160,36.433333,50.34264912,0.0503251321
131220,36.450000,49.98103950,0.0498756376
131280,36.466667,50.15348324,0.0502856422
131340,36.483333,49.96033584,0.0499703995
131400,36.500000,50.26607100,0.0499127353
131460,36.516667,50.05179534,0.0499971364
131520,36.533333,49.87470161,0.0499298438
131580,36.550000,49.69698189,0.0498823774
131640,36.566667,50.12770048,0.0499071630
131700,36.583333,50.03388650,0.0499263414
131760,36.600000,49.84235756,0.0501348664
131820,36.616667,50.02379455,0.0498473771
131880,36.633333,49.97065702,0.0502056940
131940,36.650000,49.57831492,0.0504032530
132000,36.666667,50.03786572,0.0500426367
132060,36.683333,50.18675738,0.0502521456
132120,36.700000,50.16873508,0.0498866532
132180,36.716667,49.85776282,0.0500432054
132240,36.733333,49.69858817,0.0497093106
132300,36.750000,49.95329322,0.0498318375
132360,36.766667,50.09302010,0.0497610762
132420,36.783333,50.31883475,0.0498762525
132480,36.800000,50.00013177,0.0498312367
132540,36.816667,49.87701311,0.0497624604
132600,36.833333,50.03367372,0.0498206094
132660,36.850000,49.88726565,0.0499389653
132720,36.866667,50.28513161,0.0499927964
132780,36.883333,50.06610390,0.0494640699
132840,36.900000,49.91092258,0.0502511193
132900,36.916667,50.20980304,0.0499325239
132960,36.933333,50.19657790,0.0499452421
133020,36.950000,49.92836316,0.0499342052
133080,36.966667,50.15601685,0.0497823065
133140,36.983333,49.81524480,0.0499637138
133200,37.000000,50.40968116,0.0500385341
133260,37.016667,49.74551900,0.0501324633
133320,37.033333,50.17834064,0.0500069532
133380,37.050000,49.87467331,0.0503862284
133440,37.066667,50.10101703,0.0499712233
133500,37.083333,50.13787674,0.0496543687
133560,37.100000,49.58753017,0.0497928641
133620,37.116667,50.12569529,0.0496887593
133680,37.133333,49.86484481,0.0496580273
133740,37.150000,50.06878991,0.0499009364
133800,37.166667,50.07209479,0.0500135077
133860,37.183333,49.87448503,0.0501304673
133920,37.200000,50.19367371,0.0497857148
