time_s,time_h,oven_temperature_C,oven_temperature_K,oven_moisture_kg_kg
103320,28.70000000,49.99591667,323.14591667,0.0499904167
103380,28.71666667,49.99591667,323.14591667,0.0499904167
103440,28.73333333,49.99591667,323.14591667,0.0499904167
103500,28.75000000,49.99591667,323.14591667,0.0499904167
103560,28.76666667,49.99591667,323.14591667,0.0499904167
103620,28.78333333,49.99591667,323.14591667,0.0499904167
103680,28.80000000,49.99591667,323.14591667,0.0499904167
103740,28.81666667,49.99591667,323.14591667,0.0499904167
103800,28.83333333,49.99591667,323.14591667,0.0499904167
103860,28.85000000,49.99591667,323.14591667,0.0499904167
103920,28.86666667,49.99591667,323.14591667,0.0499904167
103980,28.88333333,49.99591667,323.14591667,0.0499904167
104040,28.90000000,49.99591667,323.14591667,0.0499904167
104100,28.91666667,49.99591667,323.14591667,0.0499904167
104160,28.93333333,49.99591667,323.14591667,0.0499904167
104220,28.95000000,49.99591667,323.14591667,0.0499904167
104280,28.96666667,49.99591667,323.14591667,0.0499904167
104340,28.98333333,49.99591667,323.14591667,0.0499904167
104400,29.00000000,49.99591667,323.14591667,0.0499904167
104460,29.01666667,49.99591667,323.14591667,0.0499904167
104520,29.03333333,49.99591667,323.14591667,0.0499904167
104580,29.05000000,49.99591667,323.14591667,0.0499904167
104640,29.06666667,49.99591667,323.14591667,0.0499904167
104700,29.08333333,49.99591667,323.14591667,0.0499904167
104760,29.10000000,49.99591667,323.14591667,0.0499904167
104820,29.11666667,49.99591667,323.14591667,0.0499904167
104880,29.13333333,49.99591667,323.14591667,0.0499904167
104940,29.15000000,49.99591667,323.14591667,0.0499904167
105000,29.16666667,49.99591667,323.14591667,0.0499904167
105060,29.18333333,49.99591667,323.14591667,0.0499904167
105120,29.20000000,49.99591667,323.14591667,0.0499904167
105180,29.21666667,49.99591667,323.14591667,0.0499904167
105240,29.23333333,49.99591667,323.14591667,0.0499904167
105300,29.25000000,49.99591667,323.14591667,0.0499904167
105360,29.26666667,49.99591667,323.14591667,0.0499904167
105420,29.28333333,49.99591667,323.14591667,0.0499904167
105480,29.30000000,49.99591667,323.14591667,0.0499904167
105540,29.31666667,49.99591667,323.14591667,0.0499904167
105600,29.33333333,49.99591667,323.14591667,0.0499904167
105660,29.35000000,49.99591667,323.14591667,0.0499904167
105720,29.36666667,49.99591667,323.14591667,0.0499904167
105780,29.38333333,49.99591667,323.14591667,0.0499904167
105840,29.40000000,49.99591667,323.14591667,0.0499904167
105900,29.41666667,49.99591667,323.14591667,0.0499904167
105960,29.43333333,49.99591667,323.14591667,0.0499904167
106020,29.45000000,49.99591667,323.14591667,0.0499904167
106080,29.46666667,49.99591667,323.14591667,0.0499904167
106140,29.48333333,49.99591667,323.14591667,0.0499904167
106200,29.50000000,49.99591667,323.14591667,0.0499904167
106260,29.51666667,49.99591667,323.14591667,0.0499904167
106320,29.53333333,49.99591667,323.14591667,0.0499904167
106380,29.55000000,49.99591667,323.14591667,0.0499904167
106440,29.56666667,49.99591667,323.14591667,0.0499904167
106500,29.58333333,49.99591667,323.14591667,0.0499904167
106560,29.60000000,49.99591667,323.14591667,0.0499904167
106620,29.61666667,49.99591667,323.14591667,0.0499904167
106680,29.63333333,49.99591667,323.14591667,0.0499904167
106740,29.65000000,49.99591667,323.14591667,0.0499904167
106800,29.66666667,49.99591667,323.14591667,0.0499904167
106860,29.68333333,49.99591667,323.14591667,0.0499904167
106920,29.70000000,49.99591667,323.14591667,0.0499904167
106980,29.71666667,49.99591667,323.14591667,0.0499904167
107040,29.73333333,49.99591667,323.14591667,0.0499904167
107100,29.75000000,49.99591667,323.14591667,0.0499904167
107160,29.76666667,49.99591667,323.14591667,0.0499904167
107220,29.78333333,49.99591667,323.14591667,0.0499904167
107280,29.80000000,49.99591667,323.14591667,0.0499904167
107340,29.81666667,49.99591667,323.14591667,0.0499904167
107400,29.83333333,49.99591667,323.14591667,0.0499904167
107460,29.85000000,49.99591667,323.14591667,0.0499904167
107520,29.86666667,49.99591667,323.14591667,0.0499904167
107580,29.88333333,49.99591667,323.14591667,0.0499904167
107640,29.90000000,49.99591667,323.14591667,0.0499904167
107700,29.91666667,49.99591667,323.14591667,0.0499904167
107760,29.93333333,49.99591667,323.14591667,0.0499904167
107820,29.95000000,49.99591667,323.14591667,0.0499904167
107880,29.96666667,49.99591667,323.14591667,0.0499904167
107940,29.98333333,49.99591667,323.14591667,0.0499904167
108000,30.00000000,49.99591667,323.14591667,0.0499904167
108060,30.01666667,49.99591667,323.14591667,0.0499904167
108120,30.03333333,49.99591667,323.14591667,0.0499904167
108180,30.05000000,49.99591667,323.14591667,0.0499904167
108240,30.06666667,49.99591667,323.14591667,0.0499904167
108300,30.08333333,49.99591667,323.14591667,0.0499904167
108360,30.10000000,49.99591667,323.14591667,0.0499904167
108420,30.11666667,49.99591667,323.14591667,0.0499904167
108480,30.13333333,49.99591667,323.14591667,0.0499904167
108540,30.15000000,49.99591667,323.14591667,0.0499904167
108600,30.16666667,49.99591667,323.14591667,0.0499904167
108660,30.18333333,49.99591667,323.14591667,0.0499904167
108720,30.20000000,49.99591667,323.14591667,0.0499904167
108780,30.21666667,49.99591667,323.14591667,0.0499904167
108840,30.23333333,49.99591667,323.14591667,0.0499904167
108900,30.25000000,49.99591667,323.14591667,0.0499904167
108960,30.26666667,49.99591667,323.14591667,0.0499904167
109020,30.28333333,49.99591667,323.14591667,0.0499904167
109080,30.30000000,49.99591667,323.14591667,0.0499904167
109140,30.31666667,49.99591667,323.14591667,0.0499904167
109200,30.33333333,49.99591667,323.14591667,0.0499904167
109260,30.35000000,49.99591667,323.14591667,0.0499904167
109320,30.36666667,49.99591667,323.14591667,0.0499904167
109380,30.38333333,49.99591667,323.14591667,0.0499904167
109440,30.40000000,49.99591667,323.14591667,0.0499904167
109500,30.41666667,49.99591667,323.14591667,0.0499904167
109560,30.43333333,49.99591667,323.14591667,0.0499904167
109620,30.45000000,49.99591667,323.14591667,0.0499904167
109680,30.46666667,49.99591667,323.14591667,0.0499904167
109740,30.48333333,49.99591667,323.14591667,0.0499904167
109800,30.50000000,49.99591667,323.14591667,0.0499904167
109860,30.51666667,49.99591667,323.14591667,0.0499904167
109920,30.53333333,49.99591667,323.14591667,0.0499904167
109980,30.55000000,49.99591667,323.14591667,0.0499904167
110040,30.56666667,49.99591667,323.14591667,0.0499904167
110100,30.58333333,49.99591667,323.14591667,0.0499904167
110160,30.60000000,49.99591667,323.14591667,0.0499904167
110220,30.61666667,49.99591667,323.14591667,0.0499904167
110280,30.63333333,49.99591667,323.14591667,0.0499904167
110340,30.65000000,49.99591667,323.14591667,0.0499904167
110400,30.66666667,49.99591667,323.14591667,0.0499904167
110460,30.68333333,49.99591667,323.14591667,0.0499904167
110520,30.70000000,49.99591667,323.14591667,0.0499904167
110580,30.71666667,49.99591667,323.14591667,0.0499904167
110640,30.73333333,49.99591667,323.14591667,0.0499904167
110700,30.75000000,49.99591667,323.14591667,0.0499904167
110760,30.76666667,49.99591667,323.14591667,0.0499904167
110820,30.78333333,49.99591667,323.14591667,0.0499904167
110880,30.80000000,49.99591667,323.14591667,0.0499904167
110940,30.81666667,49.99591667,323.14591667,0.0499904167
111000,30.83333333,49.99591667,323.14591667,0.0499904167
111060,30.85000000,49.99591667,323.14591667,0.0499904167
111120,30.86666667,49.99591667,323.14591667,0.0499904167
111180,30.88333333,49.99591667,323.14591667,0.0499904167
111240,30.90000000,49.99591667,323.14591667,0.0499904167
111300,30.91666667,49.99591667,323.14591667,0.0499904167
111360,30.93333333,49.99591667,323.14591667,0.0499904167
111420,30.95000000,49.99591667,323.14591667,0.0499904167
111480,30.96666667,49.99591667,323.14591667,0.0499904167
111540,30.98333333,49.99591667,323.14591667,0.0499904167
111600,31.00000000,49.99591667,323.14591667,0.0499904167
111660,31.01666667,49.99591667,323.14591667,0.0499904167
111720,31.03333333,49.99591667,323.14591667,0.0499904167
111780,31.05000000,49.99591667,323.14591667,0.0499904167
111840,31.06666667,49.99591667,323.14591667,0.0499904167
111900,31.08333333,49.99591667,323.14591667,0.0499904167
111960,31.10000000,49.99591667,323.14591667,0.0499904167
112020,31.11666667,49.99591667,323.14591667,0.0499904167
112080,31.13333333,49.99591667,323.14591667,0.0499904167
112140,31.15000000,49.99591667,323.14591667,0.0499904167
112200,31.16666667,49.99591667,323.14591667,0.0499904167
112260,31.18333333,49.99591667,323.14591667,0.0499904167
112320,31.20000000,49.99591667,323.14591667,0.0499904167
112380,31.21666667,49.99591667,323.14591667,0.0499904167
112440,31.23333333,49.99591667,323.14591667,0.0499904167
112500,31.25000000,49.99591667,323.14591667,0.0499904167
112560,31.26666667,49.99591667,323.14591667,0.0499904167
112620,31.28333333,49.99591667,323.14591667,0.0499904167
112680,31.30000000,49.99591667,323.14591667,0.0499904167
112740,31.31666667,49.99591667,323.14591667,0.0499904167
112800,31.33333333,49.99591667,323.14591667,0.0499904167
112860,31.35000000,49.99591667,323.14591667,0.0499904167
112920,31.36666667,49.99591667,323.14591667,0.0499904167
112980,31.38333333,49.99591667,323.14591667,0.0499904167
113040,31.40000000,49.99591667,323.14591667,0.0499904167
113100,31.41666667,49.99591667,323.14591667,0.0499904167
113160,31.43333333,49.99591667,323.14591667,0.0499904167
113220,31.45000000,49.99591667,323.14591667,0.0499904167
113280,31.46666667,49.99591667,323.14591667,0.0499904167
113340,31.48333333,49.99591667,323.14591667,0.0499904167
113400,31.50000000,49.99591667,323.14591667,0.0499904167
113460,31.51666667,49.99591667,323.14591667,0.0499904167
113520,31.53333333,49.99591667,323.14591667,0.0499904167
113580,31.55000000,49.99591667,323.14591667,0.0499904167
113640,31.56666667,49.99591667,323.14591667,0.0499904167
113700,31.58333333,49.99591667,323.14591667,0.0499904167
113760,31.60000000,49.99591667,323.14591667,0.0499904167
113820,31.61666667,49.99591667,323.14591667,0.0499904167
113880,31.63333333,49.99591667,323.14591667,0.0499904167
113940,31.65000000,49.99591667,323.14591667,0.0499904167
114000,31.66666667,49.99591667,323.14591667,0.0499904167
114060,31.68333333,49.99591667,323.14591667,0.0499904167
114120,31.70000000,49.99591667,323.14591667,0.0499904167
114180,31.71666667,49.99591667,323.14591667,0.0499904167
114240,31.73333333,49.99591667,323.14591667,0.0499904167
114300,31.75000000,49.99591667,323.14591667,0.0499904167
114360,31.76666667,49.99591667,323.14591667,0.0499904167
114420,31.78333333,49.99591667,323.14591667,0.0499904167
114480,31.80000000,49.99591667,323.14591667,0.0499904167
114540,31.81666667,49.99591667,323.14591667,0.0499904167
114600,31.83333333,49.99591667,323.14591667,0.0499904167
114660,31.85000000,49.99591667,323.14591667,0.0499904167
114720,31.86666667,49.99591667,323.14591667,0.0499904167
114780,31.88333333,49.99591667,323.14591667,0.0499904167
114840,31.90000000,49.99591667,323.14591667,0.0499904167
114900,31.91666667,49.99591667,323.14591667,0.0499904167
114960,31.93333333,49.99591667,323.14591667,0.0499904167
115020,31.95000000,49.99591667,323.14591667,0.0499904167
115080,31.96666667,49.99591667,323.14591667,0.0499904167
115140,31.98333333,49.99591667,323.14591667,0.0499904167
115200,32.00000000,49.99591667,323.14591667,0.0499904167
115260,32.01666667,49.99591667,323.14591667,0.0499904167
115320,32.03333333,49.99591667,323.14591667,0.0499904167
115380,32.05000000,49.99591667,323.14591667,0.0499904167
115440,32.06666667,49.99591667,323.14591667,0.0499904167
115500,32.08333333,49.99591667,323.14591667,0.0499904167
115560,32.10000000,49.99591667,323.14591667,0.0499904167
115620,32.11666667,49.99591667,323.14591667,0.0499904167
115680,32.13333333,49.99591667,323.14591667,0.0499904167
115740,32.15000000,49.99591667,323.14591667,0.0499904167
115800,32.16666667,49.99591667,323.14591667,0.0499904167
115860,32.18333333,49.99591667,323.14591667,0.0499904167
115920,32.20000000,49.99591667,323.14591667,0.0499904167
115980,32.21666667,49.99591667,323.14591667,0.0499904167
116040,32.23333333,49.99591667,323.14591667,0.0499904167
116100,32.25000000,49.99591667,323.14591667,0.0499904167
116160,32.26666667,49.99591667,323.14591667,0.0499904167
116220,32.28333333,49.99591667,323.14591667,0.0499904167
116280,32.30000000,49.99591667,323.14591667,0.0499904167
116340,32.31666667,49.99591667,323.14591667,0.0499904167
116400,32.33333333,49.99591667,323.14591667,0.0499904167
116460,32.35000000,49.99591667,323.14591667,0.0499904167
116520,32.36666667,49.99591667,323.14591667,0.0499904167
116580,32.38333333,49.99591667,323.14591667,0.0499904167
116640,32.40000000,49.99591667,323.14591667,0.0499904167
116700,32.41666667,49.99591667,323.14591667,0.0499904167
116760,32.43333333,49.99591667,323.14591667,0.0499904167
116820,32.45000000,49.99591667,323.14591667,0.0499904167
116880,32.46666667,49.99591667,323.14591667,0.0499904167
116940,32.48333333,49.99591667,323.14591667,0.0499904167
117000,32.50000000,49.99591667,323.14591667,0.0499904167
117060,32.51666667,49.99591667,323.14591667,0.0499904167
117120,32.53333333,49.99591667,323.14591667,0.0499904167
117180,32.55000000,49.99591667,323.14591667,0.0499904167
117240,32.56666667,49.99591667,323.14591667,0.0499904167
117300,32.58333333,49.99591667,323.14591667,0.0499904167
117360,32.60000000,49.99591667,323.14591667,0.0499904167
117420,32.61666667,49.99591667,323.14591667,0.0499904167
117480,32.63333333,49.99591667,323.14591667,0.0499904167
117540,32.65000000,49.99591667,323.14591667,0.0499904167
117600,32.66666667,49.99591667,323.14591667,0.0499904167
117660,32.68333333,49.99591667,323.14591667,0.0499904167
117720,32.70000000,49.99591667,323.14591667,0.0499904167
117780,32.71666667,49.99591667,323.14591667,0.0499904167
117840,32.73333333,49.99591667,323.14591667,0.0499904167
117900,32.75000000,49.99591667,323.14591667,0.0499904167
117960,32.76666667,49.99591667,323.14591667,0.0499904167
118020,32.78333333,49.99591667,323.14591667,0.0499904167
118080,32.80000000,49.99591667,323.14591667,0.0499904167
118140,32.81666667,49.99591667,323.14591667,0.0499904167
118200,32.83333333,49.99591667,323.14591667,0.0499904167
118260,32.85000000,49.99591667,323.14591667,0.0499904167
118320,32.86666667,49.99591667,323.14591667,0.0499904167
118380,32.88333333,49.99591667,323.14591667,0.0499904167
118440,32.90000000,49.99591667,323.14591667,0.0499904167
118500,32.91666667,49.99591667,323.14591667,0.0499904167
118560,32.93333333,49.99591667,323.14591667,0.0499904167
118620,32.95000000,49.99591667,323.14591667,0.0499904167
118680,32.96666667,49.99591667,323.14591667,0.0499904167
118740,32.98333333,49.99591667,323.14591667,0.0499904167
118800,33.00000000,49.99591667,323.14591667,0.0499904167
118860,33.01666667,49.99591667,323.14591667,0.0499904167
118920,33.03333333,49.99591667,323.14591667,0.0499904167
118980,33.05000000,49.99591667,323.14591667,0.0499904167
119040,33.06666667,49.99591667,323.14591667,0.0499904167
119100,33.08333333,49.99591667,323.14591667,0.0499904167
119160,33.10000000,49.99591667,323.14591667,0.0499904167
119220,33.11666667,49.99591667,323.14591667,0.0499904167
119280,33.13333333,49.99591667,323.14591667,0.0499904167
119340,33.15000000,49.99591667,323.14591667,0.0499904167
119400,33.16666667,49.99591667,323.14591667,0.0499904167
119460,33.18333333,49.99591667,323.14591667,0.0499904167
119520,33.20000000,49.99591667,323.14591667,0.0499904167
119580,33.21666667,49.99591667,323.14591667,0.0499904167
119640,33.23333333,49.99591667,323.14591667,0.0499904167
119700,33.25000000,49.99591667,323.14591667,0.0499904167
119760,33.26666667,49.99591667,323.14591667,0.0499904167
119820,33.28333333,49.99591667,323.14591667,0.0499904167
119880,33.30000000,49.99591667,323.14591667,0.0499904167
119940,33.31666667,49.99591667,323.14591667,0.0499904167
120000,33.33333333,49.99591667,323.14591667,0.0499904167
120060,33.35000000,49.99591667,323.14591667,0.0499904167
120120,33.36666667,49.99591667,323.14591667,0.0499904167
120180,33.38333333,49.99591667,323.14591667,0.0499904167
120240,33.40000000,49.99591667,323.14591667,0.0499904167
120300,33.41666667,49.99591667,323.14591667,0.0499904167
120360,33.43333333,49.99591667,323.14591667,0.0499904167
120420,33.45000000,49.99591667,323.14591667,0.0499904167
120480,33.46666667,49.99591667,323.14591667,0.0499904167
120540,33.48333333,49.99591667,323.14591667,0.0499904167
120600,33.50000000,49.99591667,323.14591667,0.0499904167
120660,33.51666667,49.99591667,323.14591667,0.0499904167
120720,33.53333333,49.99591667,323.14591667,0.0499904167
120780,33.55000000,49.99591667,323.14591667,0.0499904167
120840,33.56666667,49.99591667,323.14591667,0.0499904167
120900,33.58333333,49.99591667,323.14591667,0.0499904167
120960,33.60000000,49.99591667,323.14591667,0.0499904167
121020,33.61666667,49.99591667,323.14591667,0.0499904167
121080,33.63333333,49.99591667,323.14591667,0.0499904167
121140,33.65000000,49.99591667,323.14591667,0.0499904167
121200,33.66666667,49.99591667,323.14591667,0.0499904167
121260,33.68333333,49.99591667,323.14591667,0.0499904167
121320,33.70000000,49.99591667,323.14591667,0.0499904167
121380,33.71666667,49.99591667,323.14591667,0.0499904167
121440,33.73333333,49.99591667,323.14591667,0.0499904167
121500,33.75000000,49.99591667,323.14591667,0.0499904167
121560,33.76666667,49.99591667,323.14591667,0.0499904167
121620,33.78333333,49.99591667,323.14591667,0.0499904167
121680,33.80000000,49.99591667,323.14591667,0.0499904167
121740,33.81666667,49.99591667,323.14591667,0.0499904167
121800,33.83333333,49.99591667,323.14591667,0.0499904167
121860,33.85000000,49.99591667,323.14591667,0.0499904167
121920,33.86666667,49.99591667,323.14591667,0.0499904167
121980,33.88333333,49.99591667,323.14591667,0.0499904167
122040,33.90000000,49.99591667,323.14591667,0.0499904167
122100,33.91666667,49.99591667,323.14591667,0.0499904167
122160,33.93333333,49.99591667,323.14591667,0.0499904167
122220,33.95000000,49.99591667,323.14591667,0.0499904167
122280,33.96666667,49.99591667,323.14591667,0.0499904167
122340,33.98333333,49.99591667,323.14591667,0.0499904167
122400,34.00000000,49.99591667,323.14591667,0.0499904167
122460,34.01666667,49.99591667,323.14591667,0.0499904167
122520,34.03333333,49.99591667,323.14591667,0.0499904167
122580,34.05000000,49.99591667,323.14591667,0.0499904167
122640,34.06666667,49.99591667,323.14591667,0.0499904167
122700,34.08333333,49.99591667,323.14591667,0.0499904167
122760,34.10000000,49.99591667,323.14591667,0.0499904167
122820,34.11666667,49.99591667,323.14591667,0.0499904167
122880,34.13333333,49.99591667,323.14591667,0.0499904167
122940,34.15000000,49.99591667,323.14591667,0.0499904167
123000,34.16666667,49.99591667,323.14591667,0.0499904167
123060,34.18333333,49.99591667,323.14591667,0.0499904167
123120,34.20000000,49.99591667,323.14591667,0.0499904167
123180,34.21666667,49.99591667,323.14591667,0.0499904167
123240,34.23333333,49.99591667,323.14591667,0.0499904167
123300,34.25000000,49.99591667,323.14591667,0.0499904167
123360,34.26666667,49.99591667,323.14591667,0.0499904167
123420,34.28333333,49.99591667,323.14591667,0.0499904167
123480,34.30000000,49.99591667,323.14591667,0.0499904167
123540,34.31666667,49.99591667,323.14591667,0.0499904167
123600,34.33333333,49.99591667,323.14591667,0.0499904167
123660,34.35000000,49.99591667,323.14591667,0.0499904167
123720,34.36666667,49.99591667,323.14591667,0.0499904167
123780,34.38333333,49.99591667,323.14591667,0.0499904167
123840,34.40000000,49.99591667,323.14591667,0.0499904167
123900,34.41666667,49.99591667,323.14591667,0.0499904167
123960,34.43333333,49.99591667,323.14591667,0.0499904167
124020,34.45000000,49.99591667,323.14591667,0.0499904167
124080,34.46666667,49.99591667,323.14591667,0.0499904167
124140,34.48333333,49.99591667,323.14591667,0.0499904167
124200,34.50000000,49.99591667,323.14591667,0.0499904167
124260,34.51666667,49.99591667,323.14591667,0.0499904167
124320,34.53333333,49.99591667,323.14591667,0.0499904167
124380,34.55000000,49.99591667,323.14591667,0.0499904167
124440,34.56666667,49.99591667,323.14591667,0.0499904167
124500,34.58333333,49.99591667,323.14591667,0.0499904167
124560,34.60000000,49.99591667,323.14591667,0.0499904167
124620,34.61666667,49.99591667,323.14591667,0.0499904167
124680,34.63333333,49.99591667,323.14591667,0.0499904167
124740,34.65000000,49.99591667,323.14591667,0.0499904167
124800,34.66666667,49.99591667,323.14591667,0.0499904167
124860,34.68333333,49.99591667,323.14591667,0.0499904167
124920,34.70000000,49.99591667,323.14591667,0.0499904167
124980,34.71666667,49.99591667,323.14591667,0.0499904167
125040,34.73333333,49.99591667,323.14591667,0.0499904167
125100,34.75000000,49.99591667,323.14591667,0.0499904167
125160,34.76666667,49.99591667,323.14591667,0.0499904167
125220,34.78333333,49.99591667,323.14591667,0.0499904167
125280,34.80000000,49.99591667,323.14591667,0.0499904167
125340,34.81666667,49.99591667,323.14591667,0.0499904167
125400,34.83333333,49.99591667,323.14591667,0.0499904167
125460,34.85000000,49.99591667,323.14591667,0.0499904167
125520,34.86666667,49.99591667,323.14591667,0.0499904167
125580,34.88333333,49.99591667,323.14591667,0.0499904167
125640,34.90000000,49.99591667,323.14591667,0.0499904167
125700,34.91666667,49.99591667,323.14591667,0.0499904167
125760,34.93333333,49.99591667,323.14591667,0.0499904167
125820,34.95000000,49.99591667,323.14591667,0.0499904167
125880,34.96666667,49.99591667,323.14591667,0.0499904167
125940,34.98333333,49.99591667,323.14591667,0.0499904167
126000,35.00000000,49.99591667,323.14591667,0.0499904167
126060,35.01666667,49.99591667,323.14591667,0.0499904167
126120,35.03333333,49.99591667,323.14591667,0.0499904167
126180,35.05000000,49.99591667,323.14591667,0.0499904167
126240,35.06666667,49.99591667,323.14591667,0.0499904167
126300,35.08333333,49.99591667,323.14591667,0.0499904167
126360,35.10000000,49.99591667,323.14591667,0.0499904167
126420,35.11666667,49.99591667,323.14591667,0.0499904167
126480,35.13333333,49.99591667,323.14591667,0.0499904167
126540,35.15000000,49.99591667,323.14591667,0.0499904167
126600,35.16666667,49.99591667,323.14591667,0.0499904167
126660,35.18333333,49.99591667,323.14591667,0.0499904167
126720,35.20000000,49.99591667,323.14591667,0.0499904167
126780,35.21666667,49.99591667,323.14591667,0.0499904167
126840,35.23333333,49.99591667,323.14591667,0.0499904167
126900,35.25000000,49.99591667,323.14591667,0.0499904167
126960,35.26666667,49.99591667,323.14591667,0.0499904167
127020,35.28333333,49.99591667,323.14591667,0.0499904167
127080,35.30000000,49.99591667,323.14591667,0.0499904167
127140,35.31666667,49.99591667,323.14591667,0.0499904167
127200,35.33333333,49.99591667,323.14591667,0.0499904167
127260,35.35000000,49.99591667,323.14591667,0.0499904167
127320,35.36666667,49.99591667,323.14591667,0.0499904167
127380,35.38333333,49.99591667,323.14591667,0.0499904167
127440,35.40000000,49.99591667,323.14591667,0.0499904167
127500,35.41666667,49.99591667,323.14591667,0.0499904167
127560,35.43333333,49.99591667,323.14591667,0.0499904167
127620,35.45000000,49.99591667,323.14591667,0.0499904167
127680,35.46666667,49.99591667,323.14591667,0.0499904167
127740,35.48333333,49.99591667,323.14591667,0.0499904167
127800,35.50000000,49.99591667,323.14591667,0.0499904167
127860,35.51666667,49.99591667,323.14591667,0.0499904167
127920,35.53333333,49.99591667,323.14591667,0.0499904167
127980,35.55000000,49.99591667,323.14591667,0.0499904167
128040,35.56666667,49.99591667,323.14591667,0.0499904167
128100,35.58333333,49.99591667,323.14591667,0.0499904167
128160,35.60000000,49.99591667,323.14591667,0.0499904167
128220,35.61666667,49.99591667,323.14591667,0.0499904167
128280,35.63333333,49.99591667,323.14591667,0.0499904167
128340,35.65000000,49.99591667,323.14591667,0.0499904167
128400,35.66666667,49.99591667,323.14591667,0.0499904167
128460,35.68333333,49.99591667,323.14591667,0.0499904167
128520,35.70000000,49.99591667,323.14591667,0.0499904167
128580,35.71666667,49.99591667,323.14591667,0.0499904167
128640,35.73333333,49.99591667,323.14591667,0.0499904167
128700,35.75000000,49.99591667,323.14591667,0.0499904167
128760,35.76666667,49.99591667,323.14591667,0.0499904167
128820,35.78333333,49.99591667,323.14591667,0.0499904167
128880,35.80000000,49.99591667,323.14591667,0.0499904167
128940,35.81666667,49.99591667,323.14591667,0.0499904167
129000,35.83333333,49.99591667,323.14591667,0.0499904167
129060,35.85000000,49.99591667,323.14591667,0.0499904167
129120,35.86666667,49.99591667,323.14591667,0.0499904167
129180,35.88333333,49.99591667,323.14591667,0.0499904167
129240,35.90000000,49.99591667,323.14591667,0.0499904167
129300,35.91666667,49.99591667,323.14591667,0.0499904167
129360,35.93333333,49.99591667,323.14591667,0.0499904167
129420,35.95000000,49.99591667,323.14591667,0.0499904167
129480,35.96666667,49.99591667,323.14591667,0.0499904167
129540,35.98333333,49.99591667,323.14591667,0.0499904167
129600,36.00000000,49.99591667,323.14591667,0.0499904167
129660,36.01666667,49.99591667,323.14591667,0.0499904167
129720,36.03333333,49.99591667,323.14591667,0.0499904167
129780,36.05000000,49.99591667,323.14591667,0.0499904167
129840,36.06666667,49.99591667,323.14591667,0.0499904167
129900,36.08333333,49.99591667,323.14591667,0.0499904167
129960,36.10000000,49.99591667,323.14591667,0.0499904167
130020,36.11666667,49.99591667,323.14591667,0.0499904167
130080,36.13333333,49.99591667,323.14591667,0.0499904167
130140,36.15000000,49.99591667,323.14591667,0.0499904167
130200,36.16666667,49.99591667,323.14591667,0.0499904167
130260,36.18333333,49.99591667,323.14591667,0.0499904167
130320,36.20000000,49.99591667,323.14591667,0.0499904167
130380,36.21666667,49.99591667,323.14591667,0.0499904167
130440,36.23333333,49.99591667,323.14591667,0.0499904167
130500,36.25000000,49.99591667,323.14591667,0.0499904167
130560,36.26666667,49.99591667,323.14591667,0.0499904167
130620,36.28333333,49.99591667,323.14591667,0.0499904167
130680,36.30000000,49.99591667,323.14591667,0.0499904167
130740,36.31666667,49.99591667,323.14591667,0.0499904167
130800,36.33333333,49.99591667,323.14591667,0.0499904167
130860,36.35000000,49.99591667,323.14591667,0.0499904167
130920,36.36666667,49.99591667,323.14591667,0.0499904167
130980,36.38333333,49.99591667,323.14591667,0.0499904167
131040,36.40000000,49.99591667,323.14591667,0.0499904167
131100,36.41666667,49.99591667,323.14591667,0.0499904167
131160,36.43333333,49.99591667,323.14591667,0.0499904167
131220,36.45000000,49.99591667,323.14591667,0.0499904167
131280,36.46666667,49.99591667,323.14591667,0.0499904167
131340,36.48333333,49.99591667,323.14591667,0.0499904167
131400,36.50000000,49.99591667,323.14591667,0.0499904167
131460,36.51666667,49.99591667,323.14591667,0.0499904167
131520,36.53333333,49.99591667,323.14591667,0.0499904167
131580,36.55000000,49.99591667,323.14591667,0.0499904167
131640,36.56666667,49.99591667,323.14591667,0.0499904167
131700,36.58333333,49.99591667,323.14591667,0.0499904167
131760,36.60000000,49.99591667,323.14591667,0.0499904167
131820,36.61666667,49.99591667,323.14591667,0.0499904167
131880,36.63333333,49.99591667,323.14591667,0.0499904167
131940,36.65000000,49.99591667,323.14591667,0.0499904167
132000,36.66666667,49.99591667,323.14591667,0.0499904167
132060,36.68333333,49.99591667,323.14591667,0.0499904167
132120,36.70000000,49.99591667,323.14591667,0.0499904167
132180,36.71666667,49.99591667,323.14591667,0.0499904167
132240,36.73333333,49.99591667,323.14591667,0.0499904167
132300,36.75000000,49.99591667,323.14591667,0.0499904167
132360,36.76666667,49.99591667,323.14591667,0.0499904167
132420,36.78333333,49.99591667,323.14591667,0.0499904167
132480,36.80000000,49.99591667,323.14591667,0.0499904167
132540,36.81666667,49.99591667,323.14591667,0.0499904167
132600,36.83333333,49.99591667,323.14591667,0.0499904167
132660,36.85000000,49.99591667,323.14591667,0.0499904167
132720,36.86666667,49.99591667,323.14591667,0.0499904167
132780,36.88333333,49.99591667,323.14591667,0.0499904167
132840,36.90000000,49.99591667,323.14591667,0.0499904167
132900,36.91666667,49.99591667,323.14591667,0.0499904167
132960,36.93333333,49.99591667,323.14591667,0.0499904167
133020,36.95000000,49.99591667,323.14591667,0.0499904167
133080,36.96666667,49.99591667,323.14591667,0.0499904167
133140,36.98333333,49.99591667,323.14591667,0.0499904167
