time_s,time_h,temperature_20270912,moisture_20270912,temperature_20270913,moisture_20270913,temperature_20270914,moisture_20270914,temperature_20270915,moisture_20270915,temperature_20270916,moisture_20270916,temperature_20270917,moisture_20270917,temperature_20270918,moisture_20270918,temperature_20270919,moisture_20270919,temperature_20270920,moisture_20270920,temperature_20270921,moisture_20270921,temperature_20270922,moisture_20270922,temperature_20270923,moisture_20270923
144180.0000000000,40.0500000000,50.1036368668,0.0500567492,50.1552796122,0.0497458716,49.9119689644,0.0498340147,49.9105861020,0.0499993968,50.0227349803,0.0500520056,50.1034799940,0.0498531147,50.2602802889,0.0497987455,49.8446344345,0.0498627823,49.9726395276,0.0499879811,49.7819318068,0.0501796908,50.1025755394,0.0502565028,49.9815505034,0.0503339605
144240.0000000000,40.0666666667,50.1480340128,0.0500187043,49.9342427417,0.0499062562,49.7088462792,0.0500891615,50.0671197065,0.0500763753,50.0789268176,0.0497752236,50.3622456245,0.0497812829,50.0424481537,0.0498927603,49.6853141071,0.0500605938,49.8616477022,0.0501719118,50.1658768986,0.0501278705,49.7411321325,0.0501442538,49.9987830119,0.0498395927
144300.0000000000,40.0833333333,49.9500125395,0.0500050792,49.8393775196,0.0499451864,50.3870071764,0.0500160620,49.9551661687,0.0500725943,49.9874986034,0.0497564418,50.0217207668,0.0503235943,50.2894481053,0.0497553174,50.1032097686,0.0503120547,50.0585294191,0.0499948269,50.1431216899,0.0499200005,50.0874306105,0.0503057030,49.9327228804,0.0497948990
144360.0000000000,40.1000000000,50.0578652654,0.0500259845,49.9394730295,0.0499104533,50.3411538574,0.0501330914,50.1544935428,0.0503565843,50.1802388929,0.0497577163,49.7557911739,0.0498207629,49.7081832626,0.0501376929,49.6875255143,0.0498101079,49.7960612080,0.0502640862,49.7063572075,0.0499590924,50.1042036785,0.0498918399,49.9650391997,0.0501316483
144420.0000000000,40.1166666667,50.0729139263,0.0497041258,50.1675331459,0.0497833191,49.7720965257,0.0501395096,50.2680299291,0.0500879848,49.8888953199,0.0498571115,50.0038572548,0.0500910667,50.3008054444,0.0498929268,50.0874535359,0.0500731793,50.0049724132,0.0497569137,49.6863870652,0.0498625374,49.9872409034,0.0501128173,49.9447077948,0.0499801153
144480.0000000000,40.1333333333,50.0639712922,0.0498098137,49.8729697799,0.0498727412,49.8452774947,0.0500733320,49.9671541977,0.0499655279,50.0704379393,0.0500783355,50.0695463301,0.0500491755,50.1411991367,0.0500643903,50.3569911963,0.0500792497,50.2055467072,0.0500415993,49.9321791275,0.0500259314,50.3402908455,0.0501613518,50.3202121139,0.0496281144
144540.0000000000,40.1500000000,50.0588673146,0.0501262840,49.6594160289,0.0499885427,50.1572207403,0.0494599280,49.8851402431,0.0500306385,50.1568886564,0.0498520568,49.8804104269,0.0500781773,49.8273124496,0.0499222103,50.2077388702,0.0500135993,50.3932562427,0.0500259894,49.8172856586,0.0500825933,49.7890911210,0.0502499820,50.0672197122,0.0500605790
144600.0000000000,40.1666666667,50.0060674249,0.0501055195,49.8431068359,0.0499700822,49.8477876753,0.0502041935,49.7077909340,0.0498018594,49.8516194558,0.0499692196,50.0968938791,0.0501257210,49.9094890713,0.0499839719,49.9563976894,0.0502239758,50.1566435164,0.0500990563,50.2014262604,0.0499495924,49.7274883984,0.0497279604,50.2452664609,0.0499343462
144660.0000000000,40.1833333333,50.1175516565,0.0496538734,50.2386976152,0.0497616117,49.9450808263,0.0501238316,49.8261452032,0.0499540714,50.3671819573,0.0496553457,49.8650609336,0.0494748762,49.7114132462,0.0499929701,50.1022092003,0.0498621010,49.9714108641,0.0501363399,49.8132942274,0.0500252599,49.9693597754,0.0500094316,49.8100186604,0.0496443010
144720.0000000000,40.2000000000,50.1089477172,0.0499515076,49.7145837049,0.0500825960,49.9014381239,0.0501454077,49.9912763536,0.0501448542,49.8226883837,0.0503638466,50.3067470749,0.0496419821,50.2440985189,0.0500327150,49.7577689171,0.0501531320,50.0010646659,0.0499613915,49.9588075970,0.0499300383,50.5292152424,0.0500881365,49.9147591191,0.0501496121
144780.0000000000,40.2166666667,49.9055097260,0.0501646109,49.9163839029,0.0502764131,49.9457800040,0.0502477607,50.0901159453,0.0500923331,49.9408613169,0.0498893877,49.8969800186,0.0500315140,49.9718961600,0.0500728031,50.3942568761,0.0497525016,49.9851502038,0.0500557595,49.8989701552,0.0499646695,49.9679327282,0.0498822604,49.5548539780,0.0500143375
144840.0000000000,40.2333333333,50.2295210482,0.0499592773,50.1885620796,0.0499974430,50.5207260451,0.0499584671,50.3998981325,0.0497252698,49.9583386802,0.0501048919,50.2590860566,0.0500475928,50.0040071939,0.0497920071,49.9138661567,0.0500303796,50.1141064819,0.0502006984,49.7881087451,0.0498807772,50.1072049721,0.0500734466,49.8878090771,0.0501761726
144900.0000000000,40.2500000000,50.3569811161,0.0500291073,50.1198076873,0.0499172691,49.9397350045,0.0498265583,49.9722987003,0.0501634932,50.1839513075,0.0496070197,50.0416321976,0.0501414644,49.9316390583,0.0500514323,50.3007891911,0.0500109186,50.2858511798,0.0498971946,50.1161173611,0.0498525261,50.0337402138,0.0499671109,50.1895922571,0.0503057694
144960.0000000000,40.2666666667,50.1921996939,0.0498082084,50.1780090845,0.0502270153,50.2024036096,0.0499633792,50.1830769520,0.0501312953,49.6536053678,0.0498089608,49.9826691183,0.0500018899,49.8975247532,0.0499565809,49.7580903405,0.0500914477,49.7856333174,0.0500496861,50.1174884785,0.0501166584,49.8246378949,0.0501221566,49.9732541811,0.0499503688
145020.0000000000,40.2833333333,50.0009316090,0.0502537148,49.9977161032,0.0499236889,50.1143799744,0.0502190311,49.7747542922,0.0499889811,49.9429780880,0.0501467991,50.4553523804,0.0498993982,50.3075399913,0.0496245604,50.1636531576,0.0497558479,49.9085214588,0.0499928108,49.8910541029,0.0501472303,50.1479110353,0.0496188646,49.9456634479,0.0501576846
145080.0000000000,40.3000000000,50.0180215145,0.0500332845,49.7681582140,0.0499569485,49.9340108276,0.0499703784,49.9942184345,0.0499226743,50.0594154755,0.0501261194,50.1564144324,0.0497806060,50.1276544327,0.0498731662,49.7867498046,0.0498649145,50.0893432546,0.0501063559,50.0242363774,0.0499082491,50.1644184075,0.0497836083,50.1200559087,0.0501374918
145140.0000000000,40.3166666667,50.1110632650,0.0500272680,50.3345424088,0.0498938761,50.1714663605,0.0501550728,49.9767859097,0.0497660666,49.7455918720,0.0501130886,49.8373111540,0.0500362799,50.1220535609,0.0500626165,49.5172793673,0.0499262892,50.0508328901,0.0499436385,49.8991862355,0.0496748047,50.1470924819,0.0500659800,49.8773962180,0.0502110224
145200.0000000000,40.3333333333,50.0760789081,0.0499982490,50.0128016116,0.0500028630,49.9747560771,0.0500141677,50.1152208426,0.0499147345,49.9157988204,0.0499158764,49.9793047913,0.0499089519,50.2462375122,0.0496652426,50.2348243983,0.0499259521,50.0534219970,0.0500732161,49.8071099731,0.0498203949,49.9633750199,0.0498486313,50.0350453422,0.0499099686
145260.0000000000,40.3500000000,49.9345680508,0.0498676260,50.1680602056,0.0500021426,49.9310893460,0.0504231124,50.1828487576,0.0498876864,50.1519519518,0.0499466432,49.8858585166,0.0499437100,49.7548271794,0.0503055775,50.0250740204,0.0502421744,49.9686987688,0.0500516269,49.7053951272,0.0502088898,49.8652610098,0.0501618938,49.9543365501,0.0500294289
145320.0000000000,40.3666666667,50.1868562139,0.0501283877,50.1094916955,0.0500207293,49.8749923976,0.0500822582,50.2497320918,0.0497748921,50.0797104112,0.0499492516,50.3263172742,0.0497223746,49.6450325443,0.0500818196,49.9838368743,0.0501849251,50.0270816184,0.0498725604,49.9276810189,0.0497476650,50.1692399793,0.0501615368,49.7439301630,0.0501456816
145380.0000000000,40.3833333333,50.0894934192,0.0498863929,49.8492076784,0.0502240782,49.7841359394,0.0501145708,49.7325043924,0.0500198551,49.9892885725,0.0501124504,50.1410765509,0.0499749416,50.1351683686,0.0498437306,49.9941781424,0.0495640561,50.0942291148,0.0499079250,50.2571905514,0.0498256906,49.9698098939,0.0501555059,49.7480607391,0.0498398615
145440.0000000000,40.4000000000,50.1188973159,0.0500309378,49.6777294041,0.0499382109,49.5109507609,0.0498793930,50.3940615294,0.0496221701,49.7157468746,0.0501721997,50.2199403394,0.0499978843,49.5732752757,0.0499916428,50.3510736798,0.0502127377,50.2221240837,0.0498360258,50.0571444002,0.0500150236,49.7018516308,0.0496615927,50.0188964226,0.0497936002
145500.0000000000,40.4166666667,50.0658674171,0.0497228958,50.0574601193,0.0500520812,49.7599779140,0.0498995382,50.0348116010,0.0498634356,50.0508172945,0.0499955631,50.2777453027,0.0500286455,50.0814708117,0.0496349112,50.3514771066,0.0502318864,49.8453385674,0.0498829624,49.9851804509,0.0499524212,49.8659985187,0.0499504077,49.8943778936,0.0500566385
145560.0000000000,40.4333333333,49.9210459954,0.0504386133,49.8761593610,0.0497161184,50.3772013627,0.0499398029,50.1241274889,0.0499250684,49.9302436345,0.0498759552,49.7748263305,0.0499458691,49.8159056718,0.0499440990,50.0271895961,0.0497706407,49.9504463576,0.0498972085,50.0579294123,0.0499745748,49.8069158249,0.0500143820,50.0973690741,0.0498727481
145620.0000000000,40.4500000000,50.0184789873,0.0498315304,50.0528740554,0.0500055419,50.2178756642,0.0496093275,49.9581018166,0.0498014063,49.7660158745,0.0499680268,50.0660109426,0.0500364756,50.3190567917,0.0498660744,50.0061718521,0.0498019016,49.6520460554,0.0500569651,49.9858378922,0.0501079059,49.7958090000,0.0502517223,49.9865964769,0.0500063680
145680.0000000000,40.4666666667,50.1107640102,0.0500687077,50.0548046780,0.0501465928,49.7115496098,0.0500264907,50.3276993846,0.0502044596,50.2859193026,0.0502495693,49.7978857767,0.0497904938,50.1438827005,0.0498942178,49.8216571607,0.0499814999,49.8467704316,0.0503675517,50.0015062473,0.0499411299,50.2255479098,0.0500451258,50.1032102968,0.0500512318
145740.0000000000,40.4833333333,49.6452873831,0.0498090169,49.8353085235,0.0501744283,50.1033882023,0.0500709812,50.0891609913,0.0498876492,49.9225401167,0.0500978180,50.3643473907,0.0500710787,50.1859450101,0.0500650843,50.1416076043,0.0500583634,50.1678331855,0.0501705825,49.8896427705,0.0497809464,50.1978345021,0.0497320957,49.8565824974,0.0499789175
145800.0000000000,40.5000000000,49.9399689332,0.0496834744,50.0098079793,0.0499550163,49.9088106494,0.0500892613,50.3658430403,0.0500835556,49.9259066647,0.0501262600,49.8753113818,0.0499936169,50.0531538313,0.0500447575,50.0742058902,0.0497438778,50.4333450833,0.0494842906,49.8636546983,0.0500179585,50.1757965262,0.0500700616,50.0948858072,0.0498805176
145860.0000000000,40.5166666667,50.1952647680,0.0496888924,49.9854518396,0.0498785202,49.9500752702,0.0500140226,50.1363411034,0.0500402175,50.2386209657,0.0499822795,49.9494679040,0.0495001502,50.0625370676,0.0501113991,50.0621123348,0.0497868133,49.7729007691,0.0502501109,50.1980068102,0.0500104220,50.2047007665,0.0500292414,50.0939058941,0.0498754970
145920.0000000000,40.5333333333,49.8966272957,0.0499707925,50.0942439062,0.0500128004,49.9996323741,0.0500659735,49.9202042149,0.0496042433,50.0560748545,0.0499091122,50.4294530957,0.0496523799,50.2229577484,0.0501819464,50.0346456331,0.0499388865,50.0002460824,0.0496814036,50.1331500263,0.0497854709,49.8812365107,0.0496990845,50.1839829293,0.0496733018
145980.0000000000,40.5500000000,50.2043576917,0.0501411037,50.1466139685,0.0495278203,50.1397782293,0.0499640533,49.7768399264,0.0501440610,49.7441592442,0.0498655721,50.0834037118,0.0499890411,50.4257941363,0.0500288484,49.9295179842,0.0499102299,50.2022427113,0.0500854796,50.0117437682,0.0498640840,49.8989907326,0.0498664735,50.0735234034,0.0497461112
146040.0000000000,40.5666666667,49.8347642820,0.0500681724,49.7265934420,0.0502718502,49.7673288876,0.0501651479,50.1657971091,0.0497028585,49.8312227408,0.0499044493,49.8400007052,0.0497187720,50.1830936137,0.0500433076,50.1676241482,0.0500704457,49.9893358419,0.0497785648,49.8837273608,0.0500505319,50.0219750726,0.0498241236,49.8021462784,0.0502133869
146100.0000000000,40.5833333333,49.8043783534,0.0498689074,50.0101067435,0.0503054294,49.8679035763,0.0498024294,49.9883008713,0.0498225076,50.0464032052,0.0500413776,49.8944384171,0.0498758615,50.1168139018,0.0501956658,50.3374664047,0.0498178622,50.1256016050,0.0497874881,49.8868222682,0.0496308477,49.9976285502,0.0500493584,50.0318652056,0.0498921978
146160.0000000000,40.6000000000,49.6594696384,0.0503091735,49.9016984856,0.0502386427,50.2201611536,0.0497945983,49.9922476361,0.0498026109,49.9963214227,0.0502467038,49.7486403322,0.0498649762,50.0410893100,0.0501006876,49.9054844319,0.0497708549,50.0350836892,0.0503871527,50.3596766193,0.0501744616,49.8007618881,0.0499702991,50.0803325340,0.0499459950
146220.0000000000,40.6166666667,49.9850360107,0.0498415180,49.9955942694,0.0498064961,49.8077782778,0.0499343334,50.1564521451,0.0498327870,50.0624165087,0.0499108475,49.9725114293,0.0500327375,49.7674062069,0.0500826472,49.9168132707,0.0500626344,49.8466020001,0.0502588345,49.9787411109,0.0501442674,50.1034274799,0.0499942064,49.9900240001,0.0496881136
146280.0000000000,40.6333333333,49.8582303033,0.0498782766,50.0562659441,0.0500486397,50.0247688045,0.0502826106,50.0299546688,0.0498869260,49.7324639990,0.0498773544,50.0752757154,0.0500715964,49.7580194148,0.0502316872,50.3307759704,0.0501264158,49.6103604620,0.0499334068,49.7533802001,0.0502200740,50.0628064773,0.0498946204,49.7444020455,0.0501791338
146340.0000000000,40.6500000000,49.7009761475,0.0498073272,49.8257310224,0.0498304054,50.1530008030,0.0499609399,50.2267156658,0.0500813968,49.8510877322,0.0501180677,49.9104393783,0.0502723207,49.9085053945,0.0497469754,50.1564694492,0.0497909793,49.7893124535,0.0502016743,49.8934401630,0.0501022213,50.0535436438,0.0502743826,50.2362934700,0.0500759931
146400.0000000000,40.6666666667,49.9651183480,0.0498163660,49.7522457761,0.0500494931,49.7611501416,0.0499949918,50.1387471251,0.0498603164,50.3011834227,0.0498542565,50.0755908808,0.0498103249,49.9789648787,0.0500013077,50.1178796987,0.0497152399,50.1519072239,0.0498795505,49.9201510732,0.0500925222,50.0310108811,0.0499587017,49.9584383889,0.0503581501
146460.0000000000,40.6833333333,50.1815307119,0.0501325598,49.9225854665,0.0499260749,49.7712598746,0.0499394228,49.8073548643,0.0497250139,49.8482924858,0.0501465057,49.8584776951,0.0500265388,49.6997038751,0.0501213562,49.9995608213,0.0499424248,49.8581067609,0.0497974363,50.0785423514,0.0499017849,50.2915865864,0.0499383914,49.9554267044,0.0496928442
146520.0000000000,40.7000000000,50.1616955400,0.0498454456,50.1472034422,0.0498154023,50.2292605392,0.0497770868,49.8109441956,0.0498870451,49.7931139922,0.0498917105,50.0344132733,0.0499611756,49.9346471054,0.0498955185,49.9492245613,0.0503086079,49.8579645094,0.0500871999,49.5706427044,0.0497460795,49.6057008087,0.0502822234,49.8477350606,0.0501688935
146580.0000000000,40.7166666667,50.1785060584,0.0497379397,50.2370620157,0.0499874800,49.7815293323,0.0500175504,50.0251834054,0.0499481546,49.5897445810,0.0498942534,50.4049309995,0.0499640732,49.8708502132,0.0497166875,49.8401534298,0.0499990744,49.9643033902,0.0498445039,49.8192043684,0.0498503996,49.8927852523,0.0501043247,50.3042603432,0.0499046744
146640.0000000000,40.7333333333,50.3263849357,0.0498462584,50.1479674728,0.0498402264,49.8616520405,0.0497954223,49.9721846638,0.0500347765,50.3084675039,0.0498385223,49.8783689528,0.0499888711,50.0089084974,0.0496738098,49.9461351156,0.0501420130,49.8146832069,0.0500068731,49.9799981446,0.0500637091,50.0985763813,0.0501437712,49.9252719165,0.0500820123
146700.0000000000,40.7500000000,49.9269034985,0.0501261113,49.9642568084,0.0497243248,49.8701737836,0.0498674793,49.8716774293,0.0501353728,49.9052270837,0.0499133067,50.0265891676,0.0499327147,49.7237778794,0.0500680488,50.1141734507,0.0500865509,49.9950532625,0.0499129333,50.2730126554,0.0498697318,49.8790206657,0.0499156026,50.2022081808,0.0500730477
146760.0000000000,40.7666666667,49.7614387908,0.0497638405,49.7406715962,0.0502253955,50.2089104634,0.0501152622,50.1360895400,0.0500304754,50.1902506094,0.0498760745,49.9399165561,0.0500744170,50.0964242259,0.0498857716,50.2980630054,0.0499127619,50.0698861045,0.0499297592,50.2079048355,0.0500443368,49.9016033973,0.0500135456,50.1375690499,0.0498709163
146820.0000000000,40.7833333333,50.3550738915,0.0500979443,49.8427890567,0.0500716071,49.8277336600,0.0501943876,49.9665735838,0.0503580423,50.1552430098,0.0500497879,50.1460494465,0.0500080118,50.0571656824,0.0499738621,49.9744639672,0.0499817885,50.1403249464,0.0501503441,49.8513635929,0.0500086090,50.1951397783,0.0497180369,50.2349145970,0.0497760261
146880.0000000000,40.8000000000,50.1082283600,0.0498838131,50.2664625037,0.0499841816,50.1587710043,0.0498339535,49.7530164921,0.0498888536,50.0603634549,0.0498124438,49.8837050781,0.0498444788,49.9202577756,0.0495848833,50.0224509806,0.0497759043,49.7874160461,0.0503779725,49.8221199966,0.0495191912,50.0415660359,0.0503509630,50.1563413881,0.0501147906
146940.0000000000,40.8166666667,50.2654736433,0.0502011012,50.0883003081,0.0503012251,49.7920145415,0.0501430779,50.3648121073,0.0499853486,49.9160262572,0.0499637147,50.0031019466,0.0504224426,50.2697500421,0.0499678227,50.1994033878,0.0497329065,50.0161751987,0.0497358543,49.8785138423,0.0502090968,49.9401088409,0.0501003663,50.1920109258,0.0502222783
147000.0000000000,40.8333333333,50.0741951491,0.0501448425,49.9522738233,0.0498500388,50.0789171124,0.0498080441,50.1861176249,0.0496389486,49.6753401079,0.0500132593,50.0308073771,0.0503091307,50.1145301648,0.0497826272,50.2262655026,0.0499031826,50.2382394798,0.0500377143,50.0353242787,0.0502092296,49.9468598932,0.0498351081,50.1661998042,0.0500796683
147060.0000000000,40.8500000000,50.0172686118,0.0499269689,50.0642374568,0.0499319528,49.6260297146,0.0499313885,50.2426859311,0.0499867523,49.9004500164,0.0502053539,50.4757263529,0.0500978137,49.7925478522,0.0498768507,49.8546052129,0.0502388487,49.8272541143,0.0500323791,49.9626767498,0.0500343227,50.2099784443,0.0499677599,50.4730567282,0.0499385726
147120.0000000000,40.8666666667,49.8835800229,0.0498968443,49.9625049523,0.0498640614,50.1439131951,0.0502810035,50.0432153611,0.0497735363,49.9380813152,0.0497717478,50.2786694981,0.0496622501,49.8955692345,0.0500294095,50.1165783195,0.0500872681,50.1032290709,0.0499282062,50.2449886558,0.0499486866,50.2458698935,0.0499792521,49.9659042248,0.0497190279
147180.0000000000,40.8833333333,50.0214426220,0.0497972138,49.7888952587,0.0502748833,50.1015889156,0.0499706696,49.7140500700,0.0502771992,49.6850761722,0.0499512413,50.1682929767,0.0503202667,50.1661339585,0.0502134979,49.8331297200,0.0498513637,50.0295044441,0.0497861748,50.0233790045,0.0498301830,49.7072805740,0.0502941652,49.8331999008,0.0500914343
147240.0000000000,40.9000000000,50.2104881211,0.0500232691,49.7594639629,0.0500970594,49.9858272186,0.0502877078,50.0606372223,0.0499798381,49.8733950245,0.0500017643,49.7246739118,0.0500649057,50.1399801165,0.0501749193,50.1220888887,0.0500840412,50.1246682793,0.0497936617,50.3848087561,0.0502551232,49.9165930651,0.0499834331,49.7755774560,0.0497299098
147300.0000000000,40.9166666667,50.1522118506,0.0499542137,50.0245644194,0.0497857003,49.6550376144,0.0499977498,49.6828881922,0.0500282094,49.7892239361,0.0498657698,49.8473368925,0.0503278012,49.9137303177,0.0499228345,50.0814080631,0.0504196736,50.2118022742,0.0498190139,49.9766902997,0.0500351165,49.9237500886,0.0502103216,50.0018373547,0.0497579018
147360.0000000000,40.9333333333,50.1857356230,0.0498981457,50.2200965036,0.0499652751,49.7877107199,0.0496248429,50.2557766507,0.0499254054,49.8138443245,0.0499489881,50.2511938278,0.0499941556,49.9290719442,0.0500922616,49.3764420393,0.0503278945,50.2151826575,0.0496005840,50.1929371798,0.0499456918,50.0943728966,0.0497194329,50.1822313142,0.0499919907
147420.0000000000,40.9500000000,50.0449854400,0.0499494544,50.1830702038,0.0499839668,49.9177427416,0.0499461345,49.8850559829,0.0499487135,50.1220794150,0.0500693747,50.2240166744,0.0502516787,50.0645991618,0.0498986976,49.9967608806,0.0497580724,49.6841908559,0.0500843753,50.1409791036,0.0496943659,49.7377721029,0.0502941338,50.4953494261,0.0498349028
147480.0000000000,40.9666666667,50.0819533096,0.0498919801,50.2037385480,0.0498618248,49.9758535849,0.0498746487,49.8587217140,0.0500102495,50.0808866188,0.0499661783,49.8066120414,0.0496101007,49.9311836867,0.0497711812,50.1057377200,0.0500127120,49.8670204455,0.0501599977,50.0923478170,0.0498230750,49.9363173482,0.0498438573,49.6715558410,0.0499577171
147540.0000000000,40.9833333333,50.1202825217,0.0501422159,50.1026178487,0.0499893416,50.1717554597,0.0499307703,50.0940570893,0.0501923472,49.9242960508,0.0498024303,49.9593830511,0.0501990825,49.8288383496,0.0500157026,50.3112213853,0.0498459077,50.0104644079,0.0499414575,49.8180477184,0.0499898289,49.8099694800,0.0501059848,50.2390459346,0.0497833722
147600.0000000000,41.0000000000,49.8594820902,0.0501955081,50.0088530357,0.0503468222,49.6371047307,0.0501892758,49.9060505467,0.0500009177,50.1050299947,0.0497577964,50.0631860595,0.0500841288,50.1737823073,0.0497386888,50.1265678275,0.0501924299,50.3503934786,0.0498875315,49.9765322870,0.0498403901,49.8615274777,0.0502359180,49.7598115440,0.0501299336
147660.0000000000,41.0166666667,49.9484230998,0.0498496770,49.9382297633,0.0496223226,50.0130314073,0.0498503823,50.1246167363,0.0498933023,50.1149412221,0.0502989662,49.5848897163,0.0498598417,49.6652987628,0.0500021259,50.3347274444,0.0500170109,49.8063786466,0.0499740042,49.8978896488,0.0499956336,50.0945320044,0.0500645965,49.8024298375,0.0498549959
147720.0000000000,41.0333333333,50.1434404324,0.0500872336,49.7917606384,0.0500887614,49.9277657223,0.0500756628,49.9039332077,0.0497898001,50.1261521817,0.0501825583,49.9100545281,0.0498773762,49.8078606047,0.0500290881,50.0904593756,0.0499831922,49.9071643792,0.0499275713,49.6012791308,0.0501625204,49.9905662003,0.0500313891,49.7086522580,0.0504690169
147780.0000000000,41.0500000000,50.0448604697,0.0497024410,49.7601059950,0.0497996032,49.9973026834,0.0501010395,50.1347959967,0.0499168041,49.9260542076,0.0499515722,50.2582478296,0.0499992193,49.7427596611,0.0497602887,49.9272382462,0.0502090745,50.0681519878,0.0498471552,50.1541640507,0.0497892915,49.7563432698,0.0501065541,50.1246886905,0.0500222839
147840.0000000000,41.0666666667,50.0407655190,0.0499051335,49.9214773082,0.0497938582,49.9976236507,0.0497690569,50.0405819092,0.0499019876,50.2266899235,0.0501762419,50.0340810184,0.0499433096,50.3268329733,0.0498055330,49.8154261304,0.0501570596,50.1271709213,0.0501766710,49.9749168021,0.0501500888,49.8690595004,0.0499397544,50.0133192905,0.0499384300
147900.0000000000,41.0833333333,50.0486738118,0.0501349714,50.1570224309,0.0499130038,49.5215546594,0.0499745120,49.6380337707,0.0499284685,50.0067783067,0.0498496543,50.1712229395,0.0500276872,49.6878578293,0.0502676584,49.9261792223,0.0498887371,50.1843492748,0.0498580667,49.8860832437,0.0497789450,50.0088767468,0.0501510259,50.0868187248,0.0500644746
147960.0000000000,41.1000000000,50.2777442835,0.0501373951,49.8682940870,0.0500581610,49.9029058422,0.0501059807,49.9741948278,0.0499904697,49.8877961522,0.0497290129,50.3571293193,0.0499423484,49.9087717040,0.0499920784,50.0803051247,0.0501623785,49.9229046664,0.0499720173,50.3071561712,0.0499231298,49.9137391745,0.0501167369,50.0674265679,0.0500955918
148020.0000000000,41.1166666667,49.7555136417,0.0499248160,49.8998864231,0.0500942298,49.9364700223,0.0498627725,49.8967920575,0.0503700881,49.9140547340,0.0499279603,49.8997548930,0.0499676110,50.1461826271,0.0498391540,50.0732087275,0.0498823101,49.9062308816,0.0499917490,49.7826393128,0.0499537311,50.2465433258,0.0498119416,49.7753111726,0.0499626245
148080.0000000000,41.1333333333,50.0035239831,0.0497827800,49.9143080749,0.0499124970,50.0333680090,0.0505092149,50.1001981046,0.0497125088,50.1375997985,0.0501349025,50.0733358544,0.0502311862,50.1860158474,0.0499984874,50.2267835447,0.0501246904,49.9197546443,0.0500010750,50.2874033600,0.0499512038,49.9457111720,0.0500745574,49.9282828621,0.0497899718
148140.0000000000,41.1500000000,49.7635674176,0.0498173563,50.1055447270,0.0500484608,50.0085839629,0.0502770458,50.0052894518,0.0497714564,50.0920942408,0.0500737083,49.8280180438,0.0500072404,49.8884206317,0.0500523112,49.9732350707,0.0498602201,50.1194784765,0.0501218032,49.8904172907,0.0494213560,49.9745044264,0.0498539779,50.2068136403,0.0501140535
148200.0000000000,41.1666666667,50.0007230833,0.0499212378,49.7224876086,0.0502393167,49.9367206719,0.0500968269,50.0888324834,0.0499868808,49.7800806093,0.0498939095,49.8833755649,0.0497961027,50.0100630911,0.0501981617,49.9526856181,0.0500154504,50.0108904016,0.0500691536,50.2530326544,0.0497865059,50.0913664224,0.0498454208,49.8177999996,0.0501941937
148260.0000000000,41.1833333333,50.2297667300,0.0497311113,50.2328551314,0.0499842764,49.7516382660,0.0500204473,50.2911765147,0.0500715676,49.9767004181,0.0499411373,49.8916310142,0.0503216291,50.1163050166,0.0501212939,49.9364689827,0.0498656929,49.9524471362,0.0500816980,49.7733049566,0.0498178937,50.1880297311,0.0501154378,50.0778397725,0.0498107927
148320.0000000000,41.2000000000,50.0134019606,0.0496429468,50.0632832391,0.0501451435,49.8941780948,0.0501519148,50.0798860191,0.0500864618,49.8859978550,0.0500264754,49.8823407103,0.0499763960,50.1628662822,0.0498824926,49.7815790185,0.0501146436,49.9682200422,0.0498258999,49.8854292350,0.0499351107,50.0502059902,0.0502886068,50.0152216472,0.0501918993
148380.0000000000,41.2166666667,49.9794597298,0.0498223325,50.0477023521,0.0497574483,49.7182069844,0.0499385941,49.8347416741,0.0501820497,49.8589120530,0.0500072775,50.3346026743,0.0498742027,50.1941434379,0.0499852744,50.2485364300,0.0500913565,50.2312193842,0.0498733295,50.0903776617,0.0500778924,49.7392208183,0.0502102163,49.9467087088,0.0503649231
148440.0000000000,41.2333333333,50.1597967036,0.0498095065,49.7947136841,0.0501445589,49.9449468030,0.0500000345,50.0357841001,0.0499689792,50.1591491379,0.0500415439,49.7859415762,0.0501605807,50.0907497537,0.0501042623,49.9900460111,0.0503055752,49.8765999150,0.0501279173,50.2146259624,0.0502404417,50.0656348295,0.0501765761,49.7794346405,0.0498244607
148500.0000000000,41.2500000000,49.9459672198,0.0500648908,50.1006582437,0.0501084218,50.1144750930,0.0499220071,50.1168825061,0.0498985967,50.4469147591,0.0502201236,50.3518733945,0.0499561360,49.6346225365,0.0500558752,50.0117023115,0.0503312650,50.3534307534,0.0499614618,49.9816400117,0.0499889368,49.8668062298,0.0497406827,50.0746419209,0.0498830609
148560.0000000000,41.2666666667,50.0756421459,0.0502395373,49.8610658419,0.0498968446,49.7849240017,0.0501125688,49.9114540940,0.0499972611,49.9223914709,0.0500445037,49.8607433050,0.0496088939,50.1034187490,0.0499425931,50.0050524583,0.0500896299,50.3451642633,0.0502575868,50.1613826863,0.0498701307,50.1740514046,0.0499140117,50.1841934892,0.0500265428
148620.0000000000,41.2833333333,49.8259052561,0.0496829403,49.8539573175,0.0497231412,49.9197882913,0.0496807108,50.1494239466,0.0501319163,49.9000589527,0.0498932430,49.8058532111,0.0501597360,49.9344134215,0.0501166370,49.7807286965,0.0502967516,49.9222351666,0.0501823748,49.7881589560,0.0500948490,49.8210695398,0.0499220775,50.0909612583,0.0500388278
