time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface
107580,1.20100000,0.27388091,0.27298304,0.27028477,0.26576826,0.25939755,0.25111120,0.24080576,0.22830819,0.21331212,0.19523954,0.17284071,0.14255525,0.06908725,,,,,,,,,0.06520772
107640,1.20100000,0.27368507,0.27278821,0.27009294,0.26558142,0.25921767,0.25094023,0.24064567,0.22816096,0.21317984,0.19512453,0.17274592,0.14248551,0.06906059,,,,,,,,,0.06518119
107700,1.20100000,0.27348960,0.27259373,0.26990146,0.26539491,0.25903810,0.25076956,0.24048586,0.22801399,0.21304778,0.19500972,0.17265130,0.14241588,0.06903399,,,,,,,,,0.06515472
107760,1.20100000,0.27329449,0.27239962,0.26971033,0.26520875,0.25885887,0.25059921,0.24032634,0.22786728,0.21291596,0.19489511,0.17255683,0.14234636,0.06900745,,,,,,,,,0.06512832
107820,1.20100000,0.27309974,0.27220586,0.26951955,0.26502292,0.25867996,0.25042916,0.24016710,0.22772083,0.21278437,0.19478069,0.17246251,0.14227696,0.06898096,,,,,,,,,0.06510198
107880,1.20100000,0.27290534,0.27201246,0.26932912,0.26483744,0.25850137,0.25025942,0.24000814,0.22757464,0.21265300,0.19466647,0.17236836,0.14220766,0.06895454,,,,,,,,,0.06507571
107940,1.20100000,0.27271130,0.27181941,0.26913904,0.26465229,0.25832311,0.25008998,0.23984947,0.22742870,0.21252187,0.19455243,0.17227435,0.14213848,0.06892818,,,,,,,,,0.06504950
108000,1.20100000,0.27251762,0.27162672,0.26894931,0.26446748,0.25814517,0.24992085,0.23969108,0.22728302,0.21239095,0.19443860,0.17218051,0.14206940,0.06890187,,,,,,,,,0.06502335
108060,1.20100000,0.27232429,0.27143438,0.26875992,0.26428301,0.25796756,0.24975202,0.23953298,0.22713759,0.21226027,0.19432495,0.17208681,0.14200044,0.06887563,,,,,,,,,0.06499727
108120,1.20100000,0.27213132,0.27124239,0.26857088,0.26409887,0.25779026,0.24958350,0.23937515,0.22699242,0.21212981,0.19421150,0.17199327,0.14193158,0.06884944,,,,,,,,,0.06497126
108180,1.20100000,0.27193870,0.27105075,0.26838219,0.26391507,0.25761329,0.24941528,0.23921760,0.22684751,0.21199957,0.19409823,0.17189989,0.14186283,0.06882331,,,,,,,,,0.06494531
108240,1.20100000,0.27174644,0.27085947,0.26819384,0.26373160,0.25743663,0.24924735,0.23906034,0.22670285,0.21186956,0.19398516,0.17180666,0.14179420,0.06879724,,,,,,,,,0.06491942
108300,1.20100000,0.27155452,0.27066853,0.26800584,0.26354847,0.25726030,0.24907973,0.23890335,0.22655844,0.21173978,0.19387228,0.17171358,0.14172567,0.06877123,,,,,,,,,0.06489359
108360,1.20100000,0.27136296,0.27047794,0.26781817,0.26336566,0.25708428,0.24891241,0.23874664,0.22641428,0.21161021,0.19375959,0.17162066,0.14165725,0.06874528,,,,,,,,,0.06486783
108420,1.20100000,0.27117175,0.27028771,0.26763085,0.26318319,0.25690858,0.24874539,0.23859021,0.22627038,0.21148087,0.19364709,0.17152788,0.14158894,0.06871938,,,,,,,,,0.06484213
108480,1.20100000,0.27098088,0.27009781,0.26744387,0.26300105,0.25673319,0.24857867,0.23843405,0.22612672,0.21135175,0.19353478,0.17143526,0.14152073,0.06869354,,,,,,,,,0.06481649
108540,1.20100000,0.27079037,0.26990827,0.26725723,0.26281924,0.25655812,0.24841224,0.23827817,0.22598332,0.21122286,0.19342266,0.17134280,0.14145264,0.06866776,,,,,,,,,0.06479092
108600,1.20100000,0.27060020,0.26971907,0.26707093,0.26263776,0.25638337,0.24824611,0.23812257,0.22584017,0.21109418,0.19331073,0.17125048,0.14138465,0.06864204,,,,,,,,,0.06476541
108660,1.20100000,0.27041037,0.26953021,0.26688496,0.26245661,0.25620893,0.24808028,0.23796724,0.22569727,0.21096573,0.19319899,0.17115831,0.14131677,0.06861637,,,,,,,,,0.06473996
108720,1.20100000,0.27022090,0.26934170,0.26669934,0.26227578,0.25603480,0.24791474,0.23781218,0.22555461,0.21083749,0.19308743,0.17106630,0.14124899,0.06859076,,,,,,,,,0.06471457
108780,1.20100000,0.27003177,0.26915353,0.26651405,0.26209528,0.25586099,0.24774950,0.23765740,0.22541221,0.21070948,0.19297606,0.17097443,0.14118133,0.06856521,,,,,,,,,0.06468924
108840,1.20100000,0.26984298,0.26896570,0.26632910,0.26191511,0.25568749,0.24758455,0.23750289,0.22527005,0.21058168,0.19286488,0.17088272,0.14111377,0.06853971,,,,,,,,,0.06466398
108900,1.20100000,0.26965453,0.26877821,0.26614448,0.26173526,0.25551430,0.24741990,0.23734865,0.22512814,0.21045411,0.19275388,0.17079115,0.14104631,0.06851427,,,,,,,,,0.06463878
108960,1.20100000,0.26946643,0.26859106,0.26596019,0.26155573,0.25534142,0.24725554,0.23719468,0.22498647,0.21032675,0.19264307,0.17069974,0.14097897,0.06848889,,,,,,,,,0.06461364
109020,1.20100000,0.26927867,0.26840426,0.26577624,0.26137653,0.25516884,0.24709147,0.23704098,0.22484505,0.21019960,0.19253244,0.17060847,0.14091173,0.06846356,,,,,,,,,0.06458856
109080,1.20100000,0.26909125,0.26821779,0.26559262,0.26119765,0.25499658,0.24692769,0.23688756,0.22470388,0.21007268,0.19242200,0.17051735,0.14084459,0.06843829,,,,,,,,,0.06456354
109140,1.20100000,0.26890416,0.26803165,0.26540933,0.26101909,0.25482463,0.24676420,0.23673440,0.22456295,0.20994597,0.19231175,0.17042639,0.14077756,0.06841307,,,,,,,,,0.06453858
109200,1.20100000,0.26871742,0.26784586,0.26522638,0.26084085,0.25465298,0.24660100,0.23658151,0.22442226,0.20981948,0.19220168,0.17033556,0.14071063,0.06838791,,,,,,,,,0.06451368
109260,1.20100000,0.26853101,0.26766040,0.26504375,0.26066294,0.25448164,0.24643809,0.23642889,0.22428182,0.20969320,0.19209179,0.17024489,0.14064381,0.06836281,,,,,,,,,0.06448885
109320,1.20100000,0.26834494,0.26747527,0.26486145,0.26048534,0.25431060,0.24627546,0.23627654,0.22414162,0.20956714,0.19198208,0.17015436,0.14057710,0.06833776,,,,,,,,,0.06446407
109380,1.20100000,0.26815921,0.26729048,0.26467948,0.26030806,0.25413987,0.24611313,0.23612445,0.22400167,0.20944129,0.19187256,0.17006398,0.14051049,0.06831276,,,,,,,,,0.06443935
109440,1.20100000,0.26797381,0.26710602,0.26449784,0.26013110,0.25396944,0.24595108,0.23597263,0.22386195,0.20931566,0.19176322,0.16997375,0.14044398,0.06828782,,,,,,,,,0.06441470
109500,1.20100000,0.26778875,0.26692190,0.26431652,0.25995445,0.25379932,0.24578932,0.23582107,0.22372248,0.20919023,0.19165406,0.16988366,0.14037758,0.06826294,,,,,,,,,0.06439010
109560,1.20100000,0.26760402,0.26673810,0.26413553,0.25977812,0.25362949,0.24562784,0.23566978,0.22358324,0.20906503,0.19154509,0.16979372,0.14031128,0.06823811,,,,,,,,,0.06436556
109620,1.20100000,0.26741962,0.26655464,0.26395486,0.25960211,0.25345997,0.24546665,0.23551876,0.22344425,0.20894003,0.19143629,0.16970392,0.14024508,0.06821333,,,,,,,,,0.06434108
109680,1.20100000,0.26723556,0.26637151,0.26377452,0.25942641,0.25329076,0.24530574,0.23536799,0.22330549,0.20881525,0.19132768,0.16961427,0.14017899,0.06818861,,,,,,,,,0.06431667
109740,1.20100000,0.26705182,0.26618870,0.26359450,0.25925102,0.25312184,0.24514512,0.23521749,0.22316698,0.20869067,0.19121924,0.16952477,0.14011300,0.06816394,,,,,,,,,0.06429231
109800,1.20100000,0.26686842,0.26600623,0.26341481,0.25907595,0.25295322,0.24498477,0.23506725,0.22302870,0.20856631,0.19111099,0.16943541,0.14004711,0.06813933,,,,,,,,,0.06426801
109860,1.20100000,0.26668534,0.26582408,0.26323543,0.25890119,0.25278490,0.24482471,0.23491727,0.22289066,0.20844216,0.19100291,0.16934619,0.13998133,0.06811477,,,,,,,,,0.06424376
109920,1.20100000,0.26650260,0.26564225,0.26305638,0.25872674,0.25261687,0.24466493,0.23476756,0.22275286,0.20831822,0.19089502,0.16925712,0.13991565,0.06809027,,,,,,,,,0.06421958
109980,1.20100000,0.26632018,0.26546076,0.26287765,0.25855260,0.25244915,0.24450544,0.23461810,0.22261529,0.20819448,0.19078730,0.16916819,0.13985007,0.06806581,,,,,,,,,0.06419545
110040,1.20100000,0.26613809,0.26527959,0.26269923,0.25837877,0.25228172,0.24434622,0.23446890,0.22247796,0.20807096,0.19067976,0.16907940,0.13978459,0.06804141,,,,,,,,,0.06417139
110100,1.20100000,0.26595632,0.26509874,0.26252113,0.25820524,0.25211459,0.24418728,0.23431996,0.22234086,0.20794764,0.19057240,0.16899076,0.13971922,0.06801707,,,,,,,,,0.06414738
110160,1.20100000,0.26577488,0.26491821,0.26234336,0.25803203,0.25194775,0.24402861,0.23417128,0.22220400,0.20782454,0.19046521,0.16890225,0.13965394,0.06799278,,,,,,,,,0.06412343
110220,1.20100000,0.26559376,0.26473801,0.26216589,0.25785913,0.25178120,0.24387023,0.23402286,0.22206737,0.20770163,0.19035820,0.16881390,0.13958877,0.06796854,,,,,,,,,0.06409953
110280,1.20100000,0.26541297,0.26455813,0.26198875,0.25768653,0.25161495,0.24371212,0.23387469,0.22193098,0.20757894,0.19025137,0.16872568,0.13952370,0.06794435,,,,,,,,,0.06407570
110340,1.20100000,0.26523250,0.26437857,0.26181192,0.25751423,0.25144900,0.24355429,0.23372678,0.22179482,0.20745645,0.19014472,0.16863760,0.13945873,0.06792021,,,,,,,,,0.06405192
110400,1.20100000,0.26505235,0.26419934,0.26163540,0.25734225,0.25128333,0.24339674,0.23357913,0.22165889,0.20733417,0.19003824,0.16854967,0.13939386,0.06789613,,,,,,,,,0.06402820
110460,1.20100000,0.26487253,0.26402042,0.26145920,0.25717056,0.25111796,0.24323946,0.23343173,0.22152319,0.20721209,0.18993193,0.16846187,0.13932909,0.06787210,,,,,,,,,0.06400453
110520,1.20100000,0.26469302,0.26384181,0.26128331,0.25699918,0.25095287,0.24308245,0.23328459,0.22138773,0.20709022,0.18982580,0.16837422,0.13926442,0.06784812,,,,,,,,,0.06398092
110580,1.20100000,0.26451383,0.26366353,0.26110773,0.25682811,0.25078808,0.24292572,0.23313770,0.22125249,0.20696855,0.18971985,0.16828671,0.13919985,0.06782420,,,,,,,,,0.06395737
110640,1.20100000,0.26433496,0.26348556,0.26093247,0.25665733,0.25062358,0.24276926,0.23299106,0.22111749,0.20684709,0.18961406,0.16819934,0.13913538,0.06780032,,,,,,,,,0.06393388
110700,1.20100000,0.26415641,0.26330791,0.26075751,0.25648686,0.25045936,0.24261307,0.23284468,0.22098272,0.20672583,0.18950846,0.16811210,0.13907100,0.06777650,,,,,,,,,0.06391044
110760,1.20100000,0.26397818,0.26313058,0.26058287,0.25631668,0.25029543,0.24245715,0.23269854,0.22084817,0.20660477,0.18940302,0.16802501,0.13900673,0.06775273,,,,,,,,,0.06388706
110820,1.20100000,0.26380027,0.26295356,0.26040853,0.25614681,0.25013179,0.24230151,0.23255266,0.22071385,0.20648391,0.18929776,0.16793805,0.13894256,0.06772901,,,,,,,,,0.06386373
110880,1.20100000,0.26362266,0.26277685,0.26023450,0.25597724,0.24996844,0.24214614,0.23240703,0.22057976,0.20636326,0.18919267,0.16785124,0.13887848,0.06770534,,,,,,,,,0.06384046
110940,1.20100000,0.26344538,0.26260046,0.26006078,0.25580796,0.24980537,0.24199103,0.23226165,0.22044590,0.20624281,0.18908775,0.16776456,0.13881451,0.06768172,,,,,,,,,0.06381724
111000,1.20100000,0.26326841,0.26242438,0.25988736,0.25563898,0.24964259,0.24183619,0.23211652,0.22031227,0.20612256,0.18898300,0.16767802,0.13875063,0.06765815,,,,,,,,,0.06379408
111060,1.20100000,0.26309175,0.26224861,0.25971426,0.25547030,0.24948009,0.24168163,0.23197164,0.22017886,0.20600251,0.18887843,0.16759162,0.13868685,0.06763464,,,,,,,,,0.06377098
111120,1.20100000,0.26291540,0.26207315,0.25954145,0.25530191,0.24931787,0.24152733,0.23182700,0.22004568,0.20588265,0.18877402,0.16750535,0.13862317,0.06761117,,,,,,,,,0.06374793
111180,1.20100000,0.26273937,0.26189800,0.25936895,0.25513382,0.24915594,0.24137329,0.23168262,0.21991272,0.20576300,0.18866979,0.16741922,0.13855959,0.06758776,,,,,,,,,0.06372494
111240,1.20100000,0.26256364,0.26172316,0.25919676,0.25496603,0.24899429,0.24121953,0.23153848,0.21977999,0.20564355,0.18856572,0.16733323,0.13849610,0.06756439,,,,,,,,,0.06370200
111300,1.20100000,0.26238823,0.26154862,0.25902487,0.25479853,0.24883292,0.24106603,0.23139459,0.21964748,0.20552430,0.18846183,0.16724738,0.13843271,0.06754108,,,,,,,,,0.06367911
111360,1.20100000,0.26221312,0.26137440,0.25885328,0.25463132,0.24867184,0.24091279,0.23125094,0.21951519,0.20540524,0.18835810,0.16716166,0.13836942,0.06751781,,,,,,,,,0.06365628
111420,1.20100000,0.26203833,0.26120048,0.25868199,0.25446440,0.24851103,0.24075982,0.23110754,0.21938313,0.20528638,0.18825454,0.16707608,0.13830622,0.06749460,,,,,,,,,0.06363351
111480,1.20100000,0.26186384,0.26102687,0.25851100,0.25429778,0.24835050,0.24060711,0.23096439,0.21925129,0.20516772,0.18815115,0.16699063,0.13824313,0.06747143,,,,,,,,,0.06361079
111540,1.20100000,0.26168966,0.26085356,0.25834031,0.25413145,0.24819025,0.24045467,0.23082147,0.21911967,0.20504926,0.18804793,0.16690532,0.13818012,0.06744831,,,,,,,,,0.06358812
111600,1.20100000,0.26151579,0.26068056,0.25816992,0.25396541,0.24803028,0.24030248,0.23067880,0.21898828,0.20493099,0.18794488,0.16682014,0.13811722,0.06742525,,,,,,,,,0.06356551
111660,1.20100000,0.26134222,0.26050786,0.25799983,0.25379965,0.24787059,0.24015056,0.23053638,0.21885710,0.20481292,0.18784199,0.16673510,0.13805441,0.06740223,,,,,,,,,0.06354295
111720,1.20100000,0.26116895,0.26033547,0.25783004,0.25363419,0.24771117,0.23999890,0.23039420,0.21872615,0.20469504,0.18773927,0.16665019,0.13799169,0.06737926,,,,,,,,,0.06352044
111780,1.20100000,0.26099599,0.26016337,0.25766055,0.25346902,0.24755203,0.23984751,0.23025226,0.21859541,0.20457736,0.18763672,0.16656541,0.13792907,0.06735634,,,,,,,,,0.06349799
111840,1.20100000,0.26082334,0.25999158,0.25749135,0.25330413,0.24739316,0.23969637,0.23011056,0.21846490,0.20445987,0.18753433,0.16648077,0.13786655,0.06733347,,,,,,,,,0.06347559
111900,1.20100000,0.26065098,0.25982009,0.25732244,0.25313953,0.24723457,0.23954549,0.22996910,0.21833460,0.20434257,0.18743211,0.16639627,0.13780412,0.06731065,,,,,,,,,0.06345324
111960,1.20100000,0.26047893,0.25964890,0.25715384,0.25297521,0.24707625,0.23939487,0.22982788,0.21820452,0.20422547,0.18733005,0.16631189,0.13774179,0.06728788,,,,,,,,,0.06343095
112020,1.20100000,0.26030718,0.25947801,0.25698552,0.25281118,0.24691821,0.23924450,0.22968690,0.21807466,0.20410856,0.18722816,0.16622765,0.13767955,0.06726515,,,,,,,,,0.06340871
112080,1.20100000,0.26013573,0.25930742,0.25681750,0.25264744,0.24676044,0.23909440,0.22954616,0.21794502,0.20399185,0.18712643,0.16614354,0.13761740,0.06724247,,,,,,,,,0.06338652
112140,1.20100000,0.25996458,0.25913712,0.25664977,0.25248398,0.24660294,0.23894455,0.22940565,0.21781559,0.20387533,0.18702487,0.16605956,0.13755535,0.06721984,,,,,,,,,0.06336438
112200,1.20100000,0.25979372,0.25896712,0.25648233,0.25232080,0.24644571,0.23879496,0.22926539,0.21768638,0.20375899,0.18692347,0.16597572,0.13749340,0.06719726,,,,,,,,,0.06334230
112260,1.20100000,0.25962317,0.25879742,0.25631519,0.25215790,0.24628875,0.23864562,0.22912536,0.21755739,0.20364285,0.18682223,0.16589200,0.13743153,0.06717473,,,,,,,,,0.06332027
112320,1.20100000,0.25945291,0.25862802,0.25614833,0.25199529,0.24613207,0.23849654,0.22898557,0.21742861,0.20352690,0.18672116,0.16580842,0.13736976,0.06715224,,,,,,,,,0.06329829
112380,1.20100000,0.25928295,0.25845891,0.25598177,0.25183296,0.24597565,0.23834771,0.22884602,0.21730005,0.20341114,0.18662025,0.16572497,0.13730809,0.06712981,,,,,,,,,0.06327636
112440,1.20100000,0.25911329,0.25829009,0.25581549,0.25167091,0.24581950,0.23819914,0.22870670,0.21717170,0.20329557,0.18651950,0.16564165,0.13724651,0.06710741,,,,,,,,,0.06325448
112500,1.20100000,0.25894392,0.25812157,0.25564950,0.25150914,0.24566362,0.23805082,0.22856761,0.21704356,0.20318019,0.18641891,0.16555846,0.13718502,0.06708507,,,,,,,,,0.06323266
112560,1.20100000,0.25877484,0.25795334,0.25548380,0.25134765,0.24550801,0.23790275,0.22842876,0.21691564,0.20306500,0.18631849,0.16547540,0.13712362,0.06706277,,,,,,,,,0.06321089
112620,1.20100000,0.25860606,0.25778540,0.25531839,0.25118643,0.24535266,0.23775493,0.22829015,0.21678793,0.20295000,0.18621822,0.16539247,0.13706232,0.06704053,,,,,,,,,0.06318916
112680,1.20100000,0.25843758,0.25761775,0.25515326,0.25102550,0.24519758,0.23760737,0.22815176,0.21666043,0.20283519,0.18611812,0.16530967,0.13700110,0.06701832,,,,,,,,,0.06316749
112740,1.20100000,0.25826938,0.25745040,0.25498842,0.25086484,0.24504277,0.23746005,0.22801361,0.21653314,0.20272056,0.18601818,0.16522699,0.13693998,0.06699617,,,,,,,,,0.06314587
112800,1.20100000,0.25810148,0.25728333,0.25482387,0.25070446,0.24488822,0.23731299,0.22787570,0.21640607,0.20260612,0.18591839,0.16514445,0.13687896,0.06697406,,,,,,,,,0.06312431
112860,1.20100000,0.25793386,0.25711655,0.25465959,0.25054435,0.24473393,0.23716617,0.22773801,0.21627920,0.20249187,0.18581877,0.16506204,0.13681802,0.06695199,,,,,,,,,0.06310279
112920,1.20100000,0.25776654,0.25695007,0.25449560,0.25038452,0.24457991,0.23701960,0.22760055,0.21615255,0.20237780,0.18571930,0.16497975,0.13675718,0.06692998,,,,,,,,,0.06308132
112980,1.20100000,0.25759951,0.25678386,0.25433190,0.25022496,0.24442615,0.23687329,0.22746333,0.21602610,0.20226392,0.18562000,0.16489759,0.13669642,0.06690801,,,,,,,,,0.06305990
113040,1.20100000,0.25743276,0.25661795,0.25416847,0.25006568,0.24427265,0.23672722,0.22732633,0.21589987,0.20215022,0.18552085,0.16481556,0.13663576,0.06688608,,,,,,,,,0.06303854
113100,1.20100000,0.25726631,0.25645232,0.25400533,0.24990667,0.24411942,0.23658139,0.22718957,0.21577384,0.20203671,0.18542186,0.16473366,0.13657519,0.06686420,,,,,,,,,0.06301722
113160,1.20100000,0.25710014,0.25628698,0.25384247,0.24974793,0.24396645,0.23643582,0.22705303,0.21564802,0.20192339,0.18532303,0.16465188,0.13651471,0.06684237,,,,,,,,,0.06299595
113220,1.20100000,0.25693426,0.25612193,0.25367989,0.24958947,0.24381373,0.23629049,0.22691672,0.21552241,0.20181024,0.18522436,0.16457023,0.13645432,0.06682058,,,,,,,,,0.06297474
113280,1.20100000,0.25676866,0.25595715,0.25351759,0.24943128,0.24366128,0.23614540,0.22678064,0.21539701,0.20169729,0.18512584,0.16448871,0.13639402,0.06679884,,,,,,,,,0.06295357
113340,1.20100000,0.25660335,0.25579267,0.25335556,0.24927335,0.24350908,0.23600056,0.22664479,0.21527181,0.20158451,0.18502748,0.16440731,0.13633381,0.06677714,,,,,,,,,0.06293245
113400,1.20100000,0.25643832,0.25562846,0.25319382,0.24911570,0.24335715,0.23585596,0.22650916,0.21514682,0.20147192,0.18492928,0.16432604,0.13627369,0.06675549,,,,,,,,,0.06291138
113460,1.20100000,0.25627358,0.25546454,0.25303235,0.24895831,0.24320547,0.23571161,0.22637376,0.21502204,0.20135951,0.18483123,0.16424490,0.13621366,0.06673389,,,,,,,,,0.06289036
113520,1.20100000,0.25610912,0.25530089,0.25287116,0.24880120,0.24305405,0.23556750,0.22623859,0.21489746,0.20124728,0.18473334,0.16416388,0.13615372,0.06671232,,,,,,,,,0.06286939
113580,1.20100000,0.25594494,0.25513753,0.25271024,0.24864435,0.24290288,0.23542363,0.22610364,0.21477308,0.20113524,0.18463560,0.16408299,0.13609387,0.06669081,,,,,,,,,0.06284847
113640,1.20100000,0.25578105,0.25497445,0.25254960,0.24848777,0.24275198,0.23528000,0.22596891,0.21464891,0.20102337,0.18453802,0.16400222,0.13603411,0.06666934,,,,,,,,,0.06282760
113700,1.20100000,0.25561743,0.25481165,0.25238923,0.24833146,0.24260132,0.23513662,0.22583441,0.21452495,0.20091169,0.18444059,0.16392157,0.13597444,0.06664791,,,,,,,,,0.06280677
113760,1.20100000,0.25545410,0.25464913,0.25222914,0.24817541,0.24245093,0.23499348,0.22570013,0.21440118,0.20080019,0.18434332,0.16384105,0.13591486,0.06662653,,,,,,,,,0.06278600
113820,1.20100000,0.25529104,0.25448688,0.25206932,0.24801962,0.24230078,0.23485057,0.22556608,0.21427762,0.20068886,0.18424620,0.16376066,0.13585536,0.06660519,,,,,,,,,0.06276527
113880,1.20100000,0.25512827,0.25432492,0.25190978,0.24786411,0.24215089,0.23470791,0.22543224,0.21415427,0.20057772,0.18414923,0.16368039,0.13579596,0.06658389,,,,,,,,,0.06274459
113940,1.20100000,0.25496577,0.25416323,0.25175050,0.24770885,0.24200125,0.23456548,0.22529863,0.21403111,0.20046675,0.18405242,0.16360024,0.13573664,0.06656264,,,,,,,,,0.06272396
114000,1.20100000,0.25480355,0.25400181,0.25159150,0.24755386,0.24185187,0.23442329,0.22516524,0.21390816,0.20035597,0.18395576,0.16352021,0.13567741,0.06654144,,,,,,,,,0.06270338
114060,1.20100000,0.25464161,0.25384068,0.25143277,0.24739913,0.24170274,0.23428134,0.22503207,0.21378540,0.20024536,0.18385925,0.16344031,0.13561826,0.06652027,,,,,,,,,0.06268284
114120,1.20100000,0.25447995,0.25367981,0.25127431,0.24724467,0.24155386,0.23413963,0.22489913,0.21366285,0.20013493,0.18376290,0.16336053,0.13555921,0.06649915,,,,,,,,,0.06266235
114180,1.20100000,0.25431856,0.25351922,0.25111612,0.24709046,0.24140522,0.23399816,0.22476640,0.21354050,0.20002468,0.18366669,0.16328087,0.13550024,0.06647808,,,,,,,,,0.06264191
114240,1.20100000,0.25415744,0.25335891,0.25095819,0.24693652,0.24125684,0.23385692,0.22463389,0.21341834,0.19991460,0.18357064,0.16320134,0.13544136,0.06645705,,,,,,,,,0.06262152
114300,1.20100000,0.25399660,0.25319886,0.25080054,0.24678284,0.24110871,0.23371591,0.22450160,0.21329639,0.19980470,0.18347474,0.16312193,0.13538257,0.06643606,,,,,,,,,0.06260118
114360,1.20100000,0.25383604,0.25303909,0.25064315,0.24662942,0.24096083,0.23357514,0.22436953,0.21317463,0.19969498,0.18337899,0.16304263,0.13532386,0.06641511,,,,,,,,,0.06258088
114420,1.20100000,0.25367574,0.25287959,0.25048603,0.24647625,0.24081319,0.23343461,0.22423767,0.21305308,0.19958543,0.18328339,0.16296346,0.13526524,0.06639421,,,,,,,,,0.06256063
114480,1.20100000,0.25351572,0.25272037,0.25032917,0.24632335,0.24066581,0.23329431,0.22410604,0.21293172,0.19947606,0.18318794,0.16288441,0.13520671,0.06637335,,,,,,,,,0.06254042
114540,1.20100000,0.25335598,0.25256141,0.25017258,0.24617070,0.24051867,0.23315424,0.22397462,0.21281056,0.19936687,0.18309264,0.16280549,0.13514826,0.06635253,,,,,,,,,0.06252026
114600,1.20100000,0.25319650,0.25240272,0.25001626,0.24601831,0.24037177,0.23301441,0.22384341,0.21268959,0.19925784,0.18299749,0.16272668,0.13508990,0.06633176,,,,,,,,,0.06250015
114660,1.20100000,0.25303729,0.25224430,0.24986020,0.24586617,0.24022513,0.23287480,0.22371242,0.21256882,0.19914900,0.18290249,0.16264799,0.13503163,0.06631103,,,,,,,,,0.06248009
114720,1.20100000,0.25287835,0.25208615,0.24970440,0.24571429,0.24007872,0.23273543,0.22358165,0.21244825,0.19904032,0.18280763,0.16256942,0.13497344,0.06629034,,,,,,,,,0.06246007
114780,1.20100000,0.25271968,0.25192826,0.24954887,0.24556267,0.23993257,0.23259629,0.22345109,0.21232787,0.19893182,0.18271293,0.16249097,0.13491534,0.06626969,,,,,,,,,0.06244010
114840,1.20100000,0.25256128,0.25177065,0.24939360,0.24541130,0.23978665,0.23245738,0.22332075,0.21220769,0.19882350,0.18261837,0.16241265,0.13485732,0.06624909,,,,,,,,,0.06242017
114900,1.20100000,0.25240315,0.25161330,0.24923859,0.24526019,0.23964098,0.23231870,0.22319062,0.21208770,0.19871534,0.18252396,0.16233444,0.13479939,0.06622852,,,,,,,,,0.06240029
114960,1.20100000,0.25224529,0.25145621,0.24908384,0.24510933,0.23949556,0.23218025,0.22306070,0.21196791,0.19860736,0.18242970,0.16225635,0.13474154,0.06620800,,,,,,,,,0.06238045
115020,1.20100000,0.25208769,0.25129939,0.24892935,0.24495872,0.23935037,0.23204203,0.22293099,0.21184831,0.19849955,0.18233559,0.16217837,0.13468377,0.06618752,,,,,,,,,0.06236067
115080,1.20100000,0.25193036,0.25114284,0.24877513,0.24480837,0.23920543,0.23190404,0.22280150,0.21172890,0.19839191,0.18224162,0.16210052,0.13462610,0.06616709,,,,,,,,,0.06234092
115140,1.20100000,0.25177329,0.25098654,0.24862116,0.24465826,0.23906073,0.23176628,0.22267222,0.21160969,0.19828444,0.18214780,0.16202278,0.13456850,0.06614669,,,,,,,,,0.06232122
115200,1.20100000,0.25161649,0.25083052,0.24846745,0.24450841,0.23891627,0.23162874,0.22254315,0.21149067,0.19817714,0.18205412,0.16194517,0.13451099,0.06612634,,,,,,,,,0.06230157
115260,1.20100000,0.25145995,0.25067475,0.24831399,0.24435881,0.23877204,0.23149143,0.22241429,0.21137184,0.19807002,0.18196059,0.16186767,0.13445357,0.06610603,,,,,,,,,0.06228196
115320,1.20100000,0.25130368,0.25051925,0.24816080,0.24420946,0.23862806,0.23135435,0.22228564,0.21125320,0.19796306,0.18186721,0.16179029,0.13439623,0.06608575,,,,,,,,,0.06226240
115380,1.20100000,0.25114767,0.25036400,0.24800786,0.24406035,0.23848432,0.23121749,0.22215721,0.21113475,0.19785627,0.18177397,0.16171302,0.13433897,0.06606552,,,,,,,,,0.06224288
115440,1.20100000,0.25099192,0.25020902,0.24785518,0.24391150,0.23834082,0.23108085,0.22202898,0.21101650,0.19774965,0.18168087,0.16163587,0.13428179,0.06604533,,,,,,,,,0.06222341
115500,1.20100000,0.25083643,0.25005430,0.24770275,0.24376289,0.23819755,0.23094445,0.22190095,0.21089843,0.19764320,0.18158792,0.16155884,0.13422470,0.06602519,,,,,,,,,0.06220398
115560,1.20100000,0.25068120,0.24989984,0.24755058,0.24361453,0.23805452,0.23080826,0.22177314,0.21078055,0.19753692,0.18149512,0.16148192,0.13416769,0.06600508,,,,,,,,,0.06218460
115620,1.20100000,0.25052623,0.24974563,0.24739867,0.24346642,0.23791173,0.23067230,0.22164554,0.21066287,0.19743081,0.18140245,0.16140512,0.13411077,0.06598501,,,,,,,,,0.06216526
115680,1.20100000,0.25037153,0.24959169,0.24724700,0.24331856,0.23776917,0.23053656,0.22151814,0.21054537,0.19732486,0.18130993,0.16132844,0.13405393,0.06596499,,,,,,,,,0.06214596
