time_s,time_h,model_radius_cm,oven_temperature_C,oven_temperature_K,oven_moisture_kg_kg,segment_start_s,segment_end_s,segment_start_radius_cm,segment_end_radius_cm,segment_slope_cm_s,data_type
120360,33.433333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,118800,120600,1.2010000000,1.2010000000,0,分段线性插值
120420,33.450000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,118800,120600,1.2010000000,1.2010000000,0,分段线性插值
120480,33.466667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,118800,120600,1.2010000000,1.2010000000,0,分段线性插值
120540,33.483333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,118800,120600,1.2010000000,1.2010000000,0,分段线性插值
120600,33.500000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,附件2节点
120660,33.516667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
120720,33.533333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
120780,33.550000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
120840,33.566667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
120900,33.583333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
120960,33.600000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
121020,33.616667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
121080,33.633333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
121140,33.650000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
121200,33.666667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
121260,33.683333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
121320,33.700000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
121380,33.716667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
121440,33.733333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
121500,33.750000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
121560,33.766667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
121620,33.783333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
121680,33.800000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
121740,33.816667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
121800,33.833333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
121860,33.850000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
121920,33.866667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
121980,33.883333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
122040,33.900000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
122100,33.916667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
122160,33.933333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
122220,33.950000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
122280,33.966667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
122340,33.983333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,120600,122400,1.2010000000,1.2010000000,0,分段线性插值
122400,34.000000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,附件2节点
122460,34.016667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
122520,34.033333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
122580,34.050000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
122640,34.066667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
122700,34.083333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
122760,34.100000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
122820,34.116667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
122880,34.133333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
122940,34.150000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
123000,34.166667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
123060,34.183333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
123120,34.200000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
123180,34.216667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
123240,34.233333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
123300,34.250000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
123360,34.266667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
123420,34.283333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
123480,34.300000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
123540,34.316667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
123600,34.333333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
123660,34.350000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
123720,34.366667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
123780,34.383333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
123840,34.400000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
123900,34.416667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
123960,34.433333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
124020,34.450000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
124080,34.466667,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
124140,34.483333,1.2010000000,49.9959166667,323.1459166667,0.049990416667,122400,124200,1.2010000000,1.2010000000,0,分段线性插值
124200,34.500000,1.2010000000,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,附件2节点
124260,34.516667,1.2009666667,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
124320,34.533333,1.2009333333,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
124380,34.550000,1.2009000000,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
124440,34.566667,1.2008666667,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
124500,34.583333,1.2008333333,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
124560,34.600000,1.2008000000,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
124620,34.616667,1.2007666667,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
124680,34.633333,1.2007333333,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
124740,34.650000,1.2007000000,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
124800,34.666667,1.2006666667,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
124860,34.683333,1.2006333333,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
124920,34.700000,1.2006000000,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
124980,34.716667,1.2005666667,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
125040,34.733333,1.2005333333,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
125100,34.750000,1.2005000000,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
125160,34.766667,1.2004666667,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
125220,34.783333,1.2004333333,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
125280,34.800000,1.2004000000,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
125340,34.816667,1.2003666667,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
125400,34.833333,1.2003333333,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
125460,34.850000,1.2003000000,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
125520,34.866667,1.2002666667,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
125580,34.883333,1.2002333333,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
125640,34.900000,1.2002000000,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
125700,34.916667,1.2001666667,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
125760,34.933333,1.2001333333,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
125820,34.950000,1.2001000000,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
125880,34.966667,1.2000666667,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
125940,34.983333,1.2000333333,49.9959166667,323.1459166667,0.049990416667,124200,126000,1.2010000000,1.2000000000,-5.5555555555562e-07,分段线性插值
126000,35.000000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,附件2节点
126060,35.016667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
126120,35.033333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
126180,35.050000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
126240,35.066667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
126300,35.083333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
126360,35.100000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
126420,35.116667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
126480,35.133333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
126540,35.150000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
126600,35.166667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
126660,35.183333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
126720,35.200000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
126780,35.216667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
126840,35.233333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
126900,35.250000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
126960,35.266667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
127020,35.283333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
127080,35.300000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
127140,35.316667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
127200,35.333333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
127260,35.350000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
127320,35.366667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
127380,35.383333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
127440,35.400000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
127500,35.416667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
127560,35.433333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
127620,35.450000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
127680,35.466667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
127740,35.483333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,126000,127800,1.2000000000,1.2000000000,0,分段线性插值
127800,35.500000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,附件2节点
127860,35.516667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
127920,35.533333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
127980,35.550000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
128040,35.566667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
128100,35.583333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
128160,35.600000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
128220,35.616667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
128280,35.633333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
128340,35.650000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
128400,35.666667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
128460,35.683333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
128520,35.700000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
128580,35.716667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
128640,35.733333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
128700,35.750000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
128760,35.766667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
128820,35.783333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
128880,35.800000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
128940,35.816667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
129000,35.833333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
129060,35.850000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
129120,35.866667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
129180,35.883333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
129240,35.900000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
129300,35.916667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
129360,35.933333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
129420,35.950000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
129480,35.966667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
129540,35.983333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,127800,129600,1.2000000000,1.2000000000,0,分段线性插值
129600,36.000000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,附件2节点
129660,36.016667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
129720,36.033333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
129780,36.050000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
129840,36.066667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
129900,36.083333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
129960,36.100000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
130020,36.116667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
130080,36.133333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
130140,36.150000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
130200,36.166667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
130260,36.183333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
130320,36.200000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
130380,36.216667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
130440,36.233333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
130500,36.250000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
130560,36.266667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
130620,36.283333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
130680,36.300000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
130740,36.316667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
130800,36.333333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
130860,36.350000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
130920,36.366667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
130980,36.383333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
131040,36.400000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
131100,36.416667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
131160,36.433333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
131220,36.450000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
131280,36.466667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
131340,36.483333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,129600,131400,1.2000000000,1.2000000000,0,分段线性插值
131400,36.500000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,附件2节点
131460,36.516667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
131520,36.533333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
131580,36.550000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
131640,36.566667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
131700,36.583333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
131760,36.600000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
131820,36.616667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
131880,36.633333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
131940,36.650000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
132000,36.666667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
132060,36.683333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
132120,36.700000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
132180,36.716667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
132240,36.733333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
132300,36.750000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
132360,36.766667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
132420,36.783333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
132480,36.800000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
132540,36.816667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
132600,36.833333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
132660,36.850000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
132720,36.866667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
132780,36.883333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
132840,36.900000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,131400,133200,1.2000000000,1.2000000000,0,分段线性插值
