time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface_temperature_K
109980,1.20100000,322.347316,322.347379,322.347568,322.347883,322.348324,322.348894,322.349593,322.350422,322.351385,322.352484,322.353726,322.355120,322.356698,,,,,,,,,322.356715
110040,1.20100000,322.348668,322.348731,322.348920,322.349234,322.349675,322.350243,322.350940,322.351767,322.352728,322.353824,322.355063,322.356454,322.358028,,,,,,,,,322.358045
110100,1.20100000,322.350018,322.350080,322.350268,322.350582,322.351021,322.351588,322.352283,322.353109,322.354067,322.355161,322.356397,322.357784,322.359355,,,,,,,,,322.359372
110160,1.20100000,322.351364,322.351426,322.351613,322.351926,322.352365,322.352930,322.353624,322.354448,322.355403,322.356495,322.357728,322.359112,322.360678,,,,,,,,,322.360695
110220,1.20100000,322.352706,322.352769,322.352956,322.353268,322.353705,322.354269,322.354961,322.355783,322.356737,322.357825,322.359055,322.360436,322.361999,,,,,,,,,322.362016
110280,1.20100000,322.354046,322.354108,322.354295,322.354606,322.355042,322.355605,322.356296,322.357115,322.358066,322.359153,322.360380,322.361757,322.363316,,,,,,,,,322.363333
110340,1.20100000,322.355382,322.355444,322.355630,322.355941,322.356376,322.356938,322.357627,322.358444,322.359393,322.360477,322.361701,322.363075,322.364630,,,,,,,,,322.364647
110400,1.20100000,322.356715,322.356777,322.356963,322.357273,322.357707,322.358267,322.358954,322.359770,322.360717,322.361798,322.363019,322.364390,322.365941,,,,,,,,,322.365958
110460,1.20100000,322.358045,322.358107,322.358292,322.358601,322.359035,322.359594,322.360279,322.361093,322.362037,322.363116,322.364334,322.365701,322.367249,,,,,,,,,322.367266
110520,1.20100000,322.359372,322.359434,322.359619,322.359927,322.360359,322.360917,322.361601,322.362413,322.363355,322.364431,322.365646,322.367010,322.368554,,,,,,,,,322.368571
110580,1.20100000,322.360696,322.360757,322.360942,322.361249,322.361681,322.362237,322.362919,322.363729,322.364669,322.365742,322.366955,322.368315,322.369856,,,,,,,,,322.369873
110640,1.20100000,322.362016,322.362078,322.362262,322.362568,322.362999,322.363554,322.364234,322.365042,322.365980,322.367051,322.368260,322.369618,322.371154,,,,,,,,,322.371171
110700,1.20100000,322.363334,322.363395,322.363578,322.363885,322.364314,322.364868,322.365547,322.366353,322.367288,322.368356,322.369563,322.370917,322.372450,,,,,,,,,322.372467
110760,1.20100000,322.364648,322.364709,322.364892,322.365198,322.365626,322.366178,322.366856,322.367660,322.368593,322.369659,322.370862,322.372213,322.373743,,,,,,,,,322.373759
110820,1.20100000,322.365959,322.366020,322.366203,322.366507,322.366935,322.367486,322.368161,322.368964,322.369895,322.370958,322.372159,322.373507,322.375032,,,,,,,,,322.375049
110880,1.20100000,322.367267,322.367328,322.367510,322.367814,322.368240,322.368790,322.369464,322.370265,322.371193,322.372254,322.373452,322.374797,322.376318,,,,,,,,,322.376335
110940,1.20100000,322.368572,322.368633,322.368814,322.369118,322.369543,322.370091,322.370764,322.371562,322.372489,322.373547,322.374742,322.376084,322.377602,,,,,,,,,322.377618
111000,1.20100000,322.369874,322.369934,322.370116,322.370418,322.370843,322.371390,322.372061,322.372857,322.373782,322.374837,322.376030,322.377368,322.378882,,,,,,,,,322.378899
111060,1.20100000,322.371173,322.371233,322.371414,322.371716,322.372139,322.372685,322.373354,322.374149,322.375071,322.376124,322.377314,322.378649,322.380159,,,,,,,,,322.380176
111120,1.20100000,322.372468,322.372528,322.372709,322.373010,322.373432,322.373977,322.374645,322.375437,322.376358,322.377408,322.378595,322.379926,322.381434,,,,,,,,,322.381450
111180,1.20100000,322.373761,322.373821,322.374001,322.374301,322.374723,322.375266,322.375932,322.376723,322.377641,322.378689,322.379873,322.381201,322.382705,,,,,,,,,322.382722
111240,1.20100000,322.375050,322.375110,322.375290,322.375590,322.376010,322.376552,322.377217,322.378006,322.378921,322.379967,322.381148,322.382473,322.383973,,,,,,,,,322.383990
111300,1.20100000,322.376337,322.376397,322.376576,322.376875,322.377294,322.377835,322.378498,322.379285,322.380199,322.381242,322.382420,322.383742,322.385239,,,,,,,,,322.385255
111360,1.20100000,322.377620,322.377680,322.377859,322.378157,322.378575,322.379115,322.379776,322.380562,322.381473,322.382514,322.383689,322.385008,322.386501,,,,,,,,,322.386517
111420,1.20100000,322.378901,322.378960,322.379139,322.379436,322.379853,322.380392,322.381052,322.381835,322.382744,322.383783,322.384955,322.386271,322.387760,,,,,,,,,322.387777
111480,1.20100000,322.380178,322.380237,322.380415,322.380712,322.381129,322.381665,322.382324,322.383105,322.384013,322.385048,322.386218,322.387531,322.389017,,,,,,,,,322.389033
111540,1.20100000,322.381452,322.381512,322.381689,322.381985,322.382401,322.382936,322.383593,322.384373,322.385278,322.386311,322.387478,322.388788,322.390270,,,,,,,,,322.390286
111600,1.20100000,322.382724,322.382783,322.382960,322.383255,322.383670,322.384204,322.384859,322.385637,322.386540,322.387571,322.388735,322.390042,322.391520,,,,,,,,,322.391537
111660,1.20100000,322.383992,322.384051,322.384228,322.384522,322.384936,322.385469,322.386123,322.386899,322.387800,322.388828,322.389989,322.391293,322.392768,,,,,,,,,322.392784
111720,1.20100000,322.385257,322.385316,322.385492,322.385787,322.386199,322.386731,322.387383,322.388157,322.389056,322.390082,322.391241,322.392541,322.394013,,,,,,,,,322.394029
111780,1.20100000,322.386520,322.386578,322.386754,322.387048,322.387459,322.387990,322.388640,322.389413,322.390309,322.391333,322.392489,322.393786,322.395254,,,,,,,,,322.395270
111840,1.20100000,322.387779,322.387838,322.388013,322.388306,322.388716,322.389246,322.389895,322.390666,322.391560,322.392581,322.393734,322.395028,322.396493,,,,,,,,,322.396509
111900,1.20100000,322.389036,322.389094,322.389269,322.389561,322.389971,322.390499,322.391146,322.391915,322.392807,322.393826,322.394977,322.396268,322.397729,,,,,,,,,322.397745
111960,1.20100000,322.390289,322.390347,322.390522,322.390813,322.391222,322.391749,322.392395,322.393162,322.394052,322.395068,322.396216,322.397504,322.398962,,,,,,,,,322.398978
112020,1.20100000,322.391540,322.391598,322.391772,322.392063,322.392470,322.392996,322.393640,322.394406,322.395294,322.396308,322.397453,322.398738,322.400192,,,,,,,,,322.400208
112080,1.20100000,322.392787,322.392845,322.393019,322.393309,322.393716,322.394240,322.394883,322.395647,322.396532,322.397544,322.398686,322.399968,322.401419,,,,,,,,,322.401435
112140,1.20100000,322.394032,322.394090,322.394263,322.394552,322.394958,322.395481,322.396123,322.396884,322.397768,322.398778,322.399917,322.401196,322.402643,,,,,,,,,322.402659
112200,1.20100000,322.395274,322.395331,322.395504,322.395793,322.396198,322.396720,322.397360,322.398119,322.399001,322.400008,322.401145,322.402421,322.403865,,,,,,,,,322.403881
112260,1.20100000,322.396512,322.396570,322.396742,322.397030,322.397434,322.397955,322.398594,322.399352,322.400231,322.401236,322.402370,322.403643,322.405083,,,,,,,,,322.405099
112320,1.20100000,322.397748,322.397806,322.397978,322.398265,322.398668,322.399187,322.399825,322.400581,322.401459,322.402461,322.403592,322.404862,322.406299,,,,,,,,,322.406315
112380,1.20100000,322.398981,322.399038,322.399210,322.399497,322.399899,322.400417,322.401053,322.401807,322.402683,322.403683,322.404812,322.406078,322.407512,,,,,,,,,322.407528
112440,1.20100000,322.400211,322.400268,322.400440,322.400726,322.401127,322.401644,322.402278,322.403031,322.403904,322.404902,322.406028,322.407292,322.408722,,,,,,,,,322.408738
112500,1.20100000,322.401439,322.401495,322.401666,322.401952,322.402352,322.402868,322.403500,322.404251,322.405123,322.406118,322.407242,322.408503,322.409929,,,,,,,,,322.409945
112560,1.20100000,322.402663,322.402720,322.402890,322.403175,322.403574,322.404089,322.404720,322.405469,322.406339,322.407331,322.408452,322.409710,322.411134,,,,,,,,,322.411149
112620,1.20100000,322.403884,322.403941,322.404111,322.404395,322.404793,322.405307,322.405937,322.406684,322.407552,322.408542,322.409660,322.410915,322.412335,,,,,,,,,322.412351
112680,1.20100000,322.405103,322.405160,322.405329,322.405613,322.406010,322.406522,322.407150,322.407896,322.408762,322.409750,322.410866,322.412118,322.413534,,,,,,,,,322.413549
112740,1.20100000,322.406319,322.406375,322.406545,322.406827,322.407224,322.407735,322.408361,322.409105,322.409969,322.410955,322.412068,322.413317,322.414730,,,,,,,,,322.414745
112800,1.20100000,322.407532,322.407588,322.407757,322.408039,322.408434,322.408944,322.409570,322.410312,322.411173,322.412157,322.413267,322.414513,322.415923,,,,,,,,,322.415939
112860,1.20100000,322.408742,322.408798,322.408967,322.409248,322.409642,322.410151,322.410775,322.411516,322.412375,322.413356,322.414464,322.415707,322.417114,,,,,,,,,322.417129
112920,1.20100000,322.409949,322.410005,322.410173,322.410454,322.410848,322.411355,322.411978,322.412716,322.413574,322.414553,322.415658,322.416898,322.418301,,,,,,,,,322.418317
112980,1.20100000,322.411153,322.411209,322.411377,322.411657,322.412050,322.412556,322.413177,322.413914,322.414770,322.415746,322.416849,322.418086,322.419486,,,,,,,,,322.419502
113040,1.20100000,322.412355,322.412411,322.412578,322.412858,322.413250,322.413755,322.414374,322.415110,322.415963,322.416937,322.418038,322.419272,322.420668,,,,,,,,,322.420684
113100,1.20100000,322.413554,322.413610,322.413777,322.414055,322.414446,322.414950,322.415568,322.416302,322.417153,322.418126,322.419223,322.420455,322.421848,,,,,,,,,322.421863
113160,1.20100000,322.414750,322.414806,322.414972,322.415250,322.415640,322.416143,322.416760,322.417492,322.418341,322.419311,322.420406,322.421635,322.423024,,,,,,,,,322.423040
113220,1.20100000,322.415943,322.415999,322.416165,322.416442,322.416832,322.417333,322.417948,322.418679,322.419526,322.420494,322.421586,322.422812,322.424198,,,,,,,,,322.424214
113280,1.20100000,322.417134,322.417189,322.417355,322.417632,322.418020,322.418520,322.419134,322.419863,322.420708,322.421674,322.422763,322.423986,322.425370,,,,,,,,,322.425385
113340,1.20100000,322.418322,322.418377,322.418542,322.418818,322.419206,322.419705,322.420317,322.421044,322.421888,322.422851,322.423938,322.425158,322.426538,,,,,,,,,322.426553
113400,1.20100000,322.419506,322.419562,322.419727,322.420002,322.420389,322.420887,322.421498,322.422223,322.423064,322.424025,322.425110,322.426327,322.427704,,,,,,,,,322.427719
113460,1.20100000,322.420689,322.420744,322.420908,322.421183,322.421569,322.422066,322.422675,322.423399,322.424238,322.425197,322.426279,322.427494,322.428867,,,,,,,,,322.428882
113520,1.20100000,322.421868,322.421923,322.422087,322.422362,322.422746,322.423242,322.423850,322.424572,322.425410,322.426366,322.427446,322.428657,322.430028,,,,,,,,,322.430043
113580,1.20100000,322.423045,322.423100,322.423264,322.423537,322.423921,322.424416,322.425022,322.425742,322.426578,322.427532,322.428610,322.429818,322.431185,,,,,,,,,322.431200
113640,1.20100000,322.424219,322.424273,322.424437,322.424710,322.425093,322.425586,322.426192,322.426910,322.427744,322.428696,322.429771,322.430977,322.432340,,,,,,,,,322.432355
113700,1.20100000,322.425390,322.425445,322.425608,322.425880,322.426262,322.426755,322.427358,322.428075,322.428907,322.429857,322.430929,322.432132,322.433493,,,,,,,,,322.433508
113760,1.20100000,322.426559,322.426613,322.426776,322.427048,322.427429,322.427920,322.428522,322.429238,322.430068,322.431015,322.432085,322.433285,322.434643,,,,,,,,,322.434657
113820,1.20100000,322.427725,322.427779,322.427941,322.428212,322.428593,322.429083,322.429684,322.430397,322.431225,322.432171,322.433238,322.434435,322.435790,,,,,,,,,322.435804
113880,1.20100000,322.428888,322.428942,322.429104,322.429374,322.429754,322.430243,322.430842,322.431554,322.432380,322.433324,322.434388,322.435583,322.436934,,,,,,,,,322.436949
113940,1.20100000,322.430048,322.430102,322.430264,322.430534,322.430912,322.431400,322.431998,322.432709,322.433533,322.434474,322.435536,322.436728,322.438076,,,,,,,,,322.438091
114000,1.20100000,322.431206,322.431260,322.431421,322.431690,322.432068,322.432555,322.433152,322.433860,322.434683,322.435621,322.436681,322.437870,322.439215,,,,,,,,,322.439230
114060,1.20100000,322.432361,322.432415,322.432576,322.432844,322.433221,322.433707,322.434302,322.435009,322.435830,322.436766,322.437824,322.439010,322.440352,,,,,,,,,322.440366
114120,1.20100000,322.433514,322.433567,322.433728,322.433996,322.434372,322.434856,322.435450,322.436156,322.436974,322.437909,322.438964,322.440147,322.441486,,,,,,,,,322.441500
114180,1.20100000,322.434663,322.434717,322.434877,322.435144,322.435519,322.436003,322.436596,322.437299,322.438116,322.439048,322.440101,322.441282,322.442617,,,,,,,,,322.442632
114240,1.20100000,322.435810,322.435864,322.436024,322.436290,322.436665,322.437147,322.437738,322.438440,322.439255,322.440185,322.441235,322.442413,322.443746,,,,,,,,,322.443760
114300,1.20100000,322.436955,322.437008,322.437168,322.437434,322.437807,322.438288,322.438878,322.439579,322.440392,322.441320,322.442367,322.443543,322.444872,,,,,,,,,322.444886
114360,1.20100000,322.438097,322.438150,322.438309,322.438575,322.438947,322.439427,322.440016,322.440715,322.441526,322.442452,322.443497,322.444669,322.445995,,,,,,,,,322.446010
114420,1.20100000,322.439236,322.439289,322.439448,322.439713,322.440084,322.440563,322.441151,322.441848,322.442657,322.443581,322.444623,322.445793,322.447116,,,,,,,,,322.447131
114480,1.20100000,322.440373,322.440425,322.440584,322.440848,322.441219,322.441697,322.442283,322.442979,322.443786,322.444707,322.445748,322.446915,322.448235,,,,,,,,,322.448249
114540,1.20100000,322.441507,322.441559,322.441717,322.441981,322.442351,322.442828,322.443412,322.444107,322.444912,322.445831,322.446869,322.448034,322.449351,,,,,,,,,322.449365
114600,1.20100000,322.442638,322.442691,322.442848,322.443111,322.443480,322.443956,322.444539,322.445232,322.446035,322.446953,322.447988,322.449150,322.450464,,,,,,,,,322.450478
114660,1.20100000,322.443767,322.443819,322.443977,322.444239,322.444607,322.445082,322.445664,322.446355,322.447156,322.448072,322.449105,322.450264,322.451575,,,,,,,,,322.451589
114720,1.20100000,322.444893,322.444945,322.445102,322.445364,322.445731,322.446205,322.446786,322.447475,322.448275,322.449188,322.450219,322.451375,322.452683,,,,,,,,,322.452697
114780,1.20100000,322.446016,322.446069,322.446225,322.446487,322.446853,322.447326,322.447905,322.448593,322.449391,322.450302,322.451330,322.452484,322.453788,,,,,,,,,322.453803
114840,1.20100000,322.447138,322.447190,322.447346,322.447607,322.447972,322.448444,322.449022,322.449708,322.450504,322.451413,322.452439,322.453590,322.454892,,,,,,,,,322.454906
114900,1.20100000,322.448256,322.448308,322.448464,322.448724,322.449089,322.449559,322.450136,322.450820,322.451615,322.452522,322.453545,322.454694,322.455992,,,,,,,,,322.456006
114960,1.20100000,322.449372,322.449424,322.449579,322.449839,322.450203,322.450672,322.451247,322.451930,322.452723,322.453628,322.454649,322.455795,322.457090,,,,,,,,,322.457105
115020,1.20100000,322.450485,322.450537,322.450692,322.450951,322.451314,322.451782,322.452356,322.453038,322.453829,322.454731,322.455750,322.456894,322.458186,,,,,,,,,322.458200
115080,1.20100000,322.451596,322.451648,322.451802,322.452061,322.452423,322.452890,322.453463,322.454143,322.454932,322.455832,322.456849,322.457990,322.459279,,,,,,,,,322.459293
115140,1.20100000,322.452704,322.452756,322.452910,322.453168,322.453529,322.453995,322.454567,322.455245,322.456032,322.456931,322.457945,322.459083,322.460370,,,,,,,,,322.460384
115200,1.20100000,322.453810,322.453861,322.454015,322.454273,322.454633,322.455098,322.455668,322.456345,322.457131,322.458027,322.459039,322.460174,322.461458,,,,,,,,,322.461472
115260,1.20100000,322.454913,322.454964,322.455118,322.455375,322.455735,322.456198,322.456767,322.457443,322.458226,322.459121,322.460130,322.461263,322.462543,,,,,,,,,322.462558
115320,1.20100000,322.456014,322.456065,322.456218,322.456474,322.456833,322.457296,322.457864,322.458538,322.459319,322.460212,322.461219,322.462349,322.463627,,,,,,,,,322.463641
115380,1.20100000,322.457112,322.457163,322.457316,322.457571,322.457930,322.458391,322.458958,322.459630,322.460410,322.461300,322.462305,322.463433,322.464707,,,,,,,,,322.464721
115440,1.20100000,322.458207,322.458258,322.458411,322.458666,322.459023,322.459484,322.460049,322.460720,322.461498,322.462386,322.463389,322.464514,322.465786,,,,,,,,,322.465800
115500,1.20100000,322.459301,322.459351,322.459504,322.459758,322.460115,322.460574,322.461138,322.461807,322.462584,322.463470,322.464470,322.465593,322.466861,,,,,,,,,322.466875
115560,1.20100000,322.460391,322.460442,322.460594,322.460848,322.461204,322.461662,322.462225,322.462892,322.463667,322.464551,322.465549,322.466669,322.467935,,,,,,,,,322.467949
115620,1.20100000,322.461479,322.461530,322.461682,322.461935,322.462290,322.462747,322.463309,322.463975,322.464748,322.465630,322.466626,322.467743,322.469006,,,,,,,,,322.469020
115680,1.20100000,322.462565,322.462616,322.462767,322.463019,322.463374,322.463830,322.464390,322.465055,322.465826,322.466706,322.467700,322.468814,322.470074,,,,,,,,,322.470088
115740,1.20100000,322.463648,322.463699,322.463850,322.464102,322.464455,322.464911,322.465469,322.466132,322.466902,322.467780,322.468771,322.469883,322.471140,,,,,,,,,322.471154
115800,1.20100000,322.464729,322.464779,322.464930,322.465181,322.465534,322.465988,322.466546,322.467207,322.467975,322.468851,322.469840,322.470950,322.472204,,,,,,,,,322.472218
115860,1.20100000,322.465807,322.465857,322.466008,322.466259,322.466610,322.467064,322.467620,322.468280,322.469046,322.469920,322.470907,322.472014,322.473265,,,,,,,,,322.473279
115920,1.20100000,322.466883,322.466933,322.467083,322.467333,322.467684,322.468137,322.468692,322.469350,322.470114,322.470987,322.471971,322.473076,322.474324,,,,,,,,,322.474338
115980,1.20100000,322.467957,322.468006,322.468156,322.468406,322.468756,322.469207,322.469761,322.470418,322.471181,322.472051,322.473033,322.474135,322.475381,,,,,,,,,322.475394
116040,1.20100000,322.469028,322.469077,322.469227,322.469476,322.469825,322.470276,322.470828,322.471484,322.472244,322.473113,322.474093,322.475192,322.476435,,,,,,,,,322.476448
116100,1.20100000,322.470096,322.470146,322.470295,322.470543,322.470892,322.471341,322.471892,322.472547,322.473306,322.474172,322.475150,322.476247,322.477486,,,,,,,,,322.477500
116160,1.20100000,322.471162,322.471212,322.471360,322.471608,322.471956,322.472405,322.472955,322.473607,322.474364,322.475229,322.476204,322.477299,322.478536,,,,,,,,,322.478549
116220,1.20100000,322.472226,322.472275,322.472424,322.472671,322.473018,322.473466,322.474014,322.474665,322.475421,322.476283,322.477257,322.478349,322.479583,,,,,,,,,322.479596
116280,1.20100000,322.473287,322.473337,322.473485,322.473731,322.474078,322.474524,322.475071,322.475721,322.476475,322.477335,322.478307,322.479396,322.480627,,,,,,,,,322.480641
116340,1.20100000,322.474346,322.474395,322.474543,322.474789,322.475135,322.475580,322.476126,322.476775,322.477527,322.478385,322.479354,322.480441,322.481670,,,,,,,,,322.481683
116400,1.20100000,322.475403,322.475452,322.475599,322.475845,322.476190,322.476634,322.477179,322.477826,322.478576,322.479433,322.480399,322.481484,322.482709,,,,,,,,,322.482723
116460,1.20100000,322.476457,322.476506,322.476653,322.476898,322.477242,322.477685,322.478229,322.478874,322.479623,322.480478,322.481442,322.482524,322.483747,,,,,,,,,322.483760
116520,1.20100000,322.477508,322.477557,322.477704,322.477949,322.478292,322.478734,322.479277,322.479920,322.480667,322.481520,322.482483,322.483562,322.484782,,,,,,,,,322.484796
116580,1.20100000,322.478558,322.478607,322.478753,322.478997,322.479339,322.479781,322.480322,322.480964,322.481710,322.482561,322.483521,322.484598,322.485815,,,,,,,,,322.485828
116640,1.20100000,322.479605,322.479653,322.479799,322.480043,322.480385,322.480825,322.481365,322.482006,322.482750,322.483598,322.484557,322.485631,322.486846,,,,,,,,,322.486859
116700,1.20100000,322.480649,322.480698,322.480844,322.481087,322.481428,322.481867,322.482406,322.483045,322.483787,322.484634,322.485590,322.486662,322.487874,,,,,,,,,322.487887
116760,1.20100000,322.481692,322.481740,322.481885,322.482128,322.482468,322.482906,322.483444,322.484082,322.484822,322.485667,322.486621,322.487691,322.488900,,,,,,,,,322.488913
116820,1.20100000,322.482732,322.482780,322.482925,322.483167,322.483506,322.483944,322.484480,322.485117,322.485855,322.486698,322.487650,322.488717,322.489923,,,,,,,,,322.489937
116880,1.20100000,322.483769,322.483817,322.483962,322.484203,322.484542,322.484978,322.485514,322.486149,322.486886,322.487727,322.488677,322.489741,322.490945,,,,,,,,,322.490958
116940,1.20100000,322.484804,322.484852,322.484997,322.485238,322.485576,322.486011,322.486545,322.487179,322.487914,322.488753,322.489701,322.490763,322.491964,,,,,,,,,322.491977
117000,1.20100000,322.485837,322.485885,322.486029,322.486270,322.486607,322.487041,322.487574,322.488206,322.488940,322.489777,322.490723,322.491783,322.492981,,,,,,,,,322.492994
117060,1.20100000,322.486868,322.486916,322.487059,322.487299,322.487636,322.488069,322.488601,322.489232,322.489964,322.490799,322.491742,322.492800,322.493995,,,,,,,,,322.494008
117120,1.20100000,322.487896,322.487944,322.488087,322.488327,322.488662,322.489095,322.489625,322.490255,322.490985,322.491819,322.492760,322.493815,322.495007,,,,,,,,,322.495020
117180,1.20100000,322.488922,322.488970,322.489113,322.489352,322.489686,322.490118,322.490647,322.491275,322.492004,322.492836,322.493775,322.494828,322.496017,,,,,,,,,322.496030
117240,1.20100000,322.489946,322.489993,322.490136,322.490374,322.490708,322.491139,322.491667,322.492294,322.493021,322.493851,322.494787,322.495838,322.497025,,,,,,,,,322.497038
117300,1.20100000,322.490967,322.491015,322.491157,322.491395,322.491728,322.492158,322.492684,322.493310,322.494035,322.494863,322.495798,322.496846,322.498030,,,,,,,,,322.498043
117360,1.20100000,322.491986,322.492034,322.492176,322.492413,322.492745,322.493174,322.493700,322.494324,322.495047,322.495874,322.496806,322.497852,322.499034,,,,,,,,,322.499047
117420,1.20100000,322.493003,322.493050,322.493192,322.493429,322.493760,322.494188,322.494713,322.495335,322.496057,322.496882,322.497812,322.498856,322.500035,,,,,,,,,322.500048
117480,1.20100000,322.494017,322.494065,322.494206,322.494442,322.494773,322.495200,322.495723,322.496345,322.497065,322.497888,322.498816,322.499857,322.501033,,,,,,,,,322.501046
117540,1.20100000,322.495030,322.495077,322.495218,322.495454,322.495784,322.496210,322.496732,322.497352,322.498071,322.498891,322.499817,322.500856,322.502030,,,,,,,,,322.502043
117600,1.20100000,322.496040,322.496087,322.496228,322.496463,322.496792,322.497217,322.497738,322.498356,322.499074,322.499893,322.500817,322.501853,322.503024,,,,,,,,,322.503037
117660,1.20100000,322.497047,322.497094,322.497235,322.497469,322.497798,322.498222,322.498742,322.499359,322.500075,322.500892,322.501814,322.502848,322.504016,,,,,,,,,322.504029
117720,1.20100000,322.498053,322.498100,322.498240,322.498474,322.498802,322.499225,322.499744,322.500359,322.501073,322.501889,322.502809,322.503840,322.505006,,,,,,,,,322.505019
117780,1.20100000,322.499056,322.499103,322.499243,322.499476,322.499804,322.500226,322.500743,322.501357,322.502070,322.502883,322.503801,322.504831,322.505994,,,,,,,,,322.506006
117840,1.20100000,322.500057,322.500104,322.500243,322.500476,322.500803,322.501224,322.501740,322.502353,322.503064,322.503876,322.504792,322.505819,322.506979,,,,,,,,,322.506992
117900,1.20100000,322.501056,322.501102,322.501242,322.501474,322.501800,322.502220,322.502735,322.503347,322.504056,322.504866,322.505780,322.506805,322.507962,,,,,,,,,322.507975
117960,1.20100000,322.502052,322.502099,322.502238,322.502470,322.502795,322.503214,322.503728,322.504338,322.505046,322.505854,322.506766,322.507788,322.508944,,,,,,,,,322.508956
118020,1.20100000,322.503047,322.503093,322.503232,322.503463,322.503788,322.504206,322.504719,322.505328,322.506034,322.506840,322.507750,322.508770,322.509922,,,,,,,,,322.509935
118080,1.20100000,322.504039,322.504085,322.504223,322.504454,322.504778,322.505195,322.505707,322.506315,322.507019,322.507824,322.508731,322.509749,322.510899,,,,,,,,,322.510912
118140,1.20100000,322.505029,322.505075,322.505213,322.505443,322.505766,322.506183,322.506693,322.507299,322.508003,322.508805,322.509711,322.510726,322.511874,,,,,,,,,322.511886
118200,1.20100000,322.506016,322.506062,322.506200,322.506430,322.506752,322.507168,322.507677,322.508282,322.508984,322.509784,322.510688,322.511701,322.512846,,,,,,,,,322.512859
118260,1.20100000,322.507002,322.507048,322.507185,322.507414,322.507736,322.508151,322.508659,322.509262,322.509962,322.510761,322.511663,322.512674,322.513817,,,,,,,,,322.513829
118320,1.20100000,322.507985,322.508031,322.508168,322.508397,322.508718,322.509131,322.509639,322.510241,322.510939,322.511736,322.512636,322.513645,322.514785,,,,,,,,,322.514797
118380,1.20100000,322.508966,322.509012,322.509149,322.509377,322.509697,322.510110,322.510616,322.511217,322.511914,322.512709,322.513607,322.514613,322.515751,,,,,,,,,322.515763
118440,1.20100000,322.509945,322.509991,322.510127,322.510355,322.510675,322.511086,322.511591,322.512191,322.512886,322.513680,322.514576,322.515580,322.516714,,,,,,,,,322.516727
118500,1.20100000,322.510922,322.510967,322.511104,322.511331,322.511650,322.512061,322.512565,322.513163,322.513856,322.514648,322.515542,322.516544,322.517676,,,,,,,,,322.517689
118560,1.20100000,322.511896,322.511942,322.512078,322.512305,322.512623,322.513033,322.513536,322.514132,322.514825,322.515615,322.516506,322.517506,322.518636,,,,,,,,,322.518648
118620,1.20100000,322.512869,322.512914,322.513050,322.513276,322.513594,322.514003,322.514504,322.515100,322.515791,322.516579,322.517469,322.518466,322.519593,,,,,,,,,322.519606
118680,1.20100000,322.513839,322.513884,322.514020,322.514246,322.514562,322.514970,322.515471,322.516065,322.516754,322.517541,322.518429,322.519424,322.520549,,,,,,,,,322.520561
118740,1.20100000,322.514807,322.514852,322.514987,322.515213,322.515529,322.515936,322.516436,322.517028,322.517716,322.518501,322.519387,322.520380,322.521502,,,,,,,,,322.521514
118800,1.20100000,322.515773,322.515818,322.515953,322.516178,322.516493,322.516900,322.517398,322.517989,322.518676,322.519459,322.520343,322.521334,322.522453,,,,,,,,,322.522465
118860,1.20100000,322.516737,322.516782,322.516916,322.517141,322.517455,322.517861,322.518358,322.518948,322.519633,322.520415,322.521296,322.522285,322.523402,,,,,,,,,322.523414
118920,1.20100000,322.517699,322.517744,322.517878,322.518102,322.518416,322.518820,322.519316,322.519905,322.520588,322.521368,322.522248,322.523235,322.524349,,,,,,,,,322.524361
118980,1.20100000,322.518658,322.518703,322.518837,322.519060,322.519374,322.519777,322.520272,322.520860,322.521542,322.522320,322.523198,322.524182,322.525294,,,,,,,,,322.525306
119040,1.20100000,322.519616,322.519660,322.519794,322.520017,322.520330,322.520732,322.521226,322.521813,322.522493,322.523269,322.524145,322.525127,322.526237,,,,,,,,,322.526249
119100,1.20100000,322.520571,322.520616,322.520749,322.520971,322.521283,322.521685,322.522178,322.522763,322.523442,322.524216,322.525090,322.526070,322.527177,,,,,,,,,322.527190
119160,1.20100000,322.521525,322.521569,322.521702,322.521924,322.522235,322.522636,322.523128,322.523712,322.524389,322.525162,322.526034,322.527012,322.528116,,,,,,,,,322.528128
119220,1.20100000,322.522476,322.522520,322.522653,322.522874,322.523185,322.523585,322.524076,322.524658,322.525334,322.526105,322.526975,322.527951,322.529053,,,,,,,,,322.529065
119280,1.20100000,322.523425,322.523469,322.523601,322.523822,322.524132,322.524531,322.525021,322.525602,322.526276,322.527046,322.527914,322.528888,322.529987,,,,,,,,,322.529999
119340,1.20100000,322.524372,322.524416,322.524548,322.524768,322.525078,322.525476,322.525965,322.526544,322.527217,322.527985,322.528851,322.529823,322.530920,,,,,,,,,322.530932
119400,1.20100000,322.525317,322.525361,322.525492,322.525712,322.526021,322.526418,322.526906,322.527485,322.528156,322.528922,322.529786,322.530756,322.531850,,,,,,,,,322.531862
