time_s,is_observation,observed_temperature_C,temperature_linear_C,temperature_pchip_C,temperature_pchip_minus_linear_C,temperature_absolute_difference_C,observed_moisture_kg_kg,moisture_linear_kg_kg,moisture_pchip_kg_kg,moisture_pchip_minus_linear_kg_kg,moisture_absolute_difference_kg_kg
912,0,,35.6374000000,35.6298973994,-0.0075026006,0.0075026006,,0.026654000000,0.026661516800,0.000007516800,0.000007516800
913,0,,35.6468500000,35.6397916183,-0.0070583817,0.0070583817,,0.026658500000,0.026666068762,0.000007568763,0.000007568763
914,0,,35.6563000000,35.6498091170,-0.0064908830,0.0064908830,,0.026663000000,0.026670550900,0.000007550900,0.000007550900
915,0,,35.6657500000,35.6599410565,-0.0058089435,0.0058089435,,0.026667500000,0.026674967187,0.000007467187,0.000007467187
916,0,,35.6752000000,35.6701785978,-0.0050214022,0.0050214022,,0.026672000000,0.026679321600,0.000007321600,0.000007321600
917,0,,35.6846500000,35.6805129019,-0.0041370981,0.0041370981,,0.026676500000,0.026683618113,0.000007118113,0.000007118113
918,0,,35.6941000000,35.6909351298,-0.0031648702,0.0031648702,,0.026681000000,0.026687860700,0.000006860700,0.000006860700
919,0,,35.7035500000,35.7014364424,-0.0021135576,0.0021135576,,0.026685500000,0.026692053337,0.000006553337,0.000006553337
920,0,,35.7130000000,35.7120080008,-0.0009919992,0.0009919992,,0.026690000000,0.026696200000,0.000006200000,0.000006200000
921,0,,35.7224500000,35.7226409660,0.0001909660,0.0001909660,,0.026694500000,0.026700304663,0.000005804663,0.000005804663
922,0,,35.7319000000,35.7333264988,0.0014264988,0.0014264988,,0.026699000000,0.026704371300,0.000005371300,0.000005371300
923,0,,35.7413500000,35.7440557604,0.0027057604,0.0027057604,,0.026703500000,0.026708403888,0.000004903888,0.000004903888
924,0,,35.7508000000,35.7548199117,0.0040199117,0.0040199117,,0.026708000000,0.026712406400,0.000004406400,0.000004406400
925,0,,35.7602500000,35.7656101137,0.0053601137,0.0053601137,,0.026712500000,0.026716382813,0.000003882813,0.000003882813
926,0,,35.7697000000,35.7764175274,0.0067175274,0.0067175274,,0.026717000000,0.026720337100,0.000003337100,0.000003337100
927,0,,35.7791500000,35.7872333138,0.0080833138,0.0080833138,,0.026721500000,0.026724273237,0.000002773237,0.000002773237
928,0,,35.7886000000,35.7980486338,0.0094486338,0.0094486338,,0.026726000000,0.026728195200,0.000002195200,0.000002195200
929,0,,35.7980500000,35.8088546485,0.0108046485,0.0108046485,,0.026730500000,0.026732106962,0.000001606962,0.000001606962
930,0,,35.8075000000,35.8196425188,0.0121425188,0.0121425188,,0.026735000000,0.026736012500,0.000001012500,0.000001012500
931,0,,35.8169500000,35.8304034057,0.0134534057,0.0134534057,,0.026739500000,0.026739915787,0.000000415787,0.000000415787
932,0,,35.8264000000,35.8411284702,0.0147284702,0.0147284702,,0.026744000000,0.026743820800,-0.000000179200,0.000000179200
933,0,,35.8358500000,35.8518088734,0.0159588734,0.0159588734,,0.026748500000,0.026747731513,-0.000000768487,0.000000768487
934,0,,35.8453000000,35.8624357761,0.0171357761,0.0171357761,,0.026753000000,0.026751651900,-0.000001348100,0.000001348100
935,0,,35.8547500000,35.8730003394,0.0182503394,0.0182503394,,0.026757500000,0.026755585937,-0.000001914063,0.000001914063
936,0,,35.8642000000,35.8834937243,0.0192937243,0.0192937243,,0.026762000000,0.026759537600,-0.000002462400,0.000002462400
937,0,,35.8736500000,35.8939070917,0.0202570917,0.0202570917,,0.026766500000,0.026763510862,-0.000002989138,0.000002989138
938,0,,35.8831000000,35.9042316027,0.0211316027,0.0211316027,,0.026771000000,0.026767509700,-0.000003490300,0.000003490300
939,0,,35.8925500000,35.9144584182,0.0219084182,0.0219084182,,0.026775500000,0.026771538088,-0.000003961912,0.000003961912
940,0,,35.9020000000,35.9245786992,0.0225786992,0.0225786992,,0.026780000000,0.026775600000,-0.000004400000,0.000004400000
941,0,,35.9114500000,35.9345836067,0.0231336067,0.0231336067,,0.026784500000,0.026779699412,-0.000004800587,0.000004800587
942,0,,35.9209000000,35.9444643017,0.0235643017,0.0235643017,,0.026789000000,0.026783840300,-0.000005159700,0.000005159700
943,0,,35.9303500000,35.9542119452,0.0238619452,0.0238619452,,0.026793500000,0.026788026638,-0.000005473363,0.000005473363
944,0,,35.9398000000,35.9638176982,0.0240176982,0.0240176982,,0.026798000000,0.026792262400,-0.000005737600,0.000005737600
945,0,,35.9492500000,35.9732727216,0.0240227216,0.0240227216,,0.026802500000,0.026796551562,-0.000005948438,0.000005948438
946,0,,35.9587000000,35.9825681765,0.0238681765,0.0238681765,,0.026807000000,0.026800898100,-0.000006101900,0.000006101900
947,0,,35.9681500000,35.9916952238,0.0235452238,0.0235452238,,0.026811500000,0.026805305987,-0.000006194013,0.000006194013
948,0,,35.9776000000,36.0006450246,0.0230450246,0.0230450246,,0.026816000000,0.026809779200,-0.000006220800,0.000006220800
949,0,,35.9870500000,36.0094087397,0.0223587397,0.0223587397,,0.026820500000,0.026814321713,-0.000006178287,0.000006178287
950,0,,35.9965000000,36.0179775302,0.0214775302,0.0214775302,,0.026825000000,0.026818937500,-0.000006062500,0.000006062500
951,0,,36.0059500000,36.0263425572,0.0203925572,0.0203925572,,0.026829500000,0.026823630538,-0.000005869463,0.000005869463
952,0,,36.0154000000,36.0344949815,0.0190949815,0.0190949815,,0.026834000000,0.026828404800,-0.000005595200,0.000005595200
953,0,,36.0248500000,36.0424259642,0.0175759642,0.0175759642,,0.026838500000,0.026833264263,-0.000005235737,0.000005235737
954,0,,36.0343000000,36.0501266662,0.0158266662,0.0158266662,,0.026843000000,0.026838212900,-0.000004787100,0.000004787100
955,0,,36.0437500000,36.0575882485,0.0138382485,0.0138382485,,0.026847500000,0.026843254688,-0.000004245312,0.000004245312
956,0,,36.0532000000,36.0648018722,0.0116018722,0.0116018722,,0.026852000000,0.026848393600,-0.000003606400,0.000003606400
957,0,,36.0626500000,36.0717586982,0.0091086982,0.0091086982,,0.026856500000,0.026853633612,-0.000002866388,0.000002866388
958,0,,36.0721000000,36.0784498875,0.0063498875,0.0063498875,,0.026861000000,0.026858978700,-0.000002021300,0.000002021300
959,0,,36.0815500000,36.0848666011,0.0033166011,0.0033166011,,0.026865500000,0.026864432838,-0.000001067162,0.000001067162
960,1,36.091000,36.0910000000,36.0910000000,0.0000000000,0.0000000000,0.02687000,0.026870000000,0.026870000000,0.000000000000,0.000000000000
961,0,,36.0953833333,36.0969026037,0.0015192704,0.0015192704,,0.026877500000,0.026875668426,-0.000001831574,0.000001831574
962,0,,36.0997666667,36.1026368540,0.0028701873,0.0028701873,,0.026885000000,0.026881422877,-0.000003577123,0.000003577123
963,0,,36.1041500000,36.1082087949,0.0040587949,0.0040587949,,0.026892500000,0.026887262117,-0.000005237883,0.000005237883
964,0,,36.1085333333,36.1136244705,0.0050911372,0.0050911372,,0.026900000000,0.026893184906,-0.000006815094,0.000006815094
965,0,,36.1129166667,36.1188899249,0.0059732583,0.0059732583,,0.026907500000,0.026899190006,-0.000008309994,0.000008309994
966,0,,36.1173000000,36.1240112024,0.0067112024,0.0067112024,,0.026915000000,0.026905276179,-0.000009723821,0.000009723821
967,0,,36.1216833333,36.1289943469,0.0073110135,0.0073110135,,0.026922500000,0.026911442188,-0.000011057812,0.000011057812
968,0,,36.1260666667,36.1338454025,0.0077787358,0.0077787358,,0.026930000000,0.026917686792,-0.000012313208,0.000012313208
969,0,,36.1304500000,36.1385704135,0.0081204135,0.0081204135,,0.026937500000,0.026924008756,-0.000013491244,0.000013491244
970,0,,36.1348333333,36.1431754238,0.0083420905,0.0083420905,,0.026945000000,0.026930406840,-0.000014593160,0.000014593160
971,0,,36.1392166667,36.1476664777,0.0084498110,0.0084498110,,0.026952500000,0.026936879805,-0.000015620195,0.000015620195
972,0,,36.1436000000,36.1520496191,0.0084496191,0.0084496191,,0.026960000000,0.026943426415,-0.000016573585,0.000016573585
973,0,,36.1479833333,36.1563308923,0.0083475590,0.0083475590,,0.026967500000,0.026950045430,-0.000017454570,0.000017454570
974,0,,36.1523666667,36.1605163413,0.0081496747,0.0081496747,,0.026975000000,0.026956735613,-0.000018264387,0.000018264387
975,0,,36.1567500000,36.1646120103,0.0078620103,0.0078620103,,0.026982500000,0.026963495725,-0.000019004275,0.000019004275
976,0,,36.1611333333,36.1686239433,0.0074906100,0.0074906100,,0.026990000000,0.026970324528,-0.000019675472,0.000019675472
977,0,,36.1655166667,36.1725581845,0.0070415179,0.0070415179,,0.026997500000,0.026977220784,-0.000020279216,0.000020279216
978,0,,36.1699000000,36.1764207780,0.0065207780,0.0065207780,,0.027005000000,0.026984183255,-0.000020816745,0.000020816745
979,0,,36.1742833333,36.1802177679,0.0059344345,0.0059344345,,0.027012500000,0.026991210702,-0.000021289298,0.000021289298
980,0,,36.1786666667,36.1839551982,0.0052885315,0.0052885315,,0.027020000000,0.026998301887,-0.000021698113,0.000021698113
981,0,,36.1830500000,36.1876391132,0.0045891132,0.0045891132,,0.027027500000,0.027005455572,-0.000022044428,0.000022044428
982,0,,36.1874333333,36.1912755568,0.0038422235,0.0038422235,,0.027035000000,0.027012670519,-0.000022329481,0.000022329481
983,0,,36.1918166667,36.1948705733,0.0030539067,0.0030539067,,0.027042500000,0.027019945489,-0.000022554511,0.000022554511
984,0,,36.1962000000,36.1984302068,0.0022302068,0.0022302068,,0.027050000000,0.027027279245,-0.000022720755,0.000022720755
985,0,,36.2005833333,36.2019605012,0.0013771679,0.0013771679,,0.027057500000,0.027034670548,-0.000022829452,0.000022829452
986,0,,36.2049666667,36.2054675009,0.0005008342,0.0005008342,,0.027065000000,0.027042118160,-0.000022881840,0.000022881840
987,0,,36.2093500000,36.2089572498,-0.0003927502,0.0003927502,,0.027072500000,0.027049620843,-0.000022879157,0.000022879157
988,0,,36.2137333333,36.2124357920,-0.0012975413,0.0012975413,,0.027080000000,0.027057177358,-0.000022822642,0.000022822642
989,0,,36.2181166667,36.2159091718,-0.0022074949,0.0022074949,,0.027087500000,0.027064786468,-0.000022713532,0.000022713532
990,0,,36.2225000000,36.2193834331,-0.0031165669,0.0031165669,,0.027095000000,0.027072446934,-0.000022553066,0.000022553066
991,0,,36.2268833333,36.2228646202,-0.0040187132,0.0040187132,,0.027102500000,0.027080157518,-0.000022342482,0.000022342482
992,0,,36.2312666667,36.2263587770,-0.0049078896,0.0049078896,,0.027110000000,0.027087916981,-0.000022083019,0.000022083019
993,0,,36.2356500000,36.2298719478,-0.0057780522,0.0057780522,,0.027117500000,0.027095724086,-0.000021775914,0.000021775914
994,0,,36.2400333333,36.2334101766,-0.0066231567,0.0066231567,,0.027125000000,0.027103577594,-0.000021422406,0.000021422406
995,0,,36.2444166667,36.2369795076,-0.0074371591,0.0074371591,,0.027132500000,0.027111476268,-0.000021023732,0.000021023732
996,0,,36.2488000000,36.2405859848,-0.0082140152,0.0082140152,,0.027140000000,0.027119418868,-0.000020581132,0.000020581132
997,0,,36.2531833333,36.2442356524,-0.0089476809,0.0089476809,,0.027147500000,0.027127404157,-0.000020095843,0.000020095843
998,0,,36.2575666667,36.2479345545,-0.0096321122,0.0096321122,,0.027155000000,0.027135430896,-0.000019569104,0.000019569104
999,0,,36.2619500000,36.2516887351,-0.0102612649,0.0102612649,,0.027162500000,0.027143497848,-0.000019002152,0.000019002152
1000,0,,36.2663333333,36.2555042384,-0.0108290949,0.0108290949,,0.027170000000,0.027151603774,-0.000018396226,0.000018396226
1001,0,,36.2707166667,36.2593871086,-0.0113295581,0.0113295581,,0.027177500000,0.027159747435,-0.000017752565,0.000017752565
1002,0,,36.2751000000,36.2633433896,-0.0117566104,0.0117566104,,0.027185000000,0.027167927594,-0.000017072406,0.000017072406
1003,0,,36.2794833333,36.2673791257,-0.0121042076,0.0121042076,,0.027192500000,0.027176143013,-0.000016356987,0.000016356987
1004,0,,36.2838666667,36.2715003609,-0.0123663058,0.0123663058,,0.027200000000,0.027184392453,-0.000015607547,0.000015607547
1005,0,,36.2882500000,36.2757131394,-0.0125368606,0.0125368606,,0.027207500000,0.027192674676,-0.000014825324,0.000014825324
1006,0,,36.2926333333,36.2800235052,-0.0126098282,0.0126098282,,0.027215000000,0.027200988443,-0.000014011557,0.000014011557
1007,0,,36.2970166667,36.2844375024,-0.0125791642,0.0125791642,,0.027222500000,0.027209332518,-0.000013167482,0.000013167482
1008,0,,36.3014000000,36.2889611753,-0.0124388247,0.0124388247,,0.027230000000,0.027217705660,-0.000012294340,0.000012294340
1009,0,,36.3057833333,36.2936005678,-0.0121827655,0.0121827655,,0.027237500000,0.027226106633,-0.000011393367,0.000011393367
1010,0,,36.3101666667,36.2983617241,-0.0118049426,0.0118049426,,0.027245000000,0.027234534198,-0.000010465802,0.000010465802
1011,0,,36.3145500000,36.3032506883,-0.0112993117,0.0112993117,,0.027252500000,0.027242987117,-0.000009512883,0.000009512883
1012,0,,36.3189333333,36.3082735045,-0.0106598288,0.0106598288,,0.027260000000,0.027251464151,-0.000008535849,0.000008535849
1013,0,,36.3233166667,36.3134362169,-0.0098804498,0.0098804498,,0.027267500000,0.027259964063,-0.000007535937,0.000007535937
1014,0,,36.3277000000,36.3187448695,-0.0089551305,0.0089551305,,0.027275000000,0.027268485613,-0.000006514387,0.000006514387
1015,0,,36.3320833333,36.3242055064,-0.0078778269,0.0078778269,,0.027282500000,0.027277027565,-0.000005472435,0.000005472435
1016,0,,36.3364666667,36.3298241718,-0.0066424949,0.0066424949,,0.027290000000,0.027285588679,-0.000004411321,0.000004411321
1017,0,,36.3408500000,36.3356069097,-0.0052430903,0.0052430903,,0.027297500000,0.027294167718,-0.000003332282,0.000003332282
1018,0,,36.3452333333,36.3415597643,-0.0036735690,0.0036735690,,0.027305000000,0.027302763443,-0.000002236557,0.000002236557
1019,0,,36.3496166667,36.3476887797,-0.0019278869,0.0019278869,,0.027312500000,0.027311374617,-0.000001125383,0.000001125383
1020,1,36.354000,36.3540000000,36.3540000000,0.0000000000,0.0000000000,0.02732000,0.027320000000,0.027320000000,0.000000000000,0.000000000000
1021,0,,36.3658833333,36.3606514641,-0.0052318692,0.0052318692,,0.027330166667,0.027328732434,-0.000001434233,0.000001434233
1022,0,,36.3777666667,36.3677866182,-0.0099800485,0.0099800485,,0.027340333333,0.027337660514,-0.000002672819,0.000002672819
1023,0,,36.3896500000,36.3753896171,-0.0142603829,0.0142603829,,0.027350500000,0.027346776637,-0.000003723363,0.000003723363
1024,0,,36.4015333333,36.3834446157,-0.0180887176,0.0180887176,,0.027360666667,0.027356073196,-0.000004593470,0.000004593470
1025,0,,36.4134166667,36.3919357691,-0.0214808976,0.0214808976,,0.027370833333,0.027365542588,-0.000005290746,0.000005290746
1026,0,,36.4253000000,36.4008472320,-0.0244527680,0.0244527680,,0.027381000000,0.027375177206,-0.000005822794,0.000005822794
1027,0,,36.4371833333,36.4101631595,-0.0270201739,0.0270201739,,0.027391166667,0.027384969446,-0.000006197220,0.000006197220
1028,0,,36.4490666667,36.4198677063,-0.0291989604,0.0291989604,,0.027401333333,0.027394911704,-0.000006421629,0.000006421629
1029,0,,36.4609500000,36.4299450274,-0.0310049726,0.0310049726,,0.027411500000,0.027404996374,-0.000006503626,0.000006503626
1030,0,,36.4728333333,36.4403792777,-0.0324540556,0.0324540556,,0.027421666667,0.027415215851,-0.000006450816,0.000006450816
1031,0,,36.4847166667,36.4511546122,-0.0335620545,0.0335620545,,0.027431833333,0.027425562531,-0.000006270803,0.000006270803
1032,0,,36.4966000000,36.4622551857,-0.0343448143,0.0343448143,,0.027442000000,0.027436028808,-0.000005971192,0.000005971192
1033,0,,36.5084833333,36.4736651531,-0.0348181803,0.0348181803,,0.027452166667,0.027446607077,-0.000005559589,0.000005559589
1034,0,,36.5203666667,36.4853686693,-0.0349979973,0.0349979973,,0.027462333333,0.027457289734,-0.000005043599,0.000005043599
1035,0,,36.5322500000,36.4973498893,-0.0349001107,0.0349001107,,0.027472500000,0.027468069174,-0.000004430826,0.000004430826
1036,0,,36.5441333333,36.5095929680,-0.0345403653,0.0345403653,,0.027482666667,0.027478937791,-0.000003728875,0.000003728875
1037,0,,36.5560166667,36.5220820602,-0.0339346064,0.0339346064,,0.027492833333,0.027489887982,-0.000002945352,0.000002945352
1038,0,,36.5679000000,36.5348013209,-0.0330986791,0.0330986791,,0.027503000000,0.027500912140,-0.000002087860,0.000002087860
1039,0,,36.5797833333,36.5477349050,-0.0320484283,0.0320484283,,0.027513166667,0.027512002661,-0.000001164006,0.000001164006
1040,0,,36.5916666667,36.5608669674,-0.0307996993,0.0307996993,,0.027523333333,0.027523151940,-0.000000181394,0.000000181394
1041,0,,36.6035500000,36.5741816630,-0.0293683370,0.0293683370,,0.027533500000,0.027534352372,0.000000852372,0.000000852372
1042,0,,36.6154333333,36.5876631466,-0.0277701867,0.0277701867,,0.027543666667,0.027545596352,0.000001929685,0.000001929685
1043,0,,36.6273166667,36.6012955733,-0.0260210933,0.0260210933,,0.027553833333,0.027556876275,0.000003042942,0.000003042942
1044,0,,36.6392000000,36.6150630979,-0.0241369021,0.0241369021,,0.027564000000,0.027568184536,0.000004184536,0.000004184536
1045,0,,36.6510833333,36.6289498754,-0.0221334580,0.0221334580,,0.027574166667,0.027579513531,0.000005346864,0.000005346864
1046,0,,36.6629666667,36.6429400606,-0.0200266061,0.0200266061,,0.027584333333,0.027590855654,0.000006522321,0.000006522321
1047,0,,36.6748500000,36.6570178084,-0.0178321916,0.0178321916,,0.027594500000,0.027602203301,0.000007703301,0.000007703301
1048,0,,36.6867333333,36.6711672737,-0.0155660596,0.0155660596,,0.027604666667,0.027613548866,0.000008882199,0.000008882199
1049,0,,36.6986166667,36.6853726116,-0.0132440551,0.0132440551,,0.027614833333,0.027624884745,0.000010051411,0.000010051411
1050,0,,36.7105000000,36.6996179767,-0.0108820233,0.0108820233,,0.027625000000,0.027636203332,0.000011203332,0.000011203332
1051,0,,36.7223833333,36.7138875242,-0.0084958091,0.0084958091,,0.027635166667,0.027647497023,0.000012330356,0.000012330356
1052,0,,36.7342666667,36.7281654089,-0.0061012578,0.0061012578,,0.027645333333,0.027658758213,0.000013424879,0.000013424879
1053,0,,36.7461500000,36.7424357856,-0.0037142144,0.0037142144,,0.027655500000,0.027669979296,0.000014479296,0.000014479296
1054,0,,36.7580333333,36.7566828093,-0.0013505240,0.0013505240,,0.027665666667,0.027681152669,0.000015486002,0.000015486002
1055,0,,36.7699166667,36.7708906350,0.0009739683,0.0009739683,,0.027675833333,0.027692270726,0.000016437392,0.000016437392
1056,0,,36.7818000000,36.7850434174,0.0032434174,0.0032434174,,0.027686000000,0.027703325861,0.000017325861,0.000017325861
1057,0,,36.7936833333,36.7991253116,0.0054419782,0.0054419782,,0.027696166667,0.027714310471,0.000018143804,0.000018143804
1058,0,,36.8055666667,36.8131204724,0.0075538057,0.0075538057,,0.027706333333,0.027725216950,0.000018883616,0.000018883616
1059,0,,36.8174500000,36.8270130547,0.0095630547,0.0095630547,,0.027716500000,0.027736037693,0.000019537693,0.000019537693
1060,0,,36.8293333333,36.8407872135,0.0114538802,0.0114538802,,0.027726666667,0.027746765095,0.000020098428,0.000020098428
1061,0,,36.8412166667,36.8544271036,0.0132104369,0.0132104369,,0.027736833333,0.027757391552,0.000020558219,0.000020558219
1062,0,,36.8531000000,36.8679168800,0.0148168800,0.0148168800,,0.027747000000,0.027767909458,0.000020909458,0.000020909458
1063,0,,36.8649833333,36.8812406976,0.0162573642,0.0162573642,,0.027757166667,0.027778311209,0.000021144542,0.000021144542
1064,0,,36.8768666667,36.8943827112,0.0175160445,0.0175160445,,0.027767333333,0.027788589199,0.000021255866,0.000021255866
1065,0,,36.8887500000,36.9073270758,0.0185770758,0.0185770758,,0.027777500000,0.027798735824,0.000021235824,0.000021235824
1066,0,,36.9006333333,36.9200579463,0.0194246130,0.0194246130,,0.027787666667,0.027808743479,0.000021076812,0.000021076812
1067,0,,36.9125166667,36.9325594776,0.0200428109,0.0200428109,,0.027797833333,0.027818604558,0.000020771225,0.000020771225
1068,0,,36.9244000000,36.9448158246,0.0204158246,0.0204158246,,0.027808000000,0.027828311457,0.000020311457,0.000020311457
1069,0,,36.9362833333,36.9568111422,0.0205278089,0.0205278089,,0.027818166667,0.027837856571,0.000019689905,0.000019689905
1070,0,,36.9481666667,36.9685295853,0.0203629187,0.0203629187,,0.027828333333,0.027847232296,0.000018898962,0.000018898962
1071,0,,36.9600500000,36.9799553089,0.0199053089,0.0199053089,,0.027838500000,0.027856431025,0.000017931025,0.000017931025
1072,0,,36.9719333333,36.9910724678,0.0191391345,0.0191391345,,0.027848666667,0.027865445154,0.000016778487,0.000016778487
1073,0,,36.9838166667,37.0018652169,0.0180485503,0.0180485503,,0.027858833333,0.027874267078,0.000015433745,0.000015433745
1074,0,,36.9957000000,37.0123177112,0.0166177112,0.0166177112,,0.027869000000,0.027882889193,0.000013889193,0.000013889193
1075,0,,37.0075833333,37.0224141056,0.0148307722,0.0148307722,,0.027879166667,0.027891303893,0.000012137226,0.000012137226
1076,0,,37.0194666667,37.0321385549,0.0126718882,0.0126718882,,0.027889333333,0.027899503573,0.000010170240,0.000010170240
1077,0,,37.0313500000,37.0414752141,0.0101252141,0.0101252141,,0.027899500000,0.027907480629,0.000007980629,0.000007980629
1078,0,,37.0432333333,37.0504082381,0.0071749047,0.0071749047,,0.027909666667,0.027915227456,0.000005560789,0.000005560789
1079,0,,37.0551166667,37.0589217817,0.0038051151,0.0038051151,,0.027919833333,0.027922736447,0.000002903114,0.000002903114
1080,1,37.067000,37.0670000000,37.0670000000,0.0000000000,0.0000000000,0.02793000,0.027930000000,0.027930000000,0.000000000000,0.000000000000
1081,0,,37.0728666667,37.0747764443,0.0019097777,0.0019097777,,0.027935500000,0.027937054710,0.000001554710,0.000001554710
1082,0,,37.0787333333,37.0823983269,0.0036649936,0.0036649936,,0.027941000000,0.027943946060,0.000002946060,0.000002946060
1083,0,,37.0846000000,37.0898702939,0.0052702939,0.0052702939,,0.027946500000,0.027950679773,0.000004179773,0.000004179773
1084,0,,37.0904666667,37.0971969912,0.0067303245,0.0067303245,,0.027952000000,0.027957261574,0.000005261574,0.000005261574
1085,0,,37.0963333333,37.1043830649,0.0080497315,0.0080497315,,0.027957500000,0.027963697185,0.000006197185,0.000006197185
1086,0,,37.1022000000,37.1114331610,0.0092331610,0.0092331610,,0.027963000000,0.027969992332,0.000006992332,0.000006992332
1087,0,,37.1080666667,37.1183519257,0.0102852590,0.0102852590,,0.027968500000,0.027976152736,0.000007652736,0.000007652736
1088,0,,37.1139333333,37.1251440049,0.0112106716,0.0112106716,,0.027974000000,0.027982184123,0.000008184123,0.000008184123
1089,0,,37.1198000000,37.1318140447,0.0120140447,0.0120140447,,0.027979500000,0.027988092216,0.000008592216,0.000008592216
1090,0,,37.1256666667,37.1383666911,0.0127000244,0.0127000244,,0.027985000000,0.027993882737,0.000008882737,0.000008882737
1091,0,,37.1315333333,37.1448065902,0.0132732568,0.0132732568,,0.027990500000,0.027999561413,0.000009061413,0.000009061413
1092,0,,37.1374000000,37.1511383879,0.0137383879,0.0137383879,,0.027996000000,0.028005133964,0.000009133964,0.000009133964
1093,0,,37.1432666667,37.1573667305,0.0141000638,0.0141000638,,0.028001500000,0.028010606117,0.000009106117,0.000009106117
1094,0,,37.1491333333,37.1634962638,0.0143629305,0.0143629305,,0.028007000000,0.028015983593,0.000008983593,0.000008983593
1095,0,,37.1550000000,37.1695316340,0.0145316340,0.0145316340,,0.028012500000,0.028021272118,0.000008772118,0.000008772118
1096,0,,37.1608666667,37.1754774870,0.0146108204,0.0146108204,,0.028018000000,0.028026477414,0.000008477414,0.000008477414
1097,0,,37.1667333333,37.1813384690,0.0146051357,0.0146051357,,0.028023500000,0.028031605205,0.000008105205,0.000008105205
1098,0,,37.1726000000,37.1871192259,0.0145192259,0.0145192259,,0.028029000000,0.028036661216,0.000007661216,0.000007661216
1099,0,,37.1784666667,37.1928244039,0.0143577372,0.0143577372,,0.028034500000,0.028041651169,0.000007151169,0.000007151169
1100,0,,37.1843333333,37.1984586489,0.0141253155,0.0141253155,,0.028040000000,0.028046580788,0.000006580788,0.000006580788
1101,0,,37.1902000000,37.2040266069,0.0138266069,0.0138266069,,0.028045500000,0.028051455798,0.000005955798,0.000005955798
1102,0,,37.1960666667,37.2095329242,0.0134662575,0.0134662575,,0.028051000000,0.028056281921,0.000005281921,0.000005281921
1103,0,,37.2019333333,37.2149822466,0.0130489132,0.0130489132,,0.028056500000,0.028061064882,0.000004564882,0.000004564882
1104,0,,37.2078000000,37.2203792202,0.0125792202,0.0125792202,,0.028062000000,0.028065810404,0.000003810404,0.000003810404
1105,0,,37.2136666667,37.2257284911,0.0120618244,0.0120618244,,0.028067500000,0.028070524211,0.000003024211,0.000003024211
1106,0,,37.2195333333,37.2310347053,0.0115013719,0.0115013719,,0.028073000000,0.028075212026,0.000002212026,0.000002212026
1107,0,,37.2254000000,37.2363025088,0.0109025088,0.0109025088,,0.028078500000,0.028079879573,0.000001379573,0.000001379573
1108,0,,37.2312666667,37.2415365477,0.0102698811,0.0102698811,,0.028084000000,0.028084532577,0.000000532577,0.000000532577
1109,0,,37.2371333333,37.2467414681,0.0096081348,0.0096081348,,0.028089500000,0.028089176760,-0.000000323240,0.000000323240
1110,0,,37.2430000000,37.2519219160,0.0089219160,0.0089219160,,0.028095000000,0.028093817846,-0.000001182154,0.000001182154
1111,0,,37.2488666667,37.2570825373,0.0082158707,0.0082158707,,0.028100500000,0.028098461560,-0.000002038440,0.000002038440
1112,0,,37.2547333333,37.2622279782,0.0074946449,0.0074946449,,0.028106000000,0.028103113624,-0.000002886376,0.000002886376
1113,0,,37.2606000000,37.2673628848,0.0067628848,0.0067628848,,0.028111500000,0.028107779762,-0.000003720238,0.000003720238
1114,0,,37.2664666667,37.2724919030,0.0060252363,0.0060252363,,0.028117000000,0.028112465699,-0.000004534301,0.000004534301
1115,0,,37.2723333333,37.2776196788,0.0052863455,0.0052863455,,0.028122500000,0.028117177157,-0.000005322843,0.000005322843
1116,0,,37.2782000000,37.2827508584,0.0045508584,0.0045508584,,0.028128000000,0.028121919861,-0.000006080139,0.000006080139
1117,0,,37.2840666667,37.2878900878,0.0038234212,0.0038234212,,0.028133500000,0.028126699534,-0.000006800466,0.000006800466
1118,0,,37.2899333333,37.2930420130,0.0031086797,0.0031086797,,0.028139000000,0.028131521900,-0.000007478100,0.000007478100
1119,0,,37.2958000000,37.2982112801,0.0024112801,0.0024112801,,0.028144500000,0.028136392682,-0.000008107318,0.000008107318
1120,0,,37.3016666667,37.3034025351,0.0017358684,0.0017358684,,0.028150000000,0.028141317605,-0.000008682395,0.000008682395
1121,0,,37.3075333333,37.3086204240,0.0010870906,0.0010870906,,0.028155500000,0.028146302392,-0.000009197608,0.000009197608
1122,0,,37.3134000000,37.3138695929,0.0004695929,0.0004695929,,0.028161000000,0.028151352766,-0.000009647234,0.000009647234
1123,0,,37.3192666667,37.3191546878,-0.0001119789,0.0001119789,,0.028166500000,0.028156474452,-0.000010025548,0.000010025548
1124,0,,37.3251333333,37.3244803548,-0.0006529785,0.0006529785,,0.028172000000,0.028161673172,-0.000010326828,0.000010326828
1125,0,,37.3310000000,37.3298512400,-0.0011487600,0.0011487600,,0.028177500000,0.028166954652,-0.000010545348,0.000010545348
1126,0,,37.3368666667,37.3352719892,-0.0015946774,0.0015946774,,0.028183000000,0.028172324613,-0.000010675387,0.000010675387
1127,0,,37.3427333333,37.3407472487,-0.0019860846,0.0019860846,,0.028188500000,0.028177788781,-0.000010711219,0.000010711219
1128,0,,37.3486000000,37.3462816645,-0.0023183355,0.0023183355,,0.028194000000,0.028183352879,-0.000010647121,0.000010647121
